Posn_Id,Skill_Id,Play_Id,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,Freekick_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing_Tackle,Sliding_Tackle,Gk_Diving,Gk_Handling,Gk_Kicking,Gk_Positioning,Gk_Reflexes
8104656,9095646,211784,60,78,65,70,72,68,63,55,59,73,77,72,74,77,79,74,60,71,68,59,74,26,82,69,71,66,30,55,33,11,12,7,8,14
8104657,9095647,205895,66,56,54,75,66,73,70,63,72,73,79,73,78,72,75,73,78,77,74,66,82,75,63,63,59,70,74,76,71,6,7,6,13,8
8104658,9095648,204102,81,65,52,75,66,79,74,67,73,78,72,68,74,74,90,75,40,79,69,65,74,68,67,76,70,77,65,70,72,16,10,8,16,9
8104659,9095649,181573,67,66,61,74,45,69,51,65,69,76,73,67,65,75,71,82,80,86,69,78,70,74,66,76,64,69,73,72,69,11,12,16,12,14
8104660,9095650,230469,75,75,68,72,63,74,81,75,62,75,70,70,78,72,75,70,73,73,57,75,65,22,76,76,68,75,13,27,23,16,11,18,16,15
8104661,9095651,200773,44,32,68,71,41,65,47,37,69,66,69,66,64,74,61,73,91,85,76,69,87,78,52,57,36,68,76,80,74,15,12,12,12,8
8104662,9095652,188484,50,75,68,67,72,70,64,60,54,72,85,79,81,74,68,73,70,67,73,71,59,24,77,69,76,74,26,29,22,14,6,8,6,9
8104663,9095653,230468,77,64,68,75,64,79,77,76,74,76,77,74,77,74,71,63,45,82,71,66,34,45,75,76,76,67,32,23,22,9,9,8,8,16
8104664,9095654,236355,37,22,65,67,32,66,31,35,62,69,77,69,43,78,46,44,68,55,68,26,68,79,28,58,44,58,78,78,77,14,8,13,10,9
8104665,9095655,231235,68,35,68,73,46,67,69,39,57,69,69,73,71,74,74,53,74,78,73,35,75,73,63,55,42,72,77,77,77,7,8,14,14,11
8104666,9095656,215107,61,73,60,67,70,77,69,55,60,78,92,92,92,74,89,85,53,77,52,78,68,38,74,70,64,69,25,39,30,13,8,8,10,12
8104667,9095657,237629,63,53,32,82,39,73,49,44,76,76,67,71,74,74,74,64,56,78,73,62,49,70,66,74,38,73,76,72,62,14,10,10,8,7
8104668,9095658,228413,13,16,19,29,18,19,12,12,19,18,55,49,53,60,51,23,65,25,55,19,24,11,9,30,22,56,10,10,10,79,73,73,73,79
8104669,9095659,212541,76,51,60,69,61,71,71,62,69,73,87,79,77,70,66,78,73,79,69,73,85,75,68,64,69,68,70,74,74,9,9,9,11,7
8104670,9095660,201533,71,65,43,73,67,80,74,69,66,76,79,79,77,75,75,75,49,72,73,69,70,28,71,66,68,68,32,25,15,15,9,9,8,6
8104671,9095661,214332,62,55,61,72,48,69,57,50,73,70,57,53,68,77,62,73,81,77,78,61,85,77,62,71,72,77,71,74,72,15,11,8,15,12
8104672,9095662,220475,65,58,64,79,60,75,64,58,76,77,69,69,67,72,67,70,58,68,65,67,68,72,69,73,64,66,64,69,63,12,6,15,8,8
8104673,9095663,203067,46,56,52,75,54,69,64,59,70,70,77,75,75,72,81,72,66,89,68,57,93,70,63,65,62,71,72,75,71,8,8,15,11,14
8104674,9095664,193338,56,76,76,68,70,74,68,51,42,76,73,73,73,72,76,74,79,58,68,60,60,20,80,58,69,74,28,22,20,6,14,15,9,11
8104675,9095665,173370,69,64,56,76,74,74,76,74,73,79,61,60,79,77,76,76,60,74,65,70,72,58,68,76,78,80,65,68,63,16,15,11,7,15
8104676,9095666,230457,62,57,72,76,44,59,57,54,71,72,68,70,61,81,61,72,73,87,72,67,82,72,65,56,66,73,80,70,74,12,9,16,18,12
8104677,9095667,158777,7,9,47,24,7,7,15,15,25,22,38,46,36,72,37,23,60,23,75,15,27,9,14,41,22,38,20,12,15,75,74,68,74,77
8104678,9095668,210489,67,69,52,74,58,83,66,59,66,80,77,77,88,64,77,64,69,74,65,65,60,35,67,74,64,68,41,33,39,15,7,14,11,14
8104679,9095669,190520,62,35,66,72,37,62,43,40,70,68,64,64,67,80,73,48,84,74,72,44,77,82,52,57,51,80,80,80,79,11,6,7,6,13
8104680,9095670,188727,43,23,76,69,23,38,35,36,68,56,34,37,47,70,40,25,38,66,80,21,77,79,41,58,65,72,78,76,75,6,8,7,7,7
8104681,9095671,214327,72,68,40,72,61,75,49,45,66,74,90,88,93,65,94,69,91,78,29,67,36,21,75,72,73,77,62,20,21,10,15,15,13,11
8104682,9095672,183606,39,20,75,63,22,51,36,28,59,59,51,64,34,68,42,71,55,68,92,45,87,67,29,39,47,66,78,76,73,9,7,9,10,12
8104683,9095673,139062,12,11,22,33,13,12,23,11,48,30,43,46,39,71,55,23,70,37,69,14,30,19,7,47,16,57,14,11,12,74,72,71,76,74
8104684,9095674,198198,31,34,72,68,28,50,40,36,52,65,61,69,59,69,57,75,78,66,79,65,82,71,30,59,28,69,74,76,73,9,6,7,16,8
8104685,9095675,201269,14,9,12,25,7,13,16,7,30,12,48,45,34,74,40,21,63,32,67,13,17,12,14,48,17,31,15,11,13,74,71,66,74,77
8104686,9095676,193844,79,73,59,78,59,77,75,56,75,75,67,61,76,71,86,59,57,73,58,70,48,48,69,75,49,67,52,49,46,14,15,8,16,11
8104687,9095677,159028,38,32,79,63,36,52,56,50,62,60,48,52,60,68,58,70,88,54,77,56,74,76,42,50,52,72,75,77,75,3,5,3,3,5
8104688,9095678,182579,67,62,74,70,73,67,62,59,66,71,63,61,62,69,63,74,71,75,79,74,88,80,69,68,63,72,72,76,72,16,11,13,14,8
8104689,9095679,189234,73,71,52,73,67,74,69,76,70,74,79,79,74,75,72,84,72,72,67,77,60,72,74,71,72,68,63,71,66,11,7,14,11,8
8104690,9095680,184626,58,50,78,67,60,58,57,46,64,60,50,52,56,69,49,20,88,79,85,20,74,72,40,45,75,69,74,74,72,9,8,16,14,6
8104691,9095681,183346,74,68,73,76,74,69,74,67,74,75,64,67,72,76,68,76,71,82,73,72,62,73,76,78,74,76,74,70,67,12,15,8,11,14
8104692,9095682,156722,63,58,69,77,73,61,65,56,73,70,54,49,58,74,71,78,70,64,68,65,83,76,69,68,61,77,76,78,75,7,12,6,6,7
8104693,9095683,140082,13,11,10,25,10,13,11,12,24,23,43,31,31,70,23,21,63,41,49,14,31,10,12,45,22,60,20,19,17,76,71,63,76,76
8104694,9095684,204338,50,49,70,71,32,60,50,44,66,70,55,63,60,69,62,54,71,73,77,55,75,76,39,49,54,72,77,76,75,7,7,16,13,11
8104695,9095685,197681,62,51,62,78,28,81,65,38,74,79,70,69,72,68,67,78,69,78,76,76,65,64,70,71,29,80,55,63,60,6,11,12,14,7
8104696,9095686,217648,66,61,51,75,56,84,67,54,58,78,86,86,87,72,79,54,65,78,41,62,39,37,69,66,56,67,46,46,42,16,11,11,11,7
8104697,9095687,207920,75,50,62,66,43,65,60,35,51,71,78,76,72,72,66,66,74,79,66,44,67,75,68,60,55,69,75,71,76,12,14,8,15,11
8104698,9095688,196143,69,72,51,69,77,76,76,74,70,73,86,84,81,76,83,86,77,87,81,77,74,44,77,74,73,72,30,40,33,15,11,15,14,9
8104699,9095689,110381,75,75,61,78,76,76,76,71,75,80,67,68,72,73,70,79,69,52,70,79,73,47,75,74,76,86,57,30,26,15,11,15,9,9
8104700,9095690,235565,67,61,74,69,62,66,63,53,72,67,68,70,62,72,63,73,71,73,79,62,74,73,53,63,51,68,76,75,75,6,10,9,7,9
8104701,9095691,230189,77,48,66,75,55,66,61,43,72,67,74,83,81,73,76,68,63,73,63,56,67,75,60,63,72,68,73,73,77,15,14,15,9,11
8104702,9095692,236331,38,36,74,60,36,46,36,27,62,61,67,67,65,69,59,52,83,72,78,34,84,74,28,39,32,66,77,74,77,11,7,13,14,6
8104703,9095693,212267,72,70,61,68,62,79,74,56,63,78,86,87,77,71,75,78,46,64,75,67,68,37,72,72,72,62,25,46,36,13,15,12,9,13
8104704,9095694,218154,69,84,64,62,68,86,65,71,61,73,83,89,79,62,80,81,74,66,65,66,56,51,70,70,76,75,38,47,47,14,8,8,10,7
8104705,9095695,202282,64,70,66,75,62,75,71,70,71,73,79,76,84,67,65,75,69,82,68,77,67,67,72,73,52,67,61,64,61,14,8,13,11,13
8104706,9095696,192041,32,34,78,72,36,53,44,45,66,69,69,72,50,71,63,57,66,72,85,39,65,76,30,43,54,71,62,80,79,7,8,13,6,9
8104707,9095697,190761,67,62,58,80,65,79,76,72,76,79,75,72,74,66,77,82,58,74,65,72,79,76,66,71,76,75,68,74,69,6,11,10,6,6
8104708,9095698,184873,43,22,79,65,19,35,48,58,65,63,52,54,62,70,60,45,75,72,86,45,78,73,21,53,49,71,73,75,74,6,10,16,6,15
8104709,9095699,223017,77,62,52,73,65,77,74,76,66,75,81,81,78,74,79,74,81,74,57,67,74,69,72,62,63,70,55,70,69,13,12,10,13,9
8104710,9095700,224808,14,30,70,60,15,38,18,23,64,60,67,52,48,70,44,33,77,57,78,18,75,76,22,20,28,68,75,78,76,9,16,6,10,9
8104711,9095701,194846,75,38,49,73,33,74,72,54,65,73,89,81,78,75,73,60,60,91,64,46,71,68,60,62,25,73,72,74,71,6,11,12,11,12
8104712,9095702,216350,42,52,66,74,40,68,49,48,68,70,56,65,46,70,55,68,63,84,81,58,77,73,57,67,46,72,77,76,70,11,10,12,15,14
8104713,9095703,200478,70,67,69,77,68,76,72,64,75,75,70,67,68,74,74,74,74,78,71,69,75,74,73,74,63,74,73,71,69,12,6,9,9,14
8104714,9095704,187421,64,49,56,74,71,67,71,63,71,73,67,72,67,69,74,74,81,90,69,69,84,75,56,73,69,75,69,72,69,9,9,13,8,11
8104715,9095705,223517,60,60,80,76,63,72,68,67,71,75,67,69,68,77,66,75,86,79,73,71,77,77,73,73,41,80,71,75,72,13,6,11,11,14
8104716,9095706,189211,77,70,43,76,80,75,76,76,74,76,77,77,73,68,76,80,70,68,74,74,42,60,71,76,79,69,38,40,25,15,11,8,8,11
8104717,9095707,45595,58,23,73,60,19,41,38,29,61,51,33,30,34,68,48,60,74,34,81,53,79,78,27,41,49,77,82,78,74,3,3,3,3,3
8104718,9095708,239641,49,48,72,72,55,69,55,44,73,73,68,69,54,75,50,79,62,82,85,70,81,74,64,67,47,69,72,76,66,14,14,7,11,9
8104719,9095709,234777,14,9,13,46,8,15,13,11,48,28,54,52,58,70,43,27,71,33,69,12,31,19,9,58,37,56,13,12,12,76,71,72,70,83
8104720,9095710,195096,67,67,74,74,66,73,59,56,77,75,51,59,57,73,52,85,52,74,75,76,80,69,77,72,73,75,68,71,68,9,7,5,6,7
8104721,9095711,186648,71,34,73,70,29,58,31,38,71,68,67,73,56,69,63,39,71,87,79,28,73,76,46,62,35,64,77,76,72,9,14,16,8,10
8104722,9095712,215064,51,77,80,69,66,65,60,48,57,72,51,65,54,74,51,78,75,78,85,69,60,46,79,63,64,76,39,25,27,11,9,13,8,13
8104723,9095713,236311,75,62,47,82,65,80,64,57,78,78,78,75,63,72,67,70,48,64,68,74,74,58,62,76,60,76,64,68,66,6,15,12,13,12
8104724,9095714,188182,67,30,77,66,32,60,59,38,60,64,60,69,51,68,51,70,73,58,82,60,72,73,49,47,39,65,75,73,74,6,15,12,10,6
8104725,9095715,205590,69,37,66,72,53,59,56,42,69,69,68,69,68,75,68,70,83,73,75,55,65,78,55,55,54,69,76,75,78,8,7,11,8,9
8104726,9095716,230165,12,10,12,20,11,12,20,10,20,25,41,46,58,75,48,20,69,32,60,14,42,15,8,58,29,59,23,10,13,76,70,77,75,75
8104727,9095717,217877,72,65,47,72,65,80,64,63,62,80,85,80,87,70,79,72,80,67,53,67,30,30,71,67,57,73,17,26,24,12,15,9,15,7
8104728,9095718,203796,70,68,51,78,66,70,79,72,71,78,67,66,76,77,79,73,48,76,58,70,68,68,72,73,70,71,55,65,53,11,6,8,13,14
8104729,9095719,184082,48,34,77,59,29,52,39,28,47,62,53,64,51,72,48,55,65,68,89,29,75,73,54,38,31,64,76,77,69,6,12,15,10,13
8104730,9095720,221714,56,74,73,67,48,74,65,26,64,72,81,80,61,67,81,75,77,74,85,63,81,29,80,64,60,70,47,38,19,13,13,9,12,8
8104731,9095721,195088,69,68,52,76,66,76,69,64,69,78,67,71,82,68,67,69,64,70,68,73,59,58,69,78,70,71,29,54,50,11,11,8,6,13
8104732,9095722,216336,15,16,15,25,13,20,16,12,25,17,49,40,34,65,51,19,53,27,71,17,25,23,13,60,22,27,15,16,19,78,72,73,69,82
8104733,9095723,195087,49,48,67,75,36,65,36,33,74,70,46,40,41,70,34,63,60,79,79,67,77,78,55,67,47,67,72,79,65,11,15,9,14,7
8104734,9095724,229391,44,38,69,76,49,68,40,45,73,75,52,51,50,75,44,59,80,55,86,53,78,78,47,68,56,79,77,77,67,14,10,8,7,7
8104735,9095725,216335,56,55,62,78,50,67,45,44,76,75,63,68,59,65,58,64,70,80,66,50,76,75,52,58,55,74,73,74,71,13,15,11,15,9
8104736,9095726,164878,71,70,43,74,73,76,80,72,67,76,73,68,80,69,73,75,63,64,55,72,41,41,77,77,73,80,42,52,50,10,8,9,16,9
8104737,9095727,200206,71,68,48,76,64,80,73,78,72,76,74,75,80,71,72,77,61,73,38,75,46,59,63,77,66,76,55,53,42,13,8,6,9,10
8104738,9095728,189709,45,30,76,71,37,50,62,65,66,64,31,42,35,75,31,80,62,67,91,68,77,74,26,48,39,67,62,81,71,15,10,8,8,11
8104739,9095729,231949,64,73,64,72,68,75,65,81,59,76,83,79,84,74,90,78,61,79,73,74,63,38,73,69,62,73,47,39,38,10,11,6,13,9
8104740,9095730,187659,59,48,78,74,38,69,42,50,70,73,53,65,62,69,43,65,75,70,86,57,86,74,59,70,52,72,75,75,73,15,9,12,11,10
8104741,9095731,163083,44,20,74,68,37,47,42,44,66,66,34,32,34,68,36,62,67,54,81,44,75,76,45,47,48,73,74,78,74,14,8,16,6,15
8104742,9095732,212491,76,55,61,74,61,83,71,48,70,79,87,86,77,74,82,75,69,78,69,71,65,67,68,71,49,74,65,74,73,8,7,10,7,7
8104743,9095733,193290,68,73,66,71,73,75,71,75,65,76,76,78,84,72,76,76,84,77,76,69,69,31,75,68,73,76,35,30,26,14,13,11,7,8
8104744,9095734,217097,66,68,58,73,65,78,82,84,70,77,88,81,92,72,91,85,58,72,37,78,67,42,69,76,65,73,43,44,47,14,9,14,11,14
8104745,9095735,210441,37,80,78,62,69,63,61,62,49,70,67,68,68,76,65,78,82,69,73,73,51,28,74,62,72,69,37,25,19,10,6,9,13,11
8104746,9095736,230408,75,65,58,77,66,77,70,62,74,75,74,75,82,73,62,55,64,58,60,57,47,44,67,77,64,76,23,56,48,8,15,11,7,15
8104747,9095737,213000,42,23,76,68,29,44,30,36,74,59,60,67,50,70,54,64,70,68,77,30,73,74,18,45,54,66,75,79,76,8,9,8,9,9
8104748,9095738,186119,71,70,35,69,69,80,84,74,64,78,87,82,89,71,86,85,62,73,34,87,67,33,70,65,72,70,52,30,22,11,10,10,11,12
8104749,9095739,215559,71,56,49,77,67,75,68,68,73,73,70,75,73,77,68,71,48,74,57,76,66,63,71,75,57,78,60,73,70,13,13,13,12,8
8104750,9095740,189446,72,71,43,74,51,75,74,77,67,77,76,76,75,69,63,71,44,72,55,69,36,60,73,74,61,67,28,27,29,13,8,6,7,6
8104751,9095741,233478,69,69,60,76,69,74,72,72,74,76,68,71,74,70,75,74,65,68,55,70,52,40,75,74,67,74,55,55,53,14,6,13,11,5
8104752,9095742,217605,62,66,74,76,63,68,47,43,71,74,62,67,63,74,53,72,74,86,69,68,76,75,72,74,48,67,67,71,66,7,7,14,13,13
8104753,9095743,211461,62,75,80,62,75,70,67,70,36,75,51,58,57,75,46,82,67,73,87,74,78,31,78,61,75,80,11,34,22,13,10,16,11,13
8104754,9095744,202501,78,35,70,72,43,64,69,58,61,74,79,77,77,67,79,61,75,86,76,46,75,74,55,48,55,67,65,74,74,10,9,16,8,9
8104755,9095745,173818,65,76,70,72,76,82,77,57,61,84,68,66,75,74,65,77,74,47,68,75,58,32,76,71,67,66,20,19,16,13,14,12,6,15
8104756,9095746,204538,67,80,74,66,71,76,66,69,53,74,79,86,83,70,79,76,74,76,49,73,62,28,80,65,70,75,34,22,23,12,9,9,11,12
8104757,9095747,199417,14,10,11,23,11,14,12,11,17,23,40,37,39,72,38,21,70,22,51,12,26,16,11,42,18,63,13,14,12,77,72,72,73,80
8104758,9095748,236792,52,54,74,75,51,63,49,38,70,70,64,66,46,75,57,72,70,85,77,62,70,79,61,68,45,69,76,76,76,11,13,5,6,8
8104759,9095749,229880,64,44,60,66,43,73,47,45,52,67,87,88,84,67,71,51,60,74,67,46,63,73,62,60,56,61,79,78,84,9,8,6,8,8
8104760,9095750,201976,15,16,11,34,11,15,12,12,35,24,43,41,60,67,54,26,81,33,57,15,16,21,16,61,23,57,18,14,10,77,74,70,75,77
8104761,9095751,210423,75,71,39,77,74,73,73,72,74,77,76,73,85,72,75,79,55,74,53,77,59,38,73,76,69,74,51,49,38,10,7,16,13,7
8104762,9095752,194806,68,49,81,65,20,55,45,24,60,67,62,65,62,70,50,57,83,81,77,14,76,76,56,51,66,68,76,76,75,7,8,7,7,5
8104763,9095753,236276,71,74,44,72,55,80,76,57,67,81,86,81,78,68,74,80,60,78,66,82,55,32,70,68,44,73,35,52,47,15,8,10,8,14
8104764,9095754,230388,55,31,75,61,44,49,38,39,62,54,61,67,44,67,41,55,57,52,89,44,88,71,34,43,51,74,81,77,71,9,7,13,9,12
8104765,9095755,216820,75,72,58,69,72,82,47,55,54,76,93,92,92,71,91,76,93,73,69,68,38,34,72,66,60,74,30,36,32,7,13,12,13,9
8104766,9095756,179954,14,14,13,35,13,13,11,12,28,21,45,50,45,74,42,23,73,35,68,16,40,20,13,25,18,48,20,19,20,80,75,60,65,84
8104767,9095757,212722,69,40,65,70,60,75,70,28,53,73,93,93,85,75,76,73,86,86,66,51,76,68,70,68,38,72,72,75,72,7,15,7,11,11
8104768,9095758,189169,61,77,77,64,72,70,40,38,46,75,66,73,59,73,53,81,74,59,86,73,79,28,78,68,73,74,25,24,32,7,8,15,10,6
8104769,9095759,167665,58,54,58,75,58,66,59,47,75,75,58,55,74,75,75,67,68,77,66,68,73,76,56,68,68,74,73,79,71,7,16,14,10,15
8104770,9095760,179696,82,49,72,76,64,74,59,68,74,74,65,66,68,75,68,85,71,78,77,76,79,79,71,68,66,75,68,75,75,11,10,9,8,16
8104771,9095761,243952,15,8,12,25,12,11,14,15,26,15,33,26,36,76,22,22,56,32,61,7,22,19,11,60,19,56,22,13,11,74,71,76,77,79
8104772,9095762,215792,30,28,78,67,46,54,26,26,60,61,70,65,64,71,58,45,83,67,78,35,75,75,26,46,54,75,76,76,75,7,15,9,13,10
8104773,9095763,155887,73,57,63,80,71,73,74,71,79,77,65,64,65,75,72,76,47,85,76,69,80,70,63,73,65,76,67,71,70,7,14,16,16,16
8104774,9095764,208622,58,78,70,73,71,79,71,57,50,80,80,86,78,71,65,73,66,66,64,74,65,25,75,57,66,67,54,31,21,13,8,11,7,15
8104775,9095765,212204,47,33,76,52,27,52,30,33,54,61,60,65,57,68,57,56,66,75,77,24,73,79,30,34,35,70,82,80,80,11,7,13,13,12
8104776,9095766,233195,59,64,44,76,55,75,70,60,72,77,83,79,83,78,74,76,54,85,69,75,74,67,74,72,56,69,60,71,70,6,8,8,12,7
8104777,9095767,220905,51,65,64,77,47,75,46,44,72,75,76,72,69,69,60,73,54,67,72,73,76,82,60,58,49,74,80,77,72,13,7,7,14,8
8104778,9095768,226536,44,28,78,67,24,42,38,37,60,60,60,79,59,71,44,41,65,79,87,31,82,68,28,32,33,68,75,75,79,8,7,7,14,13
8104779,9095769,183526,78,72,49,77,59,81,75,58,64,76,76,68,83,73,76,81,62,67,60,74,58,37,72,74,72,65,34,38,36,7,10,16,8,13
8104780,9095770,173030,73,73,64,75,72,80,74,69,70,79,67,73,85,76,76,73,63,86,71,68,70,68,74,79,73,74,66,66,55,14,14,7,16,11
8104781,9095771,158438,62,51,63,73,55,64,57,55,69,67,66,60,66,74,67,67,70,90,75,55,87,79,61,68,50,71,80,76,69,14,6,13,10,13
8104782,9095772,163301,12,14,12,52,14,27,14,14,61,35,59,60,69,73,63,24,84,45,68,12,40,12,13,70,24,69,21,15,20,76,71,82,77,76
8104783,9095773,199652,74,66,62,81,70,78,74,67,77,78,73,69,76,72,71,72,66,71,64,75,64,60,75,75,56,74,56,62,58,6,6,10,14,10
8104784,9095774,230371,72,52,68,73,55,71,61,62,71,77,81,82,72,74,77,54,51,77,61,53,64,73,61,71,63,72,80,74,73,8,16,9,10,15
8104785,9095775,228579,79,50,59,77,53,78,73,49,66,77,78,78,76,79,71,62,65,75,68,46,61,76,62,66,59,74,69,74,70,8,9,13,12,14
8104786,9095776,143587,76,66,58,73,75,73,82,79,74,78,69,69,79,78,74,83,69,63,70,80,73,65,74,80,75,78,67,66,59,11,9,12,13,7
8104787,9095777,180706,39,29,76,71,30,47,39,39,63,59,40,47,59,72,56,56,69,60,78,41,73,75,29,50,28,70,76,79,77,8,6,12,9,13
8104788,9095778,198113,72,65,67,74,72,71,72,61,71,74,55,49,62,76,61,75,77,86,77,70,78,80,70,71,74,79,72,75,72,6,14,16,10,14
8104789,9095779,158942,77,70,73,73,56,76,62,56,71,75,84,84,76,72,75,70,73,83,75,69,72,70,77,67,60,74,70,75,74,10,12,16,8,9
8104790,9095780,194781,12,12,16,19,9,14,18,11,11,19,50,48,59,75,29,24,74,30,70,12,13,26,11,56,14,48,18,18,12,81,71,67,73,78
8104791,9095781,224221,36,40,75,65,33,46,40,36,66,62,64,61,50,71,55,48,77,58,83,38,70,75,28,48,44,68,77,78,74,13,7,9,15,14
8104792,9095782,124635,49,58,70,73,54,65,60,54,71,72,62,58,64,80,62,77,77,83,77,70,66,86,56,58,68,72,70,78,76,15,10,15,9,11
8104793,9095783,232411,69,76,59,79,59,82,77,69,72,80,76,75,78,70,79,79,59,71,63,74,62,69,73,73,65,72,69,72,70,5,6,10,15,7
8104794,9095784,186330,75,49,80,76,49,76,52,58,69,77,75,75,73,73,67,62,89,81,67,39,71,81,66,61,51,72,73,74,68,7,6,14,7,14
8104795,9095785,232665,59,49,62,79,43,69,66,46,78,79,47,53,61,70,73,64,60,68,65,55,79,73,60,68,50,63,77,79,73,7,13,13,15,7
8104796,9095786,210648,18,17,77,59,23,49,35,29,54,63,49,55,45,65,51,27,75,73,85,15,83,71,20,41,30,60,76,78,76,14,14,5,10,8
8104797,9095787,229593,76,61,68,77,72,86,82,72,67,87,79,78,79,68,75,76,68,73,75,72,50,30,62,68,72,70,41,42,34,11,5,10,9,12
8104798,9095788,234711,74,63,45,73,62,84,67,60,59,79,86,79,86,76,82,70,63,66,49,65,38,30,68,69,59,68,43,28,37,9,7,5,6,14
8104799,9095789,172233,72,54,58,78,73,75,74,69,73,78,76,74,78,75,81,76,90,88,67,73,86,73,69,76,69,77,69,72,76,13,11,8,9,6
8104800,9095790,205257,70,67,49,79,72,81,72,70,66,79,77,75,79,73,84,68,66,81,68,74,59,32,73,75,70,78,31,35,27,8,15,15,11,12
8104801,9095791,190919,68,76,75,72,81,76,84,76,69,80,71,72,85,74,78,78,70,72,58,74,52,40,77,80,82,83,54,46,27,10,8,9,10,14
8104802,9095792,228295,52,30,75,72,27,62,33,30,61,67,58,61,58,70,67,48,75,68,76,27,72,77,40,57,38,79,77,78,76,14,11,10,14,13
8104803,9095793,171972,66,68,66,78,53,70,54,61,74,77,63,59,72,80,77,65,64,79,71,61,88,73,75,72,64,80,70,72,70,1,1,1,1,1
8104804,9095794,222148,62,78,49,76,70,79,74,76,69,81,70,67,76,75,75,75,70,78,55,64,60,26,71,75,56,81,63,65,59,15,12,14,16,10
8104805,9095795,187075,69,78,69,69,79,73,75,74,68,76,71,69,74,81,68,81,51,71,67,77,52,41,77,70,80,78,55,27,24,16,15,10,12,6
8104806,9095796,186307,74,72,61,77,77,78,78,78,72,78,68,65,84,74,86,81,67,71,64,80,64,34,73,74,75,76,20,38,34,14,11,8,15,13
8104807,9095797,178115,74,71,67,72,70,81,83,79,71,78,77,73,79,74,56,78,64,66,73,77,50,57,76,68,75,72,42,55,51,5,9,6,15,14
8104808,9095798,201155,70,70,49,80,65,80,70,75,76,80,77,79,80,58,76,72,40,68,51,71,63,35,66,74,56,68,58,55,43,14,15,13,12,8
8104809,9095799,231361,35,28,76,65,32,56,29,28,47,69,66,66,40,70,54,48,84,65,87,27,76,74,35,34,47,69,71,79,73,11,6,14,9,6
8104810,9095800,230337,75,60,60,75,59,76,84,77,72,73,88,82,87,82,83,70,64,84,67,61,70,62,72,73,67,80,76,74,77,13,13,9,8,12
8104811,9095801,142784,74,49,74,72,50,71,68,66,64,75,50,51,66,80,64,66,79,70,73,57,85,81,70,66,64,76,79,82,79,10,14,15,7,5
8104812,9095802,234943,59,60,54,79,61,77,66,41,77,79,74,67,78,78,76,68,54,77,59,74,57,59,68,78,49,75,64,59,64,6,11,10,11,15
8104813,9095803,231102,77,67,58,79,70,79,69,52,74,80,84,71,79,68,74,72,62,69,60,73,64,67,70,76,65,68,49,72,68,12,9,14,14,15
8104814,9095804,214206,44,82,73,66,69,70,65,56,61,73,69,72,74,72,69,76,71,66,68,68,32,35,80,66,78,77,50,23,19,14,10,8,6,13
8104815,9095805,190653,73,65,50,72,61,80,69,52,67,80,88,91,90,68,78,72,66,80,68,69,70,43,69,66,60,72,40,50,42,12,9,16,15,16
8104816,9095806,219581,68,20,73,67,25,53,34,33,71,63,60,69,61,75,57,44,63,73,83,27,79,76,39,51,56,67,77,73,75,11,15,13,10,10
8104817,9095807,161468,63,48,60,82,25,63,65,30,68,70,58,61,56,58,77,65,75,89,79,60,84,74,67,69,55,75,77,76,68,12,10,12,9,13
8104818,9095808,220604,30,11,16,32,18,13,25,13,32,32,58,58,60,69,59,42,72,40,68,12,21,25,16,43,25,56,20,12,22,74,73,75,72,82
8104819,9095809,205756,44,46,76,73,43,63,68,76,70,68,45,53,60,71,53,83,55,64,85,60,76,73,41,68,63,78,76,76,76,11,14,6,9,9
8104820,9095810,226491,74,52,59,72,27,75,72,56,66,73,87,91,76,72,77,79,69,88,76,66,82,71,64,70,36,74,72,73,74,13,16,8,12,13
8104821,9095811,198843,76,55,63,75,43,77,66,51,62,80,69,73,79,75,68,47,35,79,55,39,62,71,65,53,68,60,68,77,75,9,15,11,8,16
8104822,9095812,158138,76,70,63,74,75,75,80,79,70,79,69,68,76,77,72,74,63,68,65,78,59,55,74,78,76,73,42,34,35,15,12,7,16,15
8104823,9095813,211385,77,53,70,74,54,73,72,71,63,74,79,83,78,71,91,85,81,88,55,67,89,70,60,72,40,64,72,69,73,10,6,6,11,11
8104824,9095814,204472,75,63,65,73,46,76,68,39,67,76,82,83,76,78,76,75,63,77,68,68,76,73,65,66,65,68,73,69,74,9,15,14,8,12
8104825,9095815,188599,59,80,61,74,73,79,76,66,56,78,75,69,77,78,73,77,60,68,64,70,61,30,80,71,75,76,32,36,32,14,10,9,6,9
8104826,9095816,200630,74,74,47,72,66,77,72,51,49,76,94,92,92,72,90,70,74,77,64,67,44,40,71,72,67,74,54,52,39,12,10,8,9,9
8104827,9095817,208053,70,66,46,76,71,77,74,73,73,76,83,78,81,66,84,74,48,68,44,76,39,31,72,76,67,72,47,30,26,11,15,11,10,16
8104828,9095818,206517,69,60,36,78,66,80,71,65,71,81,77,74,84,65,82,65,34,72,51,69,48,41,68,77,58,75,40,38,36,11,6,11,10,13
8104829,9095819,219571,60,68,57,78,62,76,60,66,75,77,65,58,67,72,69,76,72,73,74,71,73,70,72,76,56,69,70,73,68,14,9,11,11,8
