Club_no,Play_Id,Club_Team
1826107,211556,Real Oviedo
1826108,215651,Udinese
1826109,204387,UD Almería
1826110,2147,Everton
1826111,194146,Burnley
1826112,229218,Spartak Moscow
1826113,189024,Ecuador
1826114,210016,Rio Ave FC
1826115,205408,Albacete BP
1826116,233306,Sheffield United
1826117,223066,Club Atlético Huracán
1826118,152922,Sampdoria
1826119,223065,Club Atlético Colón
1826120,222041,AEK Athens
1826121,205401,San Jose Earthquakes
1826122,194904,DC United
1826123,178007,Genoa
1826124,224599,Shanghai SIPG FC
1826125,223573,Málaga CF
1826126,221269,Crystal Palace
1826127,186452,Sydney FC
1826128,233556,Bologna
1826129,203604,Kasimpaşa SK
1826130,201043,KAA Gent
1826131,214609,Atlético Bucaramanga
1826132,199761,Fortuna Düsseldorf
1826133,49488,En Avant de Guingamp
1826134,238160,Sassuolo
1826135,236112,América FC (Minas Gerais)
1826136,234832,Birmingham City
1826137,229712,FC Porto
1826138,219728,Cruz Azul
1826139,199504,FC Basel 1893
1826140,191055,RCD Espanyol
1826141,234574,Manchester United
1826142,232270,Fulham
1826143,230222,Atlético Mineiro
1826144,215118,CD Universidad de Concepción
1826145,214350,Junior FC
1826146,211022,CA Osasuna
1826147,176717,AIK
1826148,213581,Santos Laguna
1826149,186444,SV Zulte-Waregem
1826150,173132,Frosinone
1826151,225356,Club América
1826152,212300,Sheffield United
1826153,193098,1. FC Köln
1826154,159818,Al Qadisiyah
1826155,177481,Stade Rennais FC
1826156,167753,Yeni Malatyaspor
1826157,211017,Seattle Sounders FC
1826158,200521,Stoke City
1826159,192321,FC St. Pauli
1826160,201025,1. FSV Mainz 05
1826161,207935,Universidad Católica
1826162,135742,Al Ahli
1826163,226877,Royal Antwerp FC
1826164,203581,FC Metz
1826165,179516,Fortuna Düsseldorf
1826166,209723,Querétaro
1826167,206651,CA Osasuna
1826168,181560,Olympique Lyonnais
1826169,241976,SC Braga
1826170,201016,Hannover 96
1826171,197688,AS Saint-Étienne
1826172,241463,Villarreal CF
1826173,230967,Santos Laguna
1826174,230199,Fluminense
1826175,200759,Crystal Palace
1826176,230198,Bahia
1826177,221750,Real Sporting de Gijón
1826178,214838,Chile
1826179,205878,SV Werder Bremen
1826180,241461,Valencia CF
1826181,165429,Romania
1826182,230964,CD Leganés
1826183,205364,Trabzonspor
1826184,193331,Newcastle United
1826185,223283,Bristol City
1826186,185394,Molde FK
1826187,220466,Bologna
1826188,139058,Independiente Santa Fe
1826189,200754,Fenerbahçe SK
1826190,227633,PSV
1826191,212273,Olympique de Marseille
1826192,198705,RSC Anderlecht
1826193,192560,DSC Arminia Bielefeld
1826194,186672,Queens Park Rangers
1826195,177712,AS Saint-Étienne
1826196,222511,Defensa y Justicia
1826197,121134,FC Red Bull Salzburg
1826198,110638,Cádiz CF
1826199,230446,Bahia
1826200,192045,Mexico
1826201,189485,Empoli
1826202,216356,Dynamo Kyiv
1826203,212260,Gamba Osaka
1826204,181795,Medipol Başakşehir FK
1826205,230435,Atlético Paranaense
1826206,210723,Fortuna Düsseldorf
1826207,205347,Queens Park Rangers
1826208,194082,Lechia Gdańsk
1826209,193314,Levante UD
1826210,192546,Sheffield United
1826211,228386,Olympiacos CFP
1826212,207650,Amiens SC
1826213,205346,West Ham United
1826214,203810,AEK Athens
1826215,157217,Racing Club
1826216,202017,Norwich City
1826217,230175,Atlético Mineiro
1826218,219167,Universidad de Chile
1826219,200223,AZ Alkmaar
1826220,220702,Uruguay
1826221,214302,Al Ahli
1826222,205598,Real Sporting de Gijón
1826223,205086,SC Paderborn 07
1826224,204830,Granada CF
1826225,183581,Guadalajara
1826226,245021,FC Porto
1826227,244253,CD Tenerife
1826228,186140,Panathinaikos FC
1826229,210972,Newcastle United
1826230,199964,Deportes Tolima
1826231,232730,Sint-Truidense VV
1826232,230170,América FC (Minas Gerais)
1826233,243993,SD Huesca
1826234,242201,CD Tenerife
1826235,205081,FC Tokyo
1826236,200473,FC Schalke 04
1826237,186392,Crystal Palace
1826238,219160,Junior FC
1826239,203544,Huddersfield Town
1826240,189975,Málaga CF
1826241,204823,Al Taawoun
1826242,201751,Hungary
1826243,214294,Colo-Colo
1826244,188949,Parma
1826245,215565,Reading
1826246,226060,BSC Young Boys
1826247,197900,FC Sion
1826248,174859,Granada CF
1826249,232459,CD Aves
1826250,215050,Club Tijuana
1826251,139274,Chievo Verona
1826252,176137,Club Brugge KV
1826253,233225,Kawasaki Frontale
1826254,215049,San Lorenzo de Almagro
1826255,209673,Sporting de Charleroi
1826256,238856,Portimonense SC
1826257,159240,Deportivo de La Coruña
1826258,224520,Rangers FC
1826259,224263,Everton
1826260,223751,Hamburger SV
1826261,19975,Neuchâtel Xamax
1826262,203783,Huddersfield Town
1826263,201223,Empoli
1826264,198150,Olympiacos CFP
1826265,204549,Waasland-Beveren
1826266,180228,Sivasspor
1826267,179972,Galatasaray SK
1826268,199940,CD Everton de Viña del Mar
1826269,188931,Deportivo de La Coruña
1826270,146947,CD Leganés
1826271,177922,Hull City
1826272,224258,Celtic
1826273,215042,Monarcas Morelia
1826274,200962,Legia Warszawa
1826275,198145,UD Las Palmas
1826276,169216,Southampton
1826277,167936,En Avant de Guingamp
1826278,207616,Bristol City
1826279,198143,Getafe CF
1826280,192766,Girona FC
1826281,206590,SD Huesca
1826282,203774,Vitória Guimarães
1826283,200446,Querétaro
1826284,230397,Grêmio
1826285,226045,Mexico
1826286,226811,Olympiacos CFP
1826287,204539,Rayo Vallecano
1826288,200443,Leeds United
1826289,186098,Club León
1826290,20209,CD Tondela
1826291,203505,Fulham
1826292,200433,VfL Bochum 1848
1826293,229359,SD Huesca
1826294,199151,U.N.A.M.
1826295,157678,Toronto FC
1826296,112365,FC Metz
1826297,172013,UD Las Palmas
1826298,208621,Real Valladolid CF
1826299,53739,Manchester United
1826300,237291,Málaga CF
1826301,221931,RSC Anderlecht
1826302,214763,Boca Juniors
1826303,191210,SL Benfica
1826304,234730,Dijon FCO
1826305,224490,LOSC Lille
1826306,215018,Ettifaq FC
1826307,181481,KRC Genk
1826308,199912,FC Ingolstadt 04
1826309,175847,Alanyaspor
1826310,221671,Holstein Kiel
1826311,196069,Universidad Católica
1826312,189157,RSC Anderlecht
1826313,183781,FC København
1826314,172517,Rosenborg BK
1826315,227813,Manchester City
1826316,226789,Angers SCO
1826317,205540,Bournemouth
1826318,231138,Cameroon
1826319,206306,Nîmes Olympique
1826320,122849,Sivasspor
1826321,201953,Independiente
1826322,193247,Austria
1826323,232670,Rosario Central
1826324,227550,Godoy Cruz
1826325,138460,Viktoria Plzeň
1826326,229595,DC United
1826327,199387,Stade de Reims
1826328,229594,Roma
1826329,226777,Beşiktaş JK
1826330,206553,Eintracht Frankfurt
1826331,198617,1. FC Köln
1826332,210136,Dynamo Kyiv
1826333,210897,FC Porto
1826334,190416,Montpellier HSC
1826335,182736,GD Chaves
1826336,212432,Daegu FC
1826337,210384,Feyenoord
1826338,209102,Paraguay
1826339,227789,Gyeongnam FC
1826340,226765,Club Atlético Huracán
1826341,150477,Sporting CP
1826342,214477,Once Caldas
1826343,203725,1. FC Nürnberg
1826344,200653,Independiente
1826345,220620,Huddersfield Town
1826346,217036,Rayo Vallecano
1826347,227275,Boca Juniors
1826348,203979,Hannover 96
1826349,201931,Perugia
1826350,224202,Palermo
1826351,221130,OGC Nice
1826352,165321,Burnley
1826353,204233,Vitesse
1826354,202697,Southampton
1826355,202184,Real Salt Lake
1826356,231111,1. FSV Mainz 05
1826357,191173,Philadelphia Union
1826358,239301,Defensa y Justicia
1826359,212933,Huddersfield Town
1826360,213956,Wolverhampton Wanderers
1826361,230339,Bahia
1826362,214979,Udinese
1826363,214209,Querétaro
1826364,210881,Aston Villa
1826365,210112,Peru
1826366,202944,Genoa
1826367,243903,Beijing Renhe FC
1826368,214463,Club Atlético Colón
1826369,146111,Athletic Club de Bilbao
1826370,193470,KAA Gent
1826371,236221,Deportivo Alavés
1826372,214973,Alanyaspor
1826373,186556,Shakhtar Donetsk
1826374,227772,Vélez Sarsfield
1826375,142780,San Lorenzo de Almagro
1826376,168379,Real Sporting de Gijón
1826377,231600,Watford
1826378,230320,Bahia
1826379,223152,South Africa
1826380,204464,Cardiff City
1826381,170159,Tianjin TEDA FC
1826382,227503,Borussia Dortmund
1826383,214191,Junior FC
1826384,184749,Bournemouth
1826385,236461,1. FSV Mainz 05
1826386,162221,Royal Antwerp FC
1826387,216749,1. FC Union Berlin
1826388,231340,River Plate
1826389,229804,New York City FC
1826390,218540,Montpellier HSC
1826391,189099,Aston Villa
1826392,183211,SK Slavia Praha
1826393,178091,Udinese
1826394,172203,Southampton
1826395,170923,Spartak Moscow
1826396,222123,New York Red Bulls
1826397,210859,Fiorentina
1826398,177578,Watford
1826399,169386,SPAL
1826400,239272,AEK Athens
1826401,183975,Kayserispor
1826402,239015,Club Brugge KV
1826403,226215,CD Leganés
1826404,208295,Wolverhampton Wanderers
1826405,235173,Toulouse Football Club
1826406,205989,Fulham
1826407,187043,West Bromwich Albion
1826408,179875,FC København
1826409,226211,Shandong Luneng TaiShan FC
1826410,193186,Cardiff City
1826411,192930,Guadalajara
1826412,223138,Nîmes Olympique
1826413,204450,CD Numancia
1826414,189857,Deportivo de La Coruña
1826415,202401,Sanfrecce Hiroshima
1826416,198817,Dijon FCO
1826417,245664,Côte d'Ivoire
1826418,172960,Nottingham Forest
1826419,163488,Viktoria Plzeň
1826420,244383,Dynamo Kyiv
1826421,211098,Blackburn Rovers
1826422,187033,Cardiff City
1826423,172953,Watford
1826424,214169,Club León
1826425,186519,UD Las Palmas
1826426,210583,Eintracht Frankfurt
1826427,145047,Brighton & Hove Albion
1826428,210327,Olympiacos CFP
1826429,235926,Racing Club
1826430,229270,Sassuolo
1826431,208534,Fulham
1826432,219797,Club América
1826433,190868,Dinamo Zagreb
1826434,217235,Clube Sport Marítimo
1826435,212883,Leicester City
1826436,236690,SK Slavia Praha
1826437,235410,CD Leganés
1826438,225426,Sevilla FC
1826439,208017,RSC Anderlecht
1826440,244368,Dynamo Kyiv
1826441,234128,LOSC Lille
1826442,224656,Torino
1826443,222352,Switzerland
1826444,219536,Udinese
1826445,216464,Preston North End
1826446,235663,AZ Alkmaar
1826447,210831,KAA Gent
1826448,234126,Dynamo Kyiv
1826449,221838,Medipol Başakşehir FK
1826450,213134,1. FSV Mainz 05
1826451,206222,SD Eibar
1826452,192397,Sampdoria
1826453,172685,PAOK
1826454,224909,Paraguay
1826455,219789,Stade Rennais FC
1826456,228236,SK Slavia Praha
1826457,224396,Unión de Santa Fe
1826458,191627,Club Brugge KV
1826459,189067,Watford
1826460,212107,Atiker Konyaspor
1826461,234378,West Ham United
1826462,211338,Bolivia
1826463,205194,1. FC Nürnberg
1826464,199562,Sporting Kansas City
1826465,225410,Watford
1826466,202882,Yeni Malatyaspor
1826467,233601,Egypt
1826468,203393,Amiens SC
1826469,177280,Rosenborg BK
1826470,169600,Leicester City
1826471,234624,Amiens SC
1826472,168320,Kayserispor
1826473,230272,Paraná
1826474,216447,Rayo Vallecano
1826475,110974,SD Eibar
1826476,235134,PSV
1826477,229758,Empoli
1826478,212350,AS Saint-Étienne
1826479,192636,Royal Antwerp FC
1826480,213884,Celtic
1826481,230267,Atlético Paranaense
1826482,190330,Chievo Verona
1826483,218746,Rayo Vallecano
1826484,231545,Vitória Guimarães
1826485,213113,Deportivo Cali
1826486,184183,KRC Genk
1826487,168567,Atlético Nacional
1826488,201335,Bologna
1826489,53110,Celtic
1826490,232310,Urawa Red Diamonds
1826491,205942,Kayserispor
1826492,192373,Cruz Azul
1826493,182133,Medipol Başakşehir FK
1826494,168565,Trabzonspor
1826495,213620,U.N.A.M.
1826496,209780,Club Brugge KV
1826497,225139,Montpellier HSC
1826498,224371,Hull City
1826499,171378,Club América
1826500,211826,1. FC Köln
1826501,216433,Aston Villa
1826502,201073,FC Girondins de Bordeaux
1826503,186992,Tigres U.A.N.L.
1826504,182896,RCD Espanyol
1826505,207984,Monterrey
1826506,178287,Rangers FC
1826507,207472,Hamburger SV
1826508,230255,Botafogo
1826509,192102,AEK Athens
1826510,177766,Brighton & Hove Albion
1826511,211302,Genoa
1826512,229221,VfL Wolfsburg
1826513,221797,VfB Stuttgart
1826514,228708,River Plate
1826515,235875,Sassuolo
1826516,184417,Real Oviedo
1826517,176993,Stoke City
1826518,230497,Atlético Paranaense
1826519,205409,Monarcas Morelia
1826520,201313,Frosinone
1826521,188768,Côte d'Ivoire
1826522,203872,Argentinos Juniors
1826523,202848,Sampdoria
1826524,230495,Internacional
1826525,230239,Chapecoense
1826526,202078,Atlanta United
1826527,192349,Guangzhou R&F FC
1826528,230237,Sport Club do Recife
1826529,219740,Egypt
1826530,163419,Montreal Impact
1826531,228698,Shakhtar Donetsk
1826532,158810,Medipol Başakşehir FK
1826533,218970,Toulouse Football Club
1826534,205402,1. FSV Mainz 05
1826535,193881,Sassuolo
1826536,186456,Feyenoord
1826537,230488,Sport Club do Recife
1826538,210520,FC Nantes
1826539,203864,River Plate
1826540,199000,PSV
1826541,230487,Vitória
1826542,206167,RC Strasbourg Alsace
1826543,192342,Colombia
1826544,225878,Independiente
1826545,221014,Deportivo de La Coruña
1826546,204886,Amiens SC
1826547,220245,Amiens SC
1826548,230483,Vitória
1826549,210259,Olympiacos CFP
1826550,199763,Sampdoria
1826551,121170,FC St. Pauli
1826552,230482,Grêmio
1826553,209997,Hannover 96
1826554,25420,SV Werder Bremen
1826555,145996,CD Lugo
1826556,192587,Cagliari
1826557,230218,Fluminense
1826558,206154,MKE Ankaragücü
1826559,204874,Chicago Fire
1826560,202058,Padova
1826561,178249,Bursaspor
1826562,232008,Valencia CF
1826563,231240,RC Celta
1826564,230215,América FC (Minas Gerais)
1826565,213063,Levante UD
1826566,206407,Trabzonspor
1826567,209990,Austria
1826568,206662,FC Dallas
1826569,232517,Club Atlético Banfield
1826570,198213,Kawasaki Frontale
1826571,235844,Mexico
1826572,215108,Boca Juniors
1826573,193091,Udinese
1826574,177475,Borussia Mönchengladbach
1826575,229699,Club América
1826576,225859,1. FSV Mainz 05
1826577,230466,Fluminense
1826578,226370,Los Angeles FC
1826579,230209,Ceará Sporting Club
1826580,216385,Paraguay
1826581,199745,FC Midtjylland
1826582,188992,Club Atlético Colón
1826583,202048,Wolverhampton Wanderers
1826584,237631,RC Strasbourg Alsace
1826585,230207,Chapecoense
1826586,157503,FC Sion
1826587,199487,Rayo Vallecano
1826588,240190,1. FSV Mainz 05
1826589,224574,Cruz Azul
1826590,200765,Middlesbrough
1826591,214076,Puebla FC
1826592,179515,Lokomotiv Moscow
1826593,14907,Perugia
1826594,230202,Botafogo
1826595,228666,Heracles Almelo
1826596,193849,Aston Villa
1826597,202035,En Avant de Guingamp
1826598,220209,New York Red Bulls
1826599,215089,Estudiantes de La Plata
1826600,139313,Leicester City
1826601,199729,New York Red Bulls
1826602,192816,Getafe CF
1826603,205360,Leeds United
1826604,176687,VfB Stuttgart
1826605,156975,Heart of Midlothian
1826606,221743,Wolverhampton Wanderers
1826607,198190,Cardiff City
1826608,111661,Fenerbahçe SK
1826609,212269,FC Utrecht
1826610,205869,Hamburger SV
1826611,144172,Atiker Konyaspor
1826612,220715,AEK Athens
1826613,202539,Celtic
1826614,230186,Grêmio
1826615,220714,Huddersfield Town
1826616,177448,Seattle Sounders FC
1826617,173608,Newcastle United
1826618,240679,AZ Alkmaar
1826619,229927,Fiorentina
1826620,205351,Huddersfield Town
1826621,226086,Godoy Cruz
1826622,220710,Derby County
1826623,197926,Benevento
1826624,186405,Rayo Vallecano
1826625,244517,Suwon Samsung Bluewings
1826626,232229,Feyenoord
1826627,230437,Internacional
1826628,210724,Cardiff City
1826629,210468,Spartak Moscow
1826630,187939,Çaykur Rizespor
1826631,215331,DC United
1826632,189218,Rangers FC
1826633,107298,Olympique de Marseille
1826634,235042,RC Strasbourg Alsace
1826635,210722,Dijon FCO
1826636,206626,1. FC Nürnberg
1826637,137506,Genoa
1826638,173857,Estudiantes de La Plata
1826639,163873,Vitesse
1826640,227873,Eintracht Frankfurt
1826641,186650,Puebla FC
1826642,215322,CD Leganés
1826643,197402,Al Wehda
1826644,192537,Standard de Liège
1826645,225305,Galatasaray SK
1826646,203801,Independiente
1826647,189207,Toulouse Football Club
1826648,230423,Santos
1826649,189462,Cardiff City
1826650,234774,Standard de Liège
1826651,195860,PAOK
1826652,181780,Vitesse
1826653,198420,FC Nantes
1826654,225299,Rayo Vallecano
1826655,204307,Hannover 96
1826656,193554,Bursaspor
1826657,186130,Aston Villa
1826658,230417,Grêmio
1826659,223249,Chile
1826660,156433,Deportivo Toluca
1826661,189456,Leeds United
1826662,241168,KAA Gent
1826663,143632,Fenerbahçe SK
1826664,197136,Nottingham Forest
1826665,216079,Hellas Verona
1826666,200463,Sporting Kansas City
1826667,215053,Colo-Colo
1826668,189707,Bologna
1826669,204555,Club Atlas
1826670,204043,Dinamo Zagreb
1826671,188938,Real Zaragoza
1826672,233738,Real Sociedad
1826673,154634,Empoli
1826674,192009,Lobos BUAP
1826675,208137,Eintracht Frankfurt
1826676,181256,Viktoria Plzeň
1826677,241671,Dinamo Zagreb
1826678,219911,South Africa
1826679,212230,Legia Warszawa
1826680,210950,SD Eibar
1826681,194053,1. FC Köln
1826682,239875,Clube Sport Marítimo
1826683,222467,Real Sporting de Gijón
1826684,240898,Real Betis
1826685,187132,FC Basel 1893
1826686,156412,Mexico
1826687,212476,Rayo Vallecano
1826688,190459,Rosenborg BK
1826689,206075,West Bromwich Albion
1826690,188154,Hamburger SV
1826691,202746,Vitesse
1826692,231416,Fortuna Düsseldorf
1826693,229624,Real Valladolid CF
1826694,211703,1. FC Heidenheim 1846
1826695,210679,SD Eibar
1826696,215798,Olympique Lyonnais
1826697,212214,Racing Club
1826698,200438,Yeni Malatyaspor
1826699,199158,SD Eibar
1826700,232437,Málaga CF
1826701,199669,Atlanta United
1826702,237556,Galatasaray SK
1826703,230899,Everton
1826704,225523,Athletic Club de Bilbao
1826705,192242,Montpellier HSC
1826706,236786,Olympique Lyonnais
1826707,214770,Club Tijuana
1826708,210930,New England Revolution
1826709,182001,Göztepe SK
1826710,237297,Venezuela
1826711,178160,Angers SCO
1826712,177392,Royal Antwerp FC
1826713,198640,Ajax
1826714,212207,Romania
1826715,205295,Nottingham Forest
1826716,192238,PAOK
1826717,177390,Philadelphia Union
1826718,188397,En Avant de Guingamp
1826719,230381,Fluminense
1826720,215531,Kayserispor
1826721,204523,Real Sociedad
1826722,237034,SD Huesca
1826723,234986,Bayer 04 Leverkusen
1826724,196073,Chile
1826725,226537,Tottenham Hotspur
1826726,213480,Malmö FF
1826727,212456,Monterrey
1826728,187366,Spartak Moscow
1826729,220633,Leicester City
1826730,215256,Argentina
1826731,204760,Burnley
1826732,211927,Dijon FCO
1826733,199383,Norwich City
1826734,213974,Club Tijuana
1826735,174549,Chile
1826736,236245,Houston Dynamo
1826737,228819,Vélez Sarsfield
1826738,215251,Club Atlético Talleres
1826739,3281,Rio Ave FC
1826740,232144,VfL Wolfsburg
1826741,184271,FC Girondins de Bordeaux
1826742,228302,Villarreal CF
1826743,217805,Gimnasia y Esgrima La Plata
1826744,202445,Deportivo Alavés
1826745,197837,Celtic
1826746,190156,CD Leganés
1826747,188876,SPAL
1826748,230348,Botafogo
1826749,211147,Hertha BSC
1826750,135883,Bournemouth
1826751,198347,Pachuca
1826752,190666,SC Freiburg
1826753,217546,SC Braga
1826754,222665,Vitesse
