Club_no,Ntn_no,Play_Id,National_Team
1824622,14420,172317,
1824623,14421,216605,
1824624,14422,212509,
1824625,14423,207645,
1824626,14424,204061,
1824627,14425,176924,
1824628,14426,235036,
1824629,14427,212249,
1824630,14428,188696,
1824631,14429,207640,
1824632,14430,183831,
1824633,14431,155671,
1824634,14432,199191,
1824635,14433,241686,
1824636,14434,229654,
1824637,14435,215574,
1824638,14436,135190,
1824639,14437,233493,
1824640,14438,156437,
1824641,14439,184852,
1824642,14440,227604,
1824643,14441,215060,
1824644,14442,204820,
1824645,14443,183315,
1824646,14444,179731,
1824647,14445,176403,
1824648,14446,237075,
1824649,14447,234515,
1824650,14448,190738,
1824651,14449,52498,
1824652,14450,170514,
1824653,14451,164626,
1824654,14452,227602,
1824655,14453,220178,
1824656,14454,215314,
1824657,14455,204050,
1824658,14456,189713,
1824659,14457,222993,
1824660,14458,222225,Bulgaria
1824661,14459,214545,
1824662,14460,203537,
1824663,14461,222224,
1824664,14462,148496,
1824665,14463,233999,
1824666,14464,230415,
1824667,14465,161807,
1824668,14466,222991,
1824669,14467,220175,
1824670,14468,207887,
1824671,14469,199183,
1824672,14470,189961,
1824673,14471,245257,
1824674,14472,224265,
1824675,14473,214025,
1824676,14474,211465,
1824677,14475,206601,
1824678,14476,197641,
1824679,14477,226568,
1824680,14478,213512,
1824681,14479,204040,
1824682,14480,200968,
1824683,14481,190471,
1824684,14482,227591,
1824685,14483,157703,
1824686,14484,176902,
1824687,14485,241670,
1824688,14486,235526,
1824689,14487,231942,
1824690,14488,230150,
1824691,14489,221702,
1824692,14490,204550,
1824693,14491,200966,
1824694,14492,189701,
1824695,14493,168965,
1824696,14494,232709,
1824697,14495,230405,
1824698,14496,156421,
1824699,14497,214021,
1824700,14498,186116,
1824701,14499,231428,
1824702,14500,162052,
1824703,14501,211204,
1824704,14502,207876,
1824705,14503,203780,
1824706,14504,190467,
1824707,14505,225539,
1824708,14506,199683,
1824709,14507,186882,
1824710,14508,233986,
1824711,14509,214018,
1824712,14510,198914,
1824713,14511,228353,
1824714,14512,222204,
1824715,14513,198908,
1824716,14514,226299,
1824717,14515,224251,
1824718,14516,238074,
1824719,14517,169978,
1824720,14518,233977,
1824721,14519,221433,
1824722,14520,219641,
1824723,14521,182520,
1824724,14522,234488,
1824725,14523,198904,
1824726,14524,164855,
1824727,14525,189430,
1824728,14526,247030,
1824729,14527,176630,
1824730,14528,233974,
1824731,14529,225782,
1824732,14530,221430,
1824733,14531,214006,
1824734,14532,212470,
1824735,14533,204278,
1824736,14534,164853,
1824737,14535,212469,
1824738,14536,184820,
1824739,14537,232692,
1824740,14538,224756,
1824741,14539,205812,
1824742,14540,205556,Slovenia
1824743,14541,204276,
1824744,14542,186355,
1824745,14543,237555,
1824746,14544,230387,
1824747,14545,214771,
1824748,14546,201971,
1824749,14547,213746,
1824750,14548,208114,
1824751,14549,200434,
1824752,14550,195313,
1824753,14551,199409,
1824754,14552,198641,
1824755,14553,199152,
1824756,14554,192495,
1824757,14555,230383,
1824758,14556,193001,
1824759,14557,191209,
1824760,14558,137449,
1824761,14559,178152,
1824762,14560,242664,
1824763,14561,233960,
1824764,14562,223208,
1824765,14563,184807,
1824766,14564,149224,
1824767,14565,181479,
1824768,14566,237799,
1824769,14567,204519,
1824770,14568,229606,Côte d'Ivoire
1824771,14569,228838,
1824772,14570,153062,
1824773,14571,212454,Republic of Ireland
1824774,14572,198630,
1824775,14573,181989,
1824776,14574,244709,
1824777,14575,238053,
1824778,14576,234725,
1824779,14577,220901,
1824780,14578,124388,
1824781,14579,234980,
1824782,14580,210404,
1824783,14581,209892,
1824784,14582,197860,
1824785,14583,190435,
1824786,14584,240099,
1824787,14585,237539,
1824788,14586,204771,
1824789,14587,194017,
1824790,14588,188385,
1824791,14589,179681,
1824792,14590,238305,
1824793,14591,226273,
1824794,14592,16097,
1824795,14593,145889,
1824796,14594,189920,
1824797,14595,200672,
1824798,14596,240095,Slovenia
1824799,14597,230367,
1824800,14598,231390,
1824801,14599,224987,
1824802,14600,199131,
1824803,14601,176346,
1824804,14602,235226,
1824805,14603,234458,
1824806,14604,206042,
1824807,14605,204506,
1824808,14606,202458,
1824809,14607,198874,
1824810,14608,216793,
1824811,14609,205529,
1824812,14610,190424,
1824813,14611,228312,Finland
1824814,14612,221912,
1824815,14613,153048,
1824816,14614,217047,
1824817,14615,234966,
1824818,14616,230358,
1824819,14617,226518,
1824820,14618,213718,
1824821,14619,237013,
1824822,14620,169941,
1824823,14621,228821,
1824824,14622,232148,
1824825,14623,226772,
1824826,14624,225236,
1824827,14625,205524,
1824828,14626,167379,
1824829,14627,216275,
1824830,14628,202451,
1824831,14629,186578,Wales
1824832,14630,236498,
1824833,14631,210386,
1824834,14632,140498,
1824835,14633,177105,
1824836,14634,227537,
1824837,14635,210385,
1824838,14636,211920,
1824839,14637,205008,
1824840,14638,181199,
1824841,14639,223695,
1824842,14640,139727,
1824843,14641,190670,
1824844,14642,164041,
1824845,14643,173518,
1824846,14644,191688,
1824847,14645,241096,
1824848,14646,219848,
1824849,14647,205256,
1824850,14648,198856,
1824851,14649,230855,
1824852,14650,217287,
1824853,14651,184518,
1824854,14652,236998,
1824855,14653,229574,
1824856,14654,213446,
1824857,14655,210374,
1824858,14656,206534,
1824859,14657,235717,Turkey
1824860,14658,234949,
1824861,14659,230340,
1824862,14660,138436,
1824863,14661,110019,
1824864,14662,233411,
1824865,14663,220355,
1824866,14664,18115,
1824867,14665,212419,
1824868,14666,190658,
1824869,14667,221378,
1824870,14668,211394,
1824871,14669,204226,
1824872,14670,137410,
1824873,14671,182209,
1824874,14672,158657,
1824875,14673,207553,Sweden
1824876,14674,204737,
1824877,14675,242112,
1824878,14676,241856,
1824879,14677,166080,
1824880,14678,231360,
1824881,14679,230335,
1824882,14680,213439,Canada
1824883,14681,199103,Vélez Sarsfield
1824884,14682,198079,
1824885,14683,188094,
1824886,14684,170941,
1824887,14685,224189,
1824888,14686,207805,
1824889,14687,220087,
1824890,14688,237238,Scotland
1824891,14689,166838,
1824892,14690,206006,
1824893,14691,193461,
1824894,14692,188597,
1824895,14693,224949,
1824896,14694,159157,
1824897,14695,204213,
1824898,14696,208052,
1824899,14697,197300,
1824900,14698,221875,
1824901,14699,211891,
1824902,14700,185010,
1824903,14701,223922,Greece
1824904,14702,211378,Australia
1824905,14703,193201,Turkey
1824906,14704,124337,
1824907,14705,214193,
1824908,14706,200113,
1824909,14707,225456,
1824910,14708,201136,
1824911,14709,230319,
1824912,14710,203439,
1824913,14711,240046,
1824914,14712,214446,
1824915,14713,207788,
1824916,14714,223402,
1824917,14715,213418,
1824918,14716,212138,Poland
1824919,14717,206506,
1824920,14718,199594,
1824921,14719,190633,Denmark
1824922,14720,207785,
1824923,14721,203177,
1824924,14722,102056,
1824925,14723,194727,
1824926,14724,188071,
1824927,14725,178087,
1824928,14726,239271,
1824929,14727,224422,
1824930,14728,223654,
1824931,14729,219814,
1824932,14730,218534,
1824933,14731,223136,
1824934,14732,214944,
1824935,14733,191135,
1824936,14734,184990,
1824937,14735,212382,
1824938,14736,186781,
1824939,14737,183453,
1824940,14738,51101,
1824941,14739,179613,
1824942,14740,176029,
1824943,14741,236189,
1824944,14742,228509,
1824945,14743,220061,
1824946,14744,212381,
1824947,14745,137373,
1824948,14746,184220,
1824949,14747,246172,
1824950,14748,180635,
1824951,14749,230043,
1824952,14750,201883,
1824953,14751,192922,
1824954,14752,184218,
1824955,14753,183706,
1824956,14754,198810,
1824957,14755,188313,
1824958,14756,184472,Sweden
1824959,14757,212632,
1824960,14758,201368,
1824961,14759,229271,
1824962,14760,193942,
1824963,14761,193686,
1824964,14762,202646,
1824965,14763,194964,
1824966,14764,193172,
1824967,14765,183188,
1824968,14766,244628,
1824969,14767,230292,
1824970,14768,201876,
1824971,14769,199060,
1824972,14770,183955,
1824973,14771,192658,
1824974,14772,224146,
1824975,14773,214418,
1824976,14774,207762,
1824977,14775,190093,
1824978,14776,244621,
1824979,14777,155533,
1824980,14778,194956,
1824981,14779,204939,Czech Republic
1824982,14780,235658,
1824983,14781,234122,
1824984,14782,204682,
1824985,14783,234889,Finland
1824986,14784,233097,
1824987,14785,158089,
1824988,14786,215177,
1824989,14787,200073,
1824990,14788,214408,
1824991,14789,243591,
1824992,14790,223879,
1824993,14791,214919,
1824994,14792,189061,
1824995,14793,187013,
1824996,14794,246405,
1824997,14795,199813,
1824998,14796,236164,
1824999,14797,230531,
1825000,14798,230275,
1825001,14799,246914,
1825002,14800,232066,
1825003,14801,216706,
1825004,14802,215938,
1825005,14803,214146,
1825006,14804,200065,
1825007,14805,179840,
1825008,14806,172672,
1825009,14807,215168,
1825010,14808,211840,
1825011,14809,142720,
1825012,14810,184703,
1825013,14811,169343,
1825014,14812,221311,
1825015,14813,212607,
1825016,14814,210303,
1825017,14815,234622,
1825018,14816,210814,
1825019,14817,190589,
1825020,14818,211325,
1825021,14819,204920,
1825022,14820,197240,
1825023,14821,193143,
1825024,14822,230263,
1825025,14823,215159,
1825026,14824,214135,
1825027,14825,194934,
1825028,14826,189558,
1825029,14827,164470,
1825030,14828,204406,Monarcas Morelia
1825031,14829,193909,
1825032,14830,193141,
1825033,14831,224885,
1825034,14832,207733,
1825035,14833,200309,
1825036,14834,198261,
1825037,14835,112244,
1825038,14836,216692,
1825039,14837,214388,
1825040,14838,211060,
1825041,14839,210548,
1825042,14840,202356,
1825043,14841,190579,
1825044,14842,246387,Uruguay
1825045,14843,239475,
1825046,14844,233075,
1825047,14845,177522,
1825048,14846,232562,
1825049,14847,163186,
1825050,14848,199282,
1825051,14849,191089,
1825052,14850,183921,
1825053,14851,203633,
1825054,14852,197233,
1825055,14853,222832,
1825056,14854,198000,
1825057,14855,192367,
1825058,14856,241775,
1825059,14857,216175,FC Red Bull Salzburg
1825060,14858,212079,
1825061,14859,186990,Club Necaxa
1825062,14860,220782,
1825063,14861,217710,
1825064,14862,202605,
1825065,14863,205158,
1825066,14864,233061,
1825067,14865,232293,
1825068,14866,161636,
1825069,14867,223332,
1825070,14868,213092,Canada
1825071,14869,201572,
1825072,14870,206435,
1825073,14871,203875,
1825074,14872,239970,
1825075,14873,214369,
1825076,14874,192608,
1825077,14875,188000,
1825078,14876,235103,
1825079,14877,214366,
1825080,14878,234333,
1825081,14879,176732,
1825082,14880,225884,
1825083,14881,214876,
1825084,14882,192091,
1825085,14883,190555,
1825086,14884,230235,
1825087,14885,202331,
1825088,14886,194906,
1825089,14887,188762,
1825090,14888,184154,
1825091,14889,231002,
1825092,14890,214106,
1825093,14891,208730,
1825094,14892,183385,
1825095,14893,198489,Republic of Ireland
1825096,14894,179544,
1825097,14895,219736,United States
1825098,14896,201304,
1825099,14897,180823,Czech Republic
1825100,14898,227927,
1825101,14899,214615,
1825102,14900,211287,
1825103,14901,199511,
1825104,14902,172886,
1825105,14903,230486,
1825106,14904,213846,
1825107,14905,190549,Norway
1825108,14906,158293,
1825109,14907,207440,
1825110,14908,224591,
1825111,14909,217167,
1825112,14910,237646,
1825113,14911,228942,
1825114,14912,159566,
1825115,14913,223054,
1825116,14914,234573,
1825117,14915,215373,
1825118,14916,170828,
1825119,14917,202060,
1825120,14918,199244,
1825121,14919,198220,
1825122,14920,228171,Perth Glory
1825123,14921,209483,
1825124,14922,208459,
1825125,14923,188234,
1825126,14924,241994,
1825127,14925,234570,
1825128,14926,223818,
1825129,14927,209738,
1825130,14928,200778,Republic of Ireland
1825131,14929,180808,
1825132,14930,179528,
1825133,14931,220488,
1825134,14932,213064,
1825135,14933,144200,
1825136,14934,204104,
1825137,14935,186695,
1825138,14936,165191,
1825139,14937,225863,
1825140,14938,215111,
1825141,14939,207943,
1825142,14940,243270,
1825143,14941,241990,
1825144,14942,222022,
1825145,14943,199238,
1825146,14944,188485,
1825147,14945,187205,
1825148,14946,172613,
1825149,14947,231493,
1825150,14948,224836,
1825151,14949,215615,
1825152,14950,203327,
1825153,14951,197439,
1825154,14952,175934,
1825155,14953,240702,
1825156,14954,177981,
1825157,14955,223293,
1825158,14956,156221,Romania
1825159,14957,216381,
1825160,14958,210237,
1825161,14959,206141,
1825162,14960,229948,
1825163,14961,216380,
1825164,14962,190779,
1825165,14963,240699,
1825166,14964,230459,
1825167,14965,211515,
1825168,14966,191034,
1825169,14967,204346,
1825170,14968,198970,
1825171,14969,194361,
1825172,14970,183353,
1825173,14971,171321,
1825174,14972,206649,
1825175,14973,201529,
1825176,14974,192824,
1825177,14975,185144,
1825178,14976,241720,
1825179,14977,196151,
1825180,14978,193847,
1825181,14979,222775,
1825182,14980,146487,
1825183,14981,198455,
1825184,14982,227638,
1825185,14983,213302,
1825186,14984,207669,
1825187,14985,190516,
1825188,14986,232756,
1825189,14987,213556,
1825190,14988,205363,
1825191,14989,189490,
1825192,14990,229682,
1825193,14991,212018,
1825194,14992,211250,
1825195,14993,244268,
1825196,14994,239148,
1825197,14995,230188,
1825198,14996,219180,
1825199,14997,125995,
1825200,14998,244778,
1825201,14999,219690,
1825202,15000,201514,
1825203,15001,194089,
1825204,15002,207657,
1825205,15003,204841,
1825206,15004,201257,
1825207,15005,244264,
1825208,15006,201000,
1825209,15007,236071,
1825210,15008,232487,
1825211,15009,157479,
1825212,15010,212519,
1825213,15011,208679,
1825214,15012,187942,
1825215,15013,184614,
1825216,15014,178470,
1825217,15015,235814,
1825218,15016,232230,
1825219,15017,219174,
1825220,15018,230181,
1825221,15019,226085,
1825222,15020,235812,
1825223,15021,228644,
1825224,15022,54051,
1825225,15023,163619,
1825226,15024,218659,
1825227,15025,212771,
1825228,15026,235554,
1825229,15027,233250,
1825230,15028,205858,
1825231,15029,235041,
1825232,15030,159265,
1825233,15031,214817,Pachuca
1825234,15032,204320,
1825235,15033,196896,
1825236,15034,232223,Greece
1825237,15035,34079,
1825238,15036,209695,
1825239,15037,240409,
1825240,15038,230681,
1825241,15039,213017,
1825242,15040,235544,
1825243,15041,168984,
1825244,15042,201240,
1825245,15043,199960,
1825246,15044,236823,
1825247,15045,208919,
1825248,15046,139799,
1825249,15047,209430,
1825250,15048,235029,
1825251,15049,223765,
1825252,15050,177684,
1825253,15051,189459,
1825254,15052,184338,
1825255,15053,208914,
1825256,15054,184337,
1825257,15055,205585,
1825258,15056,52752,
1825259,15057,178448,
1825260,15058,230672,
1825261,15059,163600,
1825262,15060,215568,
1825263,15061,16,
1825264,15062,36111,
1825265,15063,143119,
1825266,15064,203279,
1825267,15065,181006,
1825268,15066,215309,
1825269,15067,200461,
1825270,15068,189451,
1825271,15069,222475,
1825272,15070,211723,
1825273,15071,241162,
1825274,15072,223498,
1825275,15073,222986,
1825276,15074,220938,
1825277,15075,149258,
1825278,15076,49161,
1825279,15077,177673,
1825280,15078,225289,
1825281,15079,200713,
1825282,15080,229896,
1825283,15081,224003,
1825284,15082,216067,
1825285,15083,213763,Finland
1825286,15084,206083,
1825287,15085,188674,
1825288,15086,160770,
1825289,15087,198146,
1825290,15088,179712,
1825291,15089,230400,
1825292,15090,222464,
1825293,15091,210688,
1825294,15092,207872,
1825295,15093,218623,
1825296,15094,193278,
1825297,15095,233982,
1825298,15096,215294,
1825299,15097,188157,
1825300,15098,172285,
1825301,15099,167933,
1825302,15100,189436,
1825303,15101,217852,
1825304,15102,215292,
1825305,15103,208892,
1825306,15104,178171,
1825307,15105,237819,
1825308,15106,167931,
1825309,15107,202491,
1825310,15108,235002,
1825311,15109,221434,
1825312,15110,217082,
1825313,15111,213498,
1825314,15112,205818,
1825315,15113,199674,
1825316,15114,232441,
1825317,15115,220921,
1825318,15116,183800,
1825319,15117,237560,
1825320,15118,235512,
1825321,15119,204280,
1825322,15120,184823,
1825323,15121,232183,Cameroon
1825324,15122,152567,
1825325,15123,186614,
1825326,15124,178417,Scotland
1825327,15125,177137,
1825328,15126,205553,
1825329,15127,189680,
1825330,15128,163824,Wales
1825331,15129,196848,
1825332,15130,231919,
1825333,15131,216814,
1825334,15132,226285,
1825335,15133,185068,Scotland
1825336,15134,169708,
1825337,15135,206316,
1825338,15136,186347,
1825339,15137,182763,
1825340,15138,176619,
1825341,15139,226539,
1825342,15140,227562,
1825343,15141,156650,
1825344,15142,219626,
1825345,15143,202986,
1825346,15144,211176,
1825347,15145,240359,
1825348,15146,219879,
1825349,15147,208615,
1825350,15148,201447,United States
1825351,15149,193254,
1825352,15150,177126,
1825353,15151,229862,
1825354,15152,226278,
1825355,15153,142822,
1825356,15154,175589,
1825357,15155,239845,
1825358,15156,216549,Norway
1825359,15157,32740,
1825360,15158,216036,
1825361,15159,189923,
1825362,15160,224739,
1825363,15161,221923,
1825364,15162,208099,
1825365,15163,199651,
1825366,15164,228321,
1825367,15165,190432,
1825368,15166,183520,
1825369,15167,220128,
1825370,15168,188124,
1825371,15169,189403,
1825372,15170,238555,Venezuela
1825373,15171,216283,
1825374,15172,210394,
1825375,15173,204250,
1825376,15174,199386,
1825377,15175,178393,
1825378,15176,234457,
1825379,15177,213209,
1825380,15178,199897,
