Id,Overall_Rating,Potential,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,Freekick_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing_Tackle,Sliding_Tackle,Gk_Diving,Gk_Handling,Gk_Kicking,Gk_Positioning,Gk_Reflexes,Log Value_Euro,Age,Log Predicted Value_Euro,Name,Value_Euro,Predicted Value_Euro
242678,64.0,78.0,59.0,46.0,31.0,62.0,50.0,72.0,42.0,34.0,48.0,65.0,77.0,73.0,74.0,58.0,81.0,55.0,42.0,53.0,51.0,32.0,41.0,24.0,63.0,62.0,49.0,68.0,56.0,25.0,29.0,8.0,10.0,14.0,14.0,11.0,13.815510557964274,21,14.175016160952886,J. Salazar,"999,999","1,432,620"
164854,64.0,64.0,49.0,35.0,64.0,54.0,34.0,48.0,33.0,30.0,53.0,54.0,62.0,61.0,57.0,59.0,60.0,48.0,87.0,66.0,74.0,28.0,57.0,61.0,44.0,54.0,45.0,56.0,60.0,62.0,62.0,16.0,12.0,15.0,12.0,12.0,12.468436909997665,33,14.758377844560181,J. Mullins,"260,000","2,567,332"
214518,64.0,64.0,68.0,50.0,62.0,60.0,40.0,58.0,60.0,40.0,54.0,58.0,67.0,69.0,70.0,65.0,66.0,70.0,70.0,65.0,60.0,57.0,66.0,59.0,58.0,56.0,33.0,58.0,58.0,64.0,63.0,10.0,11.0,12.0,13.0,11.0,12.043553716032399,34,12.79584706780416,L. Ochoa,"170,000","360,716"
204790,64.0,64.0,61.0,49.0,53.0,60.0,43.0,61.0,48.0,46.0,58.0,63.0,67.0,74.0,73.0,59.0,72.0,58.0,66.0,77.0,70.0,48.0,68.0,59.0,58.0,54.0,43.0,52.0,59.0,65.0,63.0,12.0,15.0,10.0,8.0,10.0,12.834681304952548,28,14.857833081848478,S. Auer,"375,000","2,835,795"
177397,64.0,64.0,20.0,11.0,66.0,49.0,13.0,18.0,58.0,64.0,43.0,42.0,32.0,33.0,33.0,46.0,33.0,67.0,34.0,73.0,92.0,16.0,68.0,59.0,27.0,26.0,32.0,67.0,63.0,65.0,66.0,16.0,13.0,12.0,15.0,13.0,12.691580461311874,30,13.458025846117994,N. Malić,"324,999","699,433"
227573,64.0,68.0,35.0,64.0,56.0,57.0,56.0,67.0,62.0,32.0,39.0,66.0,72.0,83.0,65.0,52.0,61.0,64.0,66.0,47.0,78.0,64.0,40.0,20.0,58.0,43.0,62.0,51.0,21.0,20.0,16.0,14.0,8.0,9.0,16.0,13.0,13.304684934198283,24,12.400027177041483,D. Nazon,"599,999","242,808"
219637,64.0,71.0,19.0,12.0,18.0,35.0,13.0,22.0,25.0,12.0,31.0,12.0,57.0,53.0,64.0,55.0,58.0,24.0,63.0,42.0,70.0,14.0,24.0,22.0,16.0,33.0,25.0,43.0,12.0,12.0,19.0,56.0,69.0,59.0,68.0,64.0,13.071070083016778,24,12.745248942505606,Ander Cantero,"474,999","342,918"
241652,64.0,67.0,58.0,65.0,54.0,61.0,58.0,65.0,55.0,42.0,58.0,67.0,80.0,74.0,71.0,47.0,69.0,61.0,55.0,69.0,75.0,62.0,62.0,32.0,63.0,58.0,55.0,60.0,53.0,31.0,30.0,7.0,12.0,12.0,14.0,11.0,13.262125319779487,25,14.452684488817502,K. Kabran,"575,000","1,891,128"
231668,64.0,64.0,22.0,24.0,72.0,32.0,26.0,31.0,20.0,25.0,30.0,33.0,51.0,49.0,42.0,62.0,54.0,33.0,69.0,49.0,83.0,21.0,64.0,71.0,23.0,27.0,33.0,55.0,61.0,58.0,60.0,6.0,5.0,15.0,7.0,10.0,11.84939770159144,35,14.370521596623194,F. García,"139,999","1,741,960"
214279,63.0,74.0,28.0,24.0,63.0,48.0,20.0,58.0,23.0,31.0,46.0,63.0,60.0,64.0,57.0,51.0,54.0,38.0,74.0,74.0,77.0,22.0,42.0,60.0,25.0,31.0,39.0,64.0,62.0,66.0,64.0,7.0,7.0,9.0,7.0,15.0,13.217673557208654,22,14.052798707441825,H. Cavero,"550,000","1,267,806"
220422,63.0,63.0,55.0,57.0,47.0,58.0,35.0,62.0,35.0,33.0,52.0,64.0,84.0,78.0,79.0,56.0,70.0,56.0,75.0,54.0,43.0,48.0,61.0,48.0,65.0,55.0,51.0,55.0,34.0,49.0,47.0,12.0,7.0,14.0,13.0,12.0,12.89921982609012,27,11.509280844313077,M. Hamzi,"400,000","99,636"
242437,63.0,70.0,42.0,64.0,63.0,47.0,50.0,63.0,47.0,39.0,38.0,57.0,77.0,72.0,69.0,59.0,60.0,62.0,70.0,58.0,57.0,52.0,38.0,15.0,64.0,47.0,56.0,52.0,54.0,19.0,17.0,9.0,10.0,9.0,14.0,8.0,13.17115354157376,24,13.91851337389022,C. López,"524,999","1,108,494"
241925,63.0,75.0,52.0,42.0,65.0,72.0,41.0,60.0,48.0,49.0,69.0,65.0,67.0,69.0,71.0,66.0,74.0,60.0,63.0,56.0,46.0,43.0,62.0,43.0,65.0,54.0,52.0,50.0,56.0,59.0,55.0,6.0,7.0,12.0,12.0,6.0,13.38472764187182,21,11.986602849194023,C. Führich,"649,999","160,588"
238341,63.0,73.0,43.0,66.0,42.0,60.0,59.0,70.0,53.0,47.0,46.0,65.0,81.0,81.0,85.0,58.0,90.0,62.0,51.0,42.0,47.0,57.0,34.0,12.0,61.0,55.0,65.0,54.0,17.0,13.0,18.0,11.0,9.0,9.0,11.0,7.0,13.304684934198283,21,10.9030298404477,A. Dzabana,"599,999","54,340"
232453,63.0,63.0,64.0,20.0,48.0,57.0,28.0,45.0,29.0,30.0,36.0,59.0,54.0,52.0,65.0,65.0,62.0,21.0,68.0,70.0,72.0,25.0,51.0,66.0,44.0,34.0,30.0,57.0,45.0,66.0,70.0,8.0,5.0,12.0,11.0,9.0,12.206072645530174,33,11.73587742795203,N. Ishikawa,"200,000","124,976"
228357,63.0,80.0,55.0,57.0,64.0,63.0,57.0,74.0,55.0,48.0,50.0,68.0,72.0,72.0,69.0,54.0,66.0,54.0,66.0,44.0,61.0,47.0,54.0,32.0,54.0,58.0,53.0,53.0,50.0,42.0,37.0,8.0,12.0,7.0,8.0,9.0,13.592367006650065,20,14.537357688023366,K. Soni,"800,000","2,058,231"
211717,63.0,66.0,60.0,52.0,52.0,63.0,46.0,64.0,57.0,44.0,60.0,62.0,75.0,75.0,75.0,60.0,73.0,57.0,67.0,68.0,68.0,45.0,48.0,59.0,63.0,62.0,45.0,56.0,57.0,54.0,55.0,10.0,10.0,10.0,14.0,7.0,12.834681304952548,25,15.131048449177952,L. Fenton,"375,000","3,726,755"
186884,63.0,63.0,39.0,40.0,48.0,66.0,47.0,59.0,41.0,38.0,55.0,61.0,70.0,72.0,66.0,55.0,60.0,31.0,68.0,69.0,77.0,41.0,67.0,61.0,56.0,58.0,49.0,62.0,60.0,64.0,53.0,10.0,9.0,15.0,11.0,7.0,12.691580461311874,27,14.933177141754781,B. Kantarovski,"324,999","3,057,710"
246276,63.0,76.0,61.0,58.0,44.0,56.0,42.0,64.0,44.0,37.0,52.0,62.0,72.0,75.0,53.0,56.0,78.0,55.0,51.0,63.0,49.0,45.0,32.0,23.0,59.0,60.0,48.0,55.0,21.0,21.0,20.0,10.0,12.0,12.0,12.0,14.0,13.458835614025542,19,12.744757649021711,Joaquín,"700,000","342,750"
245764,63.0,77.0,63.0,56.0,33.0,64.0,53.0,64.0,60.0,49.0,54.0,66.0,72.0,75.0,73.0,60.0,73.0,54.0,49.0,54.0,60.0,52.0,36.0,20.0,54.0,55.0,47.0,48.0,21.0,20.0,22.0,14.0,11.0,14.0,13.0,12.0,13.527828485512494,18,13.053389629027262,Ricardo Campos,"750,000","466,675"
239364,63.0,77.0,11.0,8.0,12.0,25.0,6.0,12.0,10.0,14.0,25.0,19.0,25.0,30.0,33.0,48.0,26.0,20.0,41.0,28.0,63.0,7.0,28.0,12.0,7.0,45.0,16.0,32.0,12.0,13.0,14.0,64.0,63.0,60.0,66.0,63.0,13.422467969854667,20,14.600486379650606,P. Köhn,"675,000","2,192,353"
237060,63.0,63.0,58.0,36.0,57.0,51.0,25.0,44.0,31.0,34.0,46.0,58.0,68.0,54.0,58.0,71.0,46.0,21.0,61.0,58.0,80.0,26.0,45.0,70.0,43.0,41.0,36.0,51.0,55.0,61.0,65.0,11.0,13.0,10.0,7.0,14.0,11.918390573078392,34,14.479436741104973,L. Cardoza,"149,999","1,942,403"
236804,63.0,80.0,54.0,33.0,50.0,57.0,29.0,58.0,36.0,32.0,35.0,59.0,71.0,70.0,63.0,61.0,60.0,27.0,60.0,67.0,62.0,32.0,57.0,59.0,45.0,40.0,44.0,48.0,60.0,65.0,64.0,13.0,5.0,12.0,13.0,13.0,13.458835614025542,19,13.544818715244002,F. Medina,"700,000","762,851"
209668,63.0,63.0,48.0,28.0,35.0,67.0,46.0,61.0,45.0,40.0,62.0,63.0,61.0,59.0,57.0,67.0,83.0,60.0,42.0,69.0,44.0,41.0,72.0,64.0,45.0,57.0,55.0,50.0,54.0,62.0,54.0,10.0,8.0,9.0,15.0,10.0,12.577636201962656,30,14.53873123689992,A. Arrigoni,"289,999","2,061,060"
207620,63.0,63.0,70.0,64.0,56.0,54.0,38.0,59.0,50.0,40.0,58.0,61.0,75.0,80.0,76.0,54.0,62.0,68.0,60.0,59.0,66.0,62.0,32.0,17.0,58.0,59.0,60.0,62.0,32.0,38.0,23.0,6.0,8.0,14.0,14.0,6.0,12.834681304952548,28,16.003861281007765,C. Jennings,"375,000","8,920,488"
222233,63.0,63.0,66.0,33.0,65.0,62.0,43.0,59.0,42.0,40.0,58.0,64.0,66.0,65.0,87.0,53.0,78.0,32.0,65.0,68.0,68.0,37.0,53.0,60.0,52.0,54.0,38.0,55.0,66.0,57.0,60.0,16.0,7.0,15.0,7.0,13.0,12.611537753638338,28,13.17461654865208,Zhou Yun,"299,999","526,821"
162072,63.0,63.0,55.0,39.0,57.0,55.0,41.0,41.0,46.0,31.0,48.0,55.0,67.0,64.0,65.0,68.0,77.0,60.0,86.0,84.0,75.0,34.0,81.0,56.0,49.0,43.0,32.0,63.0,62.0,62.0,63.0,7.0,14.0,7.0,13.0,11.0,11.84939770159144,34,13.344325927277044,B. Fuller,"139,999","624,262"
245783,63.0,63.0,11.0,10.0,14.0,19.0,10.0,13.0,16.0,13.0,18.0,14.0,23.0,25.0,30.0,58.0,28.0,17.0,31.0,26.0,64.0,8.0,37.0,19.0,8.0,42.0,19.0,57.0,20.0,12.0,14.0,63.0,62.0,67.0,63.0,61.0,12.429216196844383,30,14.043407368234922,Paulo Vítor,"249,999","1,255,955"
243735,63.0,71.0,11.0,7.0,12.0,40.0,6.0,15.0,16.0,12.0,35.0,25.0,26.0,32.0,25.0,53.0,28.0,19.0,45.0,25.0,41.0,6.0,34.0,10.0,8.0,40.0,18.0,25.0,11.0,10.0,13.0,60.0,61.0,60.0,68.0,65.0,12.89921982609012,22,15.14402444513429,A. Spahic,"400,000","3,775,428"
239127,63.0,76.0,60.0,47.0,64.0,66.0,47.0,58.0,41.0,47.0,64.0,53.0,71.0,73.0,74.0,64.0,71.0,63.0,63.0,47.0,67.0,43.0,60.0,66.0,56.0,53.0,48.0,45.0,61.0,66.0,59.0,8.0,6.0,6.0,13.0,10.0,13.345506928718539,21,12.244753616986502,A. Mayorga,"625,000","207,887"
223767,63.0,69.0,41.0,40.0,63.0,58.0,36.0,43.0,55.0,62.0,52.0,53.0,60.0,62.0,58.0,61.0,54.0,69.0,67.0,79.0,81.0,54.0,63.0,57.0,40.0,49.0,27.0,66.0,59.0,62.0,61.0,11.0,15.0,7.0,8.0,9.0,12.959844447906553,24,11.519444963005357,O. Özdemir,"424,999","100,654"
221206,63.0,63.0,50.0,34.0,36.0,57.0,33.0,58.0,56.0,29.0,45.0,55.0,83.0,84.0,70.0,57.0,74.0,47.0,69.0,82.0,64.0,41.0,60.0,56.0,49.0,44.0,40.0,56.0,58.0,63.0,64.0,8.0,14.0,12.0,10.0,11.0,12.542544882151386,30,11.7174075396318,D. Björnquist,"279,999","122,688"
214550,63.0,64.0,58.0,53.0,50.0,56.0,48.0,65.0,61.0,36.0,50.0,53.0,90.0,90.0,89.0,57.0,93.0,64.0,90.0,82.0,48.0,63.0,30.0,26.0,56.0,47.0,64.0,69.0,65.0,27.0,21.0,14.0,15.0,8.0,12.0,14.0,13.017002861746503,26,13.832014408168726,Y. Asprilla,"450,000","1,016,640"
231445,63.0,76.0,55.0,49.0,44.0,66.0,54.0,66.0,58.0,39.0,64.0,66.0,68.0,69.0,60.0,59.0,64.0,64.0,63.0,61.0,77.0,55.0,64.0,57.0,45.0,64.0,48.0,60.0,58.0,60.0,58.0,11.0,13.0,8.0,10.0,14.0,13.422467969854667,20,15.054614393972175,J. Dasilva,"675,000","3,452,518"
230933,63.0,71.0,35.0,36.0,56.0,61.0,37.0,53.0,42.0,33.0,61.0,63.0,57.0,54.0,62.0,57.0,58.0,48.0,63.0,71.0,67.0,43.0,60.0,62.0,38.0,61.0,34.0,55.0,60.0,63.0,61.0,7.0,9.0,12.0,15.0,13.0,13.071070083016778,22,12.784657573605749,L. Schoofs,"474,999","356,702"
225813,63.0,69.0,50.0,65.0,67.0,54.0,53.0,48.0,36.0,32.0,29.0,59.0,55.0,53.0,58.0,61.0,63.0,67.0,73.0,59.0,66.0,52.0,31.0,17.0,68.0,42.0,61.0,45.0,25.0,22.0,20.0,7.0,14.0,14.0,11.0,8.0,13.17115354157376,24,12.687081780758126,D. Castañeda,"524,999","323,541"
241172,63.0,74.0,54.0,32.0,52.0,62.0,25.0,54.0,28.0,33.0,58.0,64.0,56.0,57.0,55.0,63.0,51.0,44.0,65.0,63.0,58.0,34.0,60.0,63.0,50.0,57.0,35.0,57.0,58.0,64.0,65.0,7.0,10.0,13.0,13.0,6.0,13.217673557208654,23,13.686269932475277,Diego Barri,"550,000","878,762"
240660,63.0,77.0,40.0,68.0,68.0,42.0,57.0,60.0,53.0,31.0,34.0,64.0,55.0,54.0,45.0,56.0,55.0,61.0,64.0,55.0,68.0,52.0,34.0,29.0,63.0,51.0,62.0,59.0,41.0,37.0,39.0,9.0,6.0,13.0,10.0,8.0,13.623138665316818,20,12.37685131793243,M. Léris,"824,999","237,245"
239636,63.0,68.0,52.0,63.0,74.0,67.0,44.0,62.0,35.0,35.0,63.0,65.0,61.0,62.0,38.0,58.0,64.0,55.0,60.0,80.0,90.0,35.0,68.0,52.0,67.0,57.0,39.0,64.0,58.0,56.0,54.0,13.0,14.0,6.0,10.0,8.0,13.071070083016778,25,13.51161533977619,A. Okosun,"474,999","737,938"
193555,63.0,63.0,13.0,11.0,15.0,32.0,12.0,21.0,15.0,23.0,28.0,15.0,33.0,42.0,36.0,55.0,40.0,20.0,55.0,31.0,70.0,16.0,22.0,15.0,13.0,44.0,21.0,22.0,5.0,24.0,25.0,61.0,64.0,48.0,69.0,63.0,12.429216196844383,30,15.078716549735182,M. Miśkiewicz,"249,999","3,536,742"
184851,63.0,63.0,9.0,15.0,13.0,20.0,12.0,14.0,12.0,20.0,20.0,26.0,21.0,29.0,63.0,65.0,42.0,15.0,60.0,48.0,73.0,17.0,33.0,18.0,11.0,35.0,30.0,56.0,15.0,15.0,14.0,64.0,64.0,61.0,56.0,63.0,11.918390573078392,34,13.17121985811936,D. Vega,"149,999","525,034"
237863,63.0,76.0,56.0,68.0,58.0,59.0,51.0,65.0,48.0,38.0,54.0,66.0,65.0,64.0,68.0,53.0,67.0,61.0,65.0,54.0,60.0,65.0,50.0,45.0,60.0,62.0,53.0,50.0,24.0,41.0,34.0,7.0,12.0,10.0,13.0,15.0,13.458835614025542,19,12.451831448174223,A. Keena,"700,000","255,718"
226855,63.0,65.0,24.0,24.0,57.0,35.0,27.0,27.0,23.0,28.0,32.0,44.0,58.0,54.0,43.0,65.0,49.0,36.0,68.0,60.0,80.0,24.0,63.0,57.0,25.0,29.0,35.0,53.0,65.0,65.0,63.0,12.0,10.0,7.0,7.0,14.0,12.834681304952548,27,14.26825666154562,D. Franco,"375,000","1,572,624"
182822,63.0,63.0,41.0,32.0,66.0,56.0,20.0,38.0,40.0,29.0,54.0,57.0,43.0,31.0,57.0,56.0,58.0,21.0,70.0,30.0,79.0,40.0,71.0,60.0,29.0,45.0,31.0,57.0,59.0,62.0,55.0,10.0,7.0,16.0,14.0,8.0,10.819778284410283,37,15.624988233737644,A. Angoula,"50,000","6,107,256"
239142,63.0,74.0,61.0,29.0,59.0,58.0,28.0,54.0,27.0,32.0,46.0,61.0,68.0,66.0,57.0,60.0,59.0,46.0,66.0,67.0,65.0,34.0,56.0,65.0,46.0,38.0,36.0,50.0,59.0,63.0,64.0,12.0,6.0,10.0,12.0,11.0,13.217673557208654,21,12.66715076242988,Ángel,"550,000","317,156"
230438,63.0,63.0,59.0,56.0,45.0,64.0,62.0,63.0,70.0,62.0,54.0,61.0,58.0,62.0,64.0,68.0,54.0,47.0,68.0,62.0,62.0,58.0,49.0,56.0,63.0,64.0,74.0,60.0,19.0,56.0,42.0,10.0,9.0,16.0,8.0,15.0,12.89921982609012,27,14.14761397731662,Josi Mouraldo,"400,000","1,393,896"
223014,63.0,71.0,52.0,56.0,53.0,66.0,56.0,63.0,53.0,44.0,61.0,62.0,57.0,65.0,68.0,66.0,74.0,66.0,67.0,75.0,69.0,58.0,64.0,52.0,54.0,64.0,51.0,63.0,52.0,56.0,53.0,16.0,12.0,14.0,14.0,12.0,13.17115354157376,23,14.762860701915317,M. Hebo Rasmussen,"524,999","2,578,866"
200742,63.0,68.0,20.0,13.0,67.0,54.0,11.0,35.0,19.0,23.0,49.0,45.0,37.0,52.0,42.0,59.0,38.0,48.0,70.0,59.0,77.0,25.0,63.0,57.0,28.0,35.0,24.0,50.0,56.0,62.0,65.0,11.0,12.0,10.0,16.0,10.0,12.959844447906553,25,12.773802021123485,B. Heneghan,"424,999","352,851"
244005,63.0,70.0,54.0,35.0,55.0,54.0,34.0,55.0,46.0,41.0,44.0,53.0,76.0,71.0,57.0,66.0,74.0,35.0,59.0,78.0,72.0,37.0,67.0,61.0,42.0,43.0,41.0,44.0,55.0,59.0,63.0,13.0,9.0,9.0,5.0,8.0,13.017002861746503,22,12.14008347334198,Endika,"450,000","187,228"
239909,63.0,71.0,48.0,48.0,45.0,59.0,35.0,54.0,60.0,60.0,57.0,56.0,59.0,65.0,64.0,63.0,60.0,70.0,60.0,82.0,74.0,58.0,78.0,57.0,56.0,54.0,37.0,60.0,57.0,63.0,59.0,9.0,11.0,11.0,13.0,14.0,13.071070083016778,22,13.816863088598891,D. Pelivan,"474,999","1,001,353"
224805,63.0,64.0,61.0,49.0,59.0,64.0,39.0,58.0,41.0,40.0,60.0,63.0,54.0,52.0,65.0,70.0,65.0,63.0,58.0,73.0,61.0,59.0,66.0,63.0,59.0,57.0,45.0,61.0,55.0,61.0,51.0,13.0,15.0,13.0,13.0,12.0,12.959844447906553,27,11.953129678135356,A. Salzano,"424,999","155,302"
213797,63.0,68.0,72.0,60.0,65.0,62.0,36.0,61.0,71.0,68.0,56.0,58.0,68.0,69.0,49.0,51.0,28.0,60.0,81.0,73.0,72.0,54.0,68.0,57.0,61.0,52.0,61.0,50.0,51.0,62.0,60.0,10.0,16.0,8.0,9.0,14.0,12.89921982609012,25,14.513295412912338,J. Bunney,"400,000","2,009,296"
243748,63.0,63.0,61.0,53.0,46.0,56.0,49.0,56.0,56.0,36.0,53.0,57.0,83.0,88.0,79.0,57.0,78.0,50.0,81.0,91.0,73.0,42.0,80.0,53.0,55.0,55.0,46.0,57.0,60.0,59.0,57.0,9.0,11.0,6.0,14.0,11.0,12.834681304952548,29,10.349310041366587,K. Weidlich,"375,000","31,235"
242212,63.0,65.0,52.0,62.0,52.0,62.0,45.0,61.0,46.0,32.0,58.0,65.0,64.0,69.0,59.0,62.0,71.0,59.0,63.0,73.0,69.0,55.0,84.0,55.0,63.0,57.0,39.0,70.0,56.0,56.0,51.0,11.0,5.0,9.0,8.0,9.0,13.017002861746503,25,15.424592436719893,L. Hannant,"450,000","4,998,220"
239908,63.0,67.0,56.0,55.0,48.0,64.0,47.0,60.0,61.0,33.0,56.0,62.0,80.0,76.0,84.0,70.0,83.0,64.0,81.0,85.0,62.0,59.0,72.0,62.0,56.0,59.0,52.0,64.0,53.0,55.0,48.0,6.0,15.0,5.0,11.0,12.0,12.89921982609012,25,16.556676199642197,Y. Thermann,"400,000","15,505,047"
234276,63.0,67.0,58.0,57.0,45.0,56.0,35.0,61.0,59.0,41.0,57.0,61.0,85.0,84.0,80.0,50.0,64.0,66.0,55.0,66.0,58.0,55.0,59.0,55.0,67.0,47.0,44.0,63.0,47.0,42.0,43.0,10.0,12.0,13.0,8.0,9.0,13.071070083016778,24,11.311873999135951,Jeong Jae Hee,"474,999","81,787"
224311,63.0,68.0,59.0,56.0,52.0,59.0,48.0,65.0,49.0,50.0,54.0,64.0,69.0,73.0,64.0,59.0,70.0,68.0,59.0,75.0,74.0,56.0,76.0,53.0,58.0,53.0,53.0,58.0,54.0,56.0,54.0,9.0,11.0,6.0,15.0,7.0,13.122363377404328,24,12.999009855870305,F. Børsting,"499,999","441,975"
224055,63.0,63.0,53.0,41.0,44.0,60.0,25.0,62.0,46.0,32.0,46.0,59.0,76.0,78.0,79.0,63.0,79.0,50.0,74.0,69.0,48.0,42.0,76.0,63.0,55.0,56.0,33.0,46.0,59.0,59.0,58.0,11.0,12.0,11.0,11.0,7.0,12.611537753638338,28,13.632160652641634,Li Yunqiu,"299,999","832,476"
202551,63.0,64.0,49.0,49.0,57.0,58.0,55.0,53.0,56.0,43.0,55.0,62.0,51.0,51.0,45.0,62.0,54.0,69.0,54.0,70.0,78.0,61.0,69.0,61.0,52.0,54.0,46.0,58.0,62.0,62.0,63.0,10.0,13.0,10.0,11.0,16.0,12.765688433465597,28,14.158214899912869,P. Ulvestad,"350,000","1,408,752"
192566,63.0,64.0,59.0,61.0,54.0,64.0,57.0,66.0,50.0,41.0,54.0,64.0,69.0,67.0,73.0,63.0,76.0,61.0,71.0,60.0,68.0,52.0,59.0,47.0,58.0,56.0,49.0,60.0,40.0,46.0,45.0,14.0,9.0,9.0,11.0,7.0,12.959844447906553,27,13.626733418111046,M. Janzer,"424,999","827,971"
238902,63.0,63.0,22.0,18.0,64.0,54.0,24.0,32.0,29.0,28.0,45.0,39.0,57.0,64.0,42.0,58.0,65.0,38.0,70.0,65.0,71.0,23.0,55.0,63.0,23.0,37.0,43.0,49.0,62.0,65.0,65.0,11.0,14.0,9.0,9.0,13.0,12.611537753638338,29,15.06540869523012,S. Al Khaibari,"299,999","3,489,987"
236342,63.0,66.0,48.0,60.0,40.0,56.0,48.0,65.0,51.0,42.0,41.0,62.0,89.0,89.0,77.0,56.0,70.0,62.0,36.0,71.0,63.0,47.0,38.0,20.0,58.0,57.0,53.0,56.0,18.0,23.0,24.0,12.0,8.0,10.0,9.0,15.0,13.071070083016778,25,13.640335426075335,N. Mileusnić,"474,999","839,310"
233782,63.0,79.0,35.0,30.0,63.0,34.0,29.0,33.0,33.0,30.0,29.0,42.0,46.0,46.0,35.0,57.0,49.0,45.0,66.0,54.0,70.0,21.0,70.0,63.0,31.0,35.0,45.0,60.0,64.0,65.0,65.0,6.0,13.0,8.0,12.0,10.0,13.493926933836812,20,12.422128390098125,M. Feeney,"725,000","248,234"
229942,63.0,74.0,21.0,20.0,67.0,42.0,36.0,23.0,24.0,27.0,41.0,41.0,55.0,53.0,36.0,53.0,31.0,54.0,62.0,52.0,90.0,14.0,62.0,58.0,23.0,28.0,36.0,52.0,60.0,64.0,59.0,12.0,8.0,11.0,8.0,6.0,13.217673557208654,20,14.043024060309461,A. Disasi,"550,000","1,255,474"
224054,63.0,63.0,37.0,62.0,37.0,62.0,37.0,66.0,68.0,68.0,57.0,67.0,80.0,71.0,70.0,65.0,89.0,66.0,81.0,59.0,34.0,68.0,29.0,52.0,67.0,60.0,47.0,50.0,63.0,49.0,35.0,7.0,11.0,7.0,14.0,16.0,12.765688433465597,30,16.46334278095639,Chen Zhizhao,"350,000","14,123,389"
235573,63.0,76.0,66.0,24.0,47.0,63.0,27.0,66.0,47.0,30.0,60.0,65.0,76.0,78.0,66.0,55.0,71.0,28.0,62.0,58.0,67.0,29.0,52.0,58.0,40.0,53.0,40.0,43.0,52.0,60.0,64.0,6.0,12.0,9.0,10.0,6.0,13.345506928718539,21,13.89359280929976,M. Godinho,"625,000","1,081,211"
214325,63.0,63.0,63.0,42.0,53.0,62.0,40.0,64.0,58.0,60.0,54.0,58.0,75.0,74.0,74.0,65.0,75.0,69.0,73.0,83.0,61.0,67.0,68.0,62.0,67.0,58.0,49.0,65.0,59.0,62.0,63.0,14.0,8.0,12.0,14.0,14.0,12.506177237980511,31,15.578242210573203,J. Gómez,"269,999","5,828,336"
205877,63.0,68.0,62.0,56.0,46.0,57.0,23.0,57.0,43.0,53.0,56.0,56.0,67.0,69.0,73.0,60.0,78.0,63.0,74.0,80.0,71.0,58.0,80.0,58.0,55.0,50.0,56.0,43.0,57.0,64.0,60.0,11.0,15.0,7.0,8.0,15.0,12.89921982609012,25,11.92834292648759,M. Hancox,"400,000","151,500"
224308,63.0,68.0,60.0,60.0,48.0,62.0,63.0,68.0,65.0,60.0,51.0,69.0,68.0,66.0,75.0,52.0,78.0,67.0,58.0,52.0,43.0,64.0,58.0,27.0,50.0,60.0,60.0,50.0,20.0,16.0,21.0,16.0,12.0,7.0,8.0,8.0,13.122363377404328,22,16.03574871318746,O. Aydoğan,"499,999","9,209,523"
203316,63.0,65.0,14.0,12.0,19.0,24.0,12.0,16.0,18.0,19.0,22.0,23.0,24.0,20.0,38.0,58.0,32.0,25.0,44.0,29.0,25.0,17.0,14.0,16.0,11.0,32.0,23.0,44.0,15.0,16.0,14.0,64.0,58.0,63.0,61.0,68.0,12.691580461311874,26,14.537543638342736,A. Smith,"324,999","2,058,614"
221235,63.0,67.0,15.0,15.0,11.0,37.0,13.0,14.0,19.0,15.0,24.0,17.0,45.0,42.0,35.0,57.0,58.0,25.0,66.0,33.0,58.0,13.0,15.0,16.0,15.0,28.0,25.0,43.0,22.0,13.0,12.0,67.0,56.0,58.0,62.0,65.0,12.691580461311874,27,13.96763617532151,A. Mosquera,"324,999","1,164,306"
199475,63.0,64.0,57.0,56.0,55.0,62.0,43.0,65.0,63.0,47.0,64.0,66.0,70.0,68.0,72.0,50.0,71.0,62.0,68.0,65.0,52.0,53.0,50.0,56.0,56.0,62.0,48.0,55.0,50.0,56.0,59.0,6.0,6.0,6.0,13.0,16.0,12.959844447906553,27,12.523407749968532,W. Evseev,"424,999","274,692"
241993,63.0,72.0,54.0,26.0,66.0,58.0,30.0,39.0,34.0,27.0,41.0,59.0,57.0,63.0,40.0,59.0,45.0,53.0,64.0,58.0,74.0,32.0,64.0,56.0,31.0,38.0,40.0,43.0,63.0,61.0,58.0,13.0,14.0,7.0,14.0,15.0,13.122363377404328,24,13.352006351880668,O. Steurer,"499,999","629,075"
174665,63.0,63.0,35.0,31.0,62.0,47.0,42.0,47.0,37.0,24.0,40.0,49.0,68.0,61.0,68.0,59.0,59.0,63.0,67.0,62.0,77.0,28.0,78.0,61.0,30.0,46.0,44.0,60.0,52.0,63.0,59.0,12.0,10.0,11.0,11.0,11.0,12.429216196844383,32,12.95427254008905,A. Kokoszka,"249,999","422,638"
