S/N,Id,Club_Team
13685,243007,SK Slavia Praha
13686,187705,Pachuca
13687,233785,Fortuna Düsseldorf
13688,232505,Sanfrecce Hiroshima
13689,187447,Jeonbuk Hyundai Motors
13690,213559,Extremadura UD
13691,210743,Rio Ave FC
13692,171574,SD Huesca
13693,222262,FC Utrecht
13694,214582,Al Fayha
13695,207926,Molde FK
13696,242997,Hannover 96
13697,217653,Sagan Tosu
13698,228404,Belgrano de Córdoba
13699,226356,SPAL
13700,171315,Córdoba CF
13701,233267,New England Revolution
13702,198451,RCD Mallorca
13703,246834,GD Chaves
13704,241202,FC Red Bull Salzburg
13705,230194,Vitória
13706,205618,SV Zulte-Waregem
13707,203570,Leeds United
13708,177969,Club León
13709,230193,Grêmio
13710,217649,Portimonense SC
13711,225584,Amiens SC
13712,240943,Moreirense FC
13713,231726,SK Rapid Wien
13714,230190,Vitória
13715,148526,Málaga CF
13716,171565,Real Zaragoza
13717,157741,Venezia FC
13718,233260,Guadalajara
13719,224812,Shakhtar Donetsk
13720,220204,Slovenia
13721,209196,FC St. Pauli
13722,204332,NAC Breda
13723,194091,Wigan Athletic
13724,210475,DSC Arminia Bielefeld
13725,206379,Iceland
13726,188202,KAA Gent
13727,224810,Boavista FC
13728,204842,FC Zürich
13729,138026,Sporting Lokeren
13730,45605,Empoli
13731,169509,Pogoń Szczecin
13732,198437,Millwall
13733,244516,Vitória de Setúbal
13734,194851,Foggia
13735,242467,Deportes Tolima
13736,205603,PEC Zwolle
13737,234018,Paraná
13738,223010,Brescia
13739,211234,CF Rayo Majadahonda
13740,210466,Al Fayha
13741,209698,AJ Auxerre
13742,193057,De Graafschap
13743,177953,Red Star FC
13744,235553,ESTAC Troyes
13745,205857,Kaizer Chiefs
13746,205089,SPAL
13747,239136,Montpellier HSC
13748,163616,Brisbane Roar
13749,218656,SV Wehen Wiesbaden
13750,139296,Derby County
13751,198175,Gyeongnam FC
13752,236830,FC Girondins de Bordeaux
13753,229150,AZ Alkmaar
13754,239645,Millonarios FC
13755,164637,Hobro IK
13756,208923,Al Nassr
13757,156443,FC Augsburg
13758,199195,FC Lorient
13759,183578,SG Dynamo Dresden
13760,116762,Valenciennes FC
13761,228378,Empoli
13762,227866,Hobro IK
13763,210202,Al Ahli
13764,189209,SpVgg Unterhaching
13765,224537,Moreirense FC
13766,146969,Legia Warszawa
13767,176920,Argentinos Juniors
13768,162328,Vitesse
13769,211736,1. FC Heidenheim 1846
13770,206104,SV Darmstadt 98
13771,193303,Cardiff City
13772,186135,Blackburn Rovers
13773,226583,FC København
13774,45842,Wigan Athletic
13775,235794,Queens Park Rangers
13776,234002,Vitória
13777,213010,Málaga CF
13778,208146,Cittadella
13779,203026,Atiker Konyaspor
13780,229649,Colo-Colo
13781,229137,KV Kortrijk
13782,221969,Lechia Gdańsk
13783,215569,CA Osasuna
13784,205073,Ettifaq FC
13785,242704,San Jose Earthquakes
13786,202512,DSC Arminia Bielefeld
13787,194319,Cardiff City
13788,194063,Minnesota United FC
13789,245263,Santa Clara
13790,213007,Al Ahli
13791,209423,AJ Auxerre
13792,188430,Paris FC
13793,236046,SL Benfica
13794,233230,Boca Juniors
13795,226062,Paraguay
13796,212238,Brøndby IF
13797,183565,1. FC Heidenheim 1846
13798,236045,LOSC Lille
13799,223501,Club Atlético Banfield
13800,214029,Rionegro Águilas
13801,187916,Derby County
13802,183564,V-Varen Nagasaki
13803,236300,BB Erzurumspor
13804,163340,Blackburn Rovers
13805,221452,CD Tenerife
13806,206604,Audax Italiano
13807,201484,Dundalk
13808,199692,Guadalajara
13809,239627,1. FC Nürnberg
13810,234763,Real Oviedo
13811,162315,Hull City
13812,233226,Kawasaki Frontale
13813,155657,Śląsk Wrocław
13814,146953,CF Rayo Majadahonda
13815,211209,Barnsley
13816,209417,Palermo
13817,199689,Club Necaxa
13818,222724,Royal Excel Mouscron
13819,216836,Albacete BP
13820,202756,Bulgaria
13821,192259,Jeju United FC
13822,190979,Molde FK
13823,179971,BB Erzurumspor
13824,233731,Willem II
13825,193794,Athletic Club de Bilbao
13826,235522,Albacete BP
13827,229890,Portimonense SC
13828,223746,Aberdeen
13829,215810,Venezia FC
13830,214274,Junior FC
13831,208898,Lechia Gdańsk
13832,193537,Karlsruher SC
13833,192001,Club Necaxa
13834,199169,Brentford
13835,177152,AZ Alkmaar
13836,227840,Atlético Huila
13837,162047,Real Zaragoza
13838,195838,CD Feirense
13839,237566,Sarpsborg 08 FF
13840,230398,Internacional
13841,221694,Santa Clara
13842,204030,MKE Ankaragücü
13843,186876,Derby County
13844,178684,GD Chaves
13845,229628,Gimnàstic de Tarragona
13846,209660,Universidad Católica
13847,203004,FC Seoul
13848,172283,Real Oviedo
13849,234747,Palermo
13850,224507,Cittadella
13851,210171,CD Tenerife
13852,240122,Royal Antwerp FC
13853,164858,FC Midtjylland
13854,229882,Os Belenenses
13855,225530,Standard de Liège
13856,224506,Dinamo Zagreb
13857,223994,Incheon United FC
13858,203002,Seattle Sounders FC
13859,195065,Royal Antwerp FC
13860,213497,Djurgårdens IF
13861,142329,Al Fayha
13862,238067,Roma
13863,228595,1. FC Union Berlin
13864,226035,Seattle Sounders FC
13865,244466,Deportivo de La Coruña
13866,178418,Sassuolo
13867,237554,Standard de Liège
13868,213490,Leeds United
13869,212466,Guadalajara
13870,201714,Hungary
13871,189425,GD Chaves
13872,172529,SG Dynamo Dresden
13873,233201,Bournemouth
13874,229104,SV Zulte-Waregem
13875,163056,Real Oviedo
13876,221168,Fortuna Düsseldorf
13877,214000,Vancouver Whitecaps FC
13878,212208,Club Atlético Aldosivi
13879,211440,South Africa
13880,216815,CD Feirense
13881,199407,VVV-Venlo
13882,244206,Atlético Madrid
13883,241390,Fenerbahçe SK
13884,235502,Al Faisaly
13885,231150,FC Metz
13886,230382,Ceará Sporting Club
13887,201966,Rosenborg BK
13888,234989,Cittadella
13889,226797,U.N.A.M.
13890,213228,Sint-Truidense VV
13891,212459,Ascoli
13892,206571,Peterborough United
13893,201707,Hungary
13894,236522,Sassuolo
13895,235754,Albacete BP
13896,153066,Gimnasia y Esgrima La Plata
13897,214506,Seattle Sounders FC
13898,177129,Fortuna Düsseldorf
13899,224489,Bursaspor
13900,218345,Universidad de Chile
13901,200425,FC Groningen
13902,189928,Pescara
13903,172520,BB Erzurumspor
13904,237544,Perugia
13905,200424,SC Heerenveen
13906,153060,Colo-Colo
13907,184035,Puebla FC
13908,244963,Moreirense FC
13909,237283,San Lorenzo de Almagro
13910,236259,CD Tondela
13911,225507,Willem II
13912,215267,CD Antofagasta
13913,244194,Heart of Midlothian
13914,219106,Al Faisaly
13915,201698,Hungary
13916,239841,AEK Athens
13917,216289,Fortuna Sittard
13918,206561,Wigan Athletic
13919,198625,Celtic
13920,188128,CD Lugo
13921,230368,Cruzeiro
13922,202208,Newcastle Jets
13923,199904,FC København
13924,184031,Os Belenenses
13925,219871,Sporting Kansas City
13926,191198,RSC Anderlecht
13927,232926,Gamba Osaka
13928,223966,CD Feirense
13929,208862,ESTAC Troyes
13930,195037,Stoke City
13931,241629,Sassuolo
13932,234972,Racing Club de Lens
13933,163804,AJ Auxerre
13934,222428,Club Atlético Talleres
13935,216284,SG Dynamo Dresden
13936,209372,Çaykur Rizespor
13937,234203,Ajax
13938,207835,Gamba Osaka
13939,239322,Norwich City
13940,39386,Houston Dynamo
13941,230362,Internacional
13942,238041,Feyenoord
13943,236505,Vitória de Setúbal
13944,242392,Sassuolo
13945,169432,Málaga CF
13946,152536,Derby County
13947,212440,Gangwon FC
13948,211672,MKE Ankaragücü
13949,193495,Os Belenenses
13950,184273,MSV Duisburg
13951,224977,US Salernitana 1919
13952,214993,Unión La Calera
13953,201681,Atlético Bucaramanga
13954,220624,Belgrano de Córdoba
13955,212944,Sporting Lokeren
13956,204496,Charlton Athletic
13957,184527,Carpi
13958,181455,Antalyaspor
13959,243663,CD Nacional
13960,164559,San Jose Earthquakes
13961,219087,Monarcas Morelia
13962,215247,KRC Genk
13963,214991,Stade Brestois 29
13964,213711,Monarcas Morelia
13965,212943,Unión Española
13966,208335,SC Freiburg
13967,243662,CD Nacional
13968,239822,Tigres U.A.N.L.
13969,230350,Santos
13970,230094,RCD Mallorca
13971,227790,Kashima Antlers
13972,184781,En Avant de Guingamp
13973,234957,GD Chaves
13974,229325,AIK
13975,209613,Foggia
13976,219852,Sampdoria
13977,212428,Sporting de Charleroi
13978,190667,SC Freiburg
13979,227787,Suwon Samsung Bluewings
13980,225995,Dinamo Zagreb
13981,203211,Tiburones Rojos de Veracruz
13982,200395,Real Salt Lake
13983,243402,Fortuna Sittard
13984,224970,KAA Gent
13985,220362,Orlando Pirates
13986,217802,CD Feirense
13987,214986,Club Necaxa
13988,182473,Guangzhou Evergrande Taobao FC
13989,227785,Ettifaq FC
13990,222153,Benevento
13991,214217,Universidad Católica
13992,198857,Brescia
13993,110787,Real Valladolid CF
13994,239043,Nîmes Olympique
13995,166851,Iceland
13996,140483,Livorno
13997,204227,KRC Genk
13998,234178,Peru
13999,221890,Swansea City
14000,221121,Once Caldas
14001,213697,Middlesbrough
14002,188352,KFC Uerdingen 05
14003,214208,Junior FC
14004,210880,Lecce
14005,184255,FC Nantes
14006,213951,Boavista FC
14007,198335,Sunderland
14008,241854,Ajax
14009,223422,Monarcas Morelia
14010,137406,US Cremonese
14011,202686,Queens Park Rangers
14012,206269,FC Metz
14013,240060,Norwich City
14014,231612,Stade Rennais FC
14015,217532,Los Angeles FC
14016,214971,Independiente
14017,214459,CD Huachipato
14018,204731,CD Tondela
14019,188602,Legia Warszawa
14020,235706,Rio Ave FC
14021,233146,Kawasaki Frontale
14022,230074,FC Nantes
14023,224186,Hull City
14024,201914,Foggia
14025,191673,Jeju United FC
14026,188601,GFC Ajaccio
14027,224953,CD Feirense
14028,220089,Antalyaspor
14029,212409,San Lorenzo de Almagro
14030,195256,Kayserispor
14031,215480,Waasland-Beveren
14032,199352,Kayserispor
14033,234679,Manchester City
14034,223671,TSG 1899 Hoffenheim
14035,222391,US Salernitana 1919
14036,221367,Atiker Konyaspor
14037,236466,AC Ajaccio
14038,221618,Bournemouth
14039,213170,Ulsan Hyundai FC
14040,144306,BB Erzurumspor
14041,240561,Panathinaikos FC
14042,231089,RC Strasbourg Alsace
14043,164529,Toronto FC
14044,229041,Racing Club de Lens
14045,213937,Cádiz CF
14046,190640,SV Darmstadt 98
14047,188336,Benevento
14048,172208,Melbourne Victory
14049,231856,Albacete BP
14050,188335,RCD Mallorca
14051,235183,Santos Laguna
14052,229039,Real Oviedo
14053,246702,Al Wehda
14054,243630,KAA Gent
14055,229294,SV Sandhausen
14056,229038,SD Huesca
14057,228782,Clube Sport Marítimo
14058,198062,CD Numancia
14059,215213,Málaga CF
14060,172716,Brisbane Roar
14061,169644,Birmingham City
14062,169388,Livorno
14063,215212,Club Atlético Lanús
14064,214700,Unión La Calera
14065,232619,Sanfrecce Hiroshima
14066,220075,Al Hilal
14067,200107,Western Sydney Wanderers
14068,199339,VfL Bochum 1848
14069,193706,SG Dynamo Dresden
14070,192938,En Avant de Guingamp
14071,190634,Columbus Crew SC
14072,190122,Sheffield United
14073,188586,FC St. Pauli
14074,194216,Palermo
14075,230824,Genoa
14076,224424,FC St. Pauli
14077,189607,SV Wehen Wiesbaden
14078,173735,Aston Villa
14079,235943,FC Sochaux-Montbéliard
14080,231591,SD Huesca
14081,237985,FC Augsburg
14082,164769,Sheffield Wednesday
14083,209569,Al Ahli
14084,186272,Empoli
14085,227232,Grenoble Foot 38
14086,226720,CD Nacional
14087,220064,Club Atlas
14088,211872,Norwich City
14089,199584,Birmingham City
14090,242079,PFC CSKA Moscow
14091,234399,SV Werder Bremen
14092,205215,Al Faisaly
14093,203423,Melbourne Victory
14094,201887,Preston North End
14095,194718,Royal Antwerp FC
14096,176542,Independiente Santa Fe
14097,227230,Vitória de Setúbal
14098,212126,Ascoli
14099,213917,Santa Clara
14100,229276,Spezia
14101,235419,1. FC Heidenheim 1846
14102,229019,MSV Duisburg
14103,211099,FC Metz
14104,205210,Malmö FF
14105,189849,MKE Ankaragücü
14106,214937,Club Atlético Aldosivi
14107,212121,KV Oostende
14108,210329,Lecce
14109,203161,SV Darmstadt 98
14110,202905,IFK Norrköping
14111,188824,Stade Malherbe Caen
14112,172696,Ascoli
14113,229528,Shakhtar Donetsk
14114,215192,Vélez Sarsfield
14115,243863,KAA Gent
14116,235927,Unión de Santa Fe
14117,203159,SV Sandhausen
14118,176790,KFC Uerdingen 05
14119,238486,MSV Duisburg
14120,162198,AC Ajaccio
14121,208790,RSC Anderlecht
14122,193685,Bulgaria
14123,229011,AS Monaco
14124,213902,AEK Athens
14125,193421,Córdoba CF
14126,186253,Olympique de Marseille
14127,215437,Preston North End
14128,214413,CD Huachipato
14129,174732,Atlético Bucaramanga
14130,172684,SD Huesca
14131,236172,Chapecoense
14132,204684,AZ Alkmaar
14133,231563,Deportivo Cali
14134,225931,Dynamo Kyiv
14135,221323,FC Red Bull Salzburg
14136,211339,Bolivia
14137,205451,Brøndby IF
14138,105866,Lecce
14139,215178,Vancouver Whitecaps FC
14140,212618,América de Cali
14141,232329,MKE Ankaragücü
14142,214409,Club Atlético Aldosivi
14143,237960,CD Aves
14144,158088,Club Atlético Huracán
14145,169607,Sunderland
14146,193414,Club Atlético Tigre
14147,178566,Racing Club
14148,178310,Parma
14149,214662,Club Atlético Banfield
14150,203398,Blackburn Rovers
14151,178565,Patronato
14152,225669,PEC Zwolle
14153,205701,Pogoń Szczecin
14154,167812,Galatasaray SK
14155,164484,Malmö FF
14156,214404,Universidad Católica
14157,205188,Nîmes Olympique
14158,204676,CD Numancia
14159,150659,Paris FC
14160,179842,Atlético Tucumán
14161,228738,Venezuela
14162,190593,Yeni Malatyaspor
14163,187265,Puebla FC
14164,240257,En Avant de Guingamp
14165,163713,La Berrichonne de Châteauroux
14166,221313,Alianza Petrolera
14167,216701,CD Lugo
14168,173436,Swansea City
14169,231292,Norwich City
14170,210556,Sheffield Wednesday
14171,219771,Nagoya Grampus
14172,200059,KAA Gent
14173,192122,Deportivo de La Coruña
14174,224378,Chievo Verona
14175,219514,CD Aves
14176,216698,San Martin de Tucumán
14177,177273,Cruz Azul
14178,234873,Empoli
14179,230520,Cruzeiro
14180,229752,Switzerland
14181,224376,CD Feirense
14182,222840,OGC Nice
14183,198776,Charlton Athletic
14184,198264,AJ Auxerre
14185,188791,San Martin de Tucumán
14186,164471,CA Osasuna
14187,156535,SV Zulte-Waregem
14188,220534,Napoli
14189,208502,Guadalajara
14190,236405,Real Zaragoza
14191,235893,Dinamo Zagreb
14192,226677,Huddersfield Town
14193,225653,FC Utrecht
14194,205941,Club Atlético Aldosivi
14195,198517,FC Sion
14196,113524,Elche CF
14197,229748,FC Midtjylland
14198,200820,Reading
14199,213107,Romania
14200,199027,Nottingham Forest
14201,192370,Newell's Old Boys
14202,186993,Santos Laguna
14203,180593,CD Lugo
14204,178033,BB Erzurumspor
14205,236145,Internacional
14206,217201,Deportivo Toluca
14207,213105,Wigan Athletic
14208,203889,ESTAC Troyes
14209,212592,New England Revolution
14210,200298,FC Metz
14211,183145,Aberdeen
14212,236393,SD Eibar
14213,230249,Cruzeiro
14214,244584,Shakhtar Donetsk
14215,173160,Benevento
14216,172904,Peterborough United
14217,218216,Al Shabab
14218,197480,RC Strasbourg Alsace
14219,247142,Slovenia
14220,170342,Preston North End
14221,227174,Nottingham Forest
14222,226662,Feyenoord
14223,225894,Paraguay
14224,241509,PSV
14225,234853,Clube Sport Marítimo
14226,205157,UD Las Palmas
14227,194916,GD Chaves
14228,240740,Chelsea
14229,192611,Royal Antwerp FC
14230,179811,KV Oostende
14231,230243,Ceará Sporting Club
14232,210787,CD Tenerife
14233,235874,Fortuna Sittard
14234,222562,Dijon FCO
14235,205410,Universidad de Chile
14236,203618,Gangwon FC
14237,233825,Club Atlético Colón
14238,226401,Sheffield United
14239,225632,Celtic
14240,218208,Universidad Católica
14241,221791,FC Midtjylland
14242,198751,Cruz Azul
14243,212830,FC Midtjylland
14244,188765,AS Béziers
14245,229469,Club León
14246,159581,Western Sydney Wanderers
14247,220509,Lecce
14248,236636,RC Strasbourg Alsace
14249,105308,Standard de Liège
14250,247131,Cádiz CF
14251,242267,Boca Juniors
14252,208470,SV Darmstadt 98
14253,205654,BB Erzurumspor
14254,139862,GFC Ajaccio
14255,198230,Granada CF
14256,186453,Central Coast Mariners
14257,233301,Ajax
14258,197973,Deportivo Toluca
14259,199508,Yokohama F. Marinos
14260,197716,New England Revolution
14261,196435,Peru
14262,176211,Śląsk Wrocław
14263,203603,Jagiellonia Białystok
14264,201299,Foggia
14265,192594,KV Kortrijk
14266,241234,South Africa
14267,234834,Dinamo Zagreb
14268,228946,Bologna
14269,225106,CD Tenerife
14270,207954,DSC Arminia Bielefeld
14271,205138,Al Raed
14272,184401,Akhisar Belediyespor
14273,241489,Athletic Club de Bilbao
14274,239441,AS Monaco
14275,236113,Atlético Mineiro
14276,226385,San Jose Earthquakes
14277,230480,Grêmio
14278,219216,Wigan Athletic
14279,171087,Real Oviedo
14280,236111,Botafogo
14281,231247,Vélez Sarsfield
14282,230991,Philadelphia Union
14283,213839,Nîmes Olympique
14284,198479,Brøndby IF
14285,198223,Frosinone
14286,191566,Ulsan Hyundai FC
14287,225614,PFC CSKA Moscow
14288,219470,Angers SCO
14289,215374,Sheffield United
14290,214862,Universidad de Chile
14291,142670,Estudiantes de La Plata
14292,228173,Jeonbuk Hyundai Motors
14293,215117,Cerezo Osaka
14294,209485,Holstein Kiel
14295,240716,Getafe CF
14296,230472,Botafogo
14297,155976,Stoke City
14298,153160,
14299,203848,Ulsan Hyundai FC
14300,192071,Udinese
14301,230727,Stade Brestois 29
14302,214343,Deportivo de La Coruña
14303,191814,Incheon United FC
14304,211270,UD Almería
14305,199750,FC Midtjylland
14306,224325,Junior FC
14307,214085,Deportivo Pasto
14308,191044,FC Zürich
14309,172100,UD Las Palmas
14310,231236,Stade de Reims
14311,229444,Universidad de Chile
14312,207684,AEK Athens
14313,184643,Portland Timbers
14314,202050,FC Groningen
14315,200770,SK Brann
14316,183361,Stade Brestois 29
14317,240193,VfL Wolfsburg
14318,169281,KSV Cercle Brugge
14319,161857,FK Austria Wien
14320,204353,Derby County
14321,202305,Jeonbuk Hyundai Motors
14322,192320,Birmingham City
14323,190528,Cracovia
14324,234816,Albacete BP
14325,232000,Hellas Verona
14326,230464,Santos
14327,208960,Alianza Petrolera
14328,232255,Vélez Sarsfield
14329,231231,Santos Laguna
14330,227903,PSV
14331,225855,Nîmes Olympique
14332,218687,Millonarios FC
14333,205631,Newell's Old Boys
14334,204863,Elche CF
14335,229694,Jeonbuk Hyundai Motors
14336,204350,Palermo
14337,51261,West Bromwich Albion
14338,168253,Yeni Malatyaspor
14339,219709,Deportivo de La Coruña
14340,192567,Fortuna Düsseldorf
14341,181559,AJ Auxerre
14342,178487,Birmingham City
14343,171831,New England Revolution
14344,212791,Pohang Steelers
14345,192310,GD Chaves
14346,239670,GD Chaves
14347,239414,Foggia
14348,226102,Wigan Athletic
14349,223030,Bursaspor
14350,214326,Unión La Calera
14351,193333,Frosinone
14352,191541,Kashima Antlers
14353,244021,Al Qadisiyah
14354,235317,Deportivo Cali
14355,208437,San Jose Earthquakes
14356,230708,Rangers FC
14357,146996,CA Osasuna
14358,246067,Bolivia
14359,229683,Clube Sport Marítimo
14360,214323,Club Atlético Colón
14361,172850,Odense Boldklub
14362,223794,SK Rapid Wien
14363,211506,Reading
14364,192561,PEC Zwolle
14365,231985,Colorado Rapids
14366,222513,Sheffield Wednesday
14367,235312,Real Oviedo
14368,215344,Club Atlético Tigre
14369,211504,Reading
14370,203568,Queens Park Rangers
14371,198704,Brentford
14372,218415,KV Oostende
14373,173614,Charlton Athletic
14374,215086,Chile
14375,204078,Lechia Gdańsk
14376,224045,AD Alcorcón
14377,231212,Genoa
14378,228908,Clermont Foot 63
14379,214572,Deportivo Cali
14380,106795,Sassuolo
14381,230443,Paraná
14382,211499,América de Cali
