Play_Id,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,Freekick_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing_Tackle,Sliding_Tackle,Gk_Diving,Gk_Handling,Gk_Kicking,Gk_Positioning,Gk_Reflexes
243907,50,38,69,65,32,54,40,29,59,62,66,67,58,65,63,58,74,66,64,50,60,67,36,39,46,68,69,71,69,13,8,8,8,8
186562,62,64,71,55,48,58,42,28,58,63,78,80,59,62,53,72,83,79,91,57,74,52,64,56,61,57,58,49,48,15,12,8,16,8
183746,65,57,65,67,53,65,67,65,64,68,74,81,75,64,69,59,54,65,69,58,66,66,63,67,55,50,68,66,64,16,7,15,9,10
228290,23,19,70,51,30,36,28,25,49,51,60,59,46,55,54,35,78,75,80,27,70,63,29,29,39,59,67,70,64,14,6,15,15,14
223426,44,23,66,58,28,46,48,27,49,49,65,75,40,59,52,40,63,69,81,26,65,67,39,43,35,63,67,70,67,8,14,10,14,12
234433,27,17,71,48,25,40,21,20,42,56,60,65,63,64,64,37,91,58,71,17,67,67,28,32,32,49,70,68,64,9,8,7,9,5
228033,56,56,45,67,37,67,50,37,65,64,73,72,74,72,77,60,78,76,56,56,78,74,61,65,46,67,68,75,70,14,15,8,8,12
214721,36,71,73,54,63,62,61,56,30,66,57,51,57,64,60,74,69,61,69,65,54,17,71,47,64,53,17,18,15,8,13,14,8,15
206529,36,68,66,55,47,69,49,37,43,65,81,79,70,62,81,69,75,69,79,59,49,14,66,50,67,66,31,19,17,16,12,9,13,11
238784,36,48,62,68,36,57,39,31,64,65,63,66,65,65,64,53,83,77,78,39,64,63,51,62,37,58,65,69,67,5,8,12,14,15
221376,47,37,72,57,30,32,25,28,52,54,63,52,56,64,57,61,73,64,73,40,71,65,38,39,37,73,65,71,68,12,7,16,10,9
201408,67,41,65,64,37,57,59,32,59,59,78,79,70,63,67,57,75,74,67,42,70,63,57,54,44,62,63,67,64,7,8,10,16,11
237247,19,32,70,42,28,33,22,21,35,51,68,72,59,72,57,44,58,66,78,21,71,62,31,28,42,64,68,72,69,15,5,8,13,15
216255,67,60,40,66,55,72,81,72,62,69,85,79,79,61,75,70,69,64,60,62,41,27,62,64,64,60,30,25,26,13,11,15,7,10
215999,25,21,69,57,25,48,23,21,38,45,55,56,52,61,57,38,77,68,77,21,74,67,21,31,30,49,64,68,65,8,12,10,15,9
195262,39,65,69,58,64,58,55,46,51,63,62,75,60,64,55,74,64,68,88,62,73,39,67,62,59,72,24,20,14,8,16,13,9,8
239550,35,25,61,50,33,41,31,30,47,50,53,54,47,64,50,48,74,58,84,25,70,66,24,36,42,59,67,70,69,11,14,13,13,6
237502,63,64,48,66,60,74,67,50,60,72,85,77,80,60,70,69,52,61,66,65,42,22,48,68,66,62,27,33,33,8,7,12,13,6
230334,67,51,64,68,42,54,53,52,70,59,62,68,53,62,64,61,72,69,67,50,71,65,53,56,58,62,66,74,70,8,9,10,7,11
229054,30,23,74,56,22,49,30,27,49,55,33,33,37,67,38,37,37,67,81,18,82,61,30,31,38,61,66,70,66,12,9,9,10,10
223934,61,25,70,63,24,63,54,41,54,64,75,76,70,63,71,30,67,67,66,31,71,68,63,55,47,54,69,69,66,7,13,9,11,13
179899,70,51,37,64,57,67,66,65,59,69,74,69,80,68,89,73,78,84,64,68,71,62,57,76,63,69,68,67,64,11,6,7,12,13
177083,66,46,52,62,49,62,53,62,53,64,77,73,77,63,80,67,81,81,57,54,60,67,52,55,62,64,65,67,68,11,9,9,14,10
238779,29,21,73,57,35,35,25,27,51,52,47,51,49,62,39,41,33,45,90,17,74,62,23,37,35,58,67,67,66,12,8,12,9,10
195258,65,42,59,65,62,58,70,66,61,65,64,72,61,63,59,78,63,82,71,70,74,64,52,51,54,70,66,69,67,13,11,8,16,7
185018,70,60,40,72,68,64,72,74,73,67,75,61,58,70,76,72,33,81,66,74,64,64,61,65,64,63,60,65,60,7,8,10,6,9
214969,49,39,62,74,49,60,49,50,70,65,63,65,57,65,80,67,76,68,57,47,77,67,58,51,49,66,58,68,67,7,7,8,12,11
201401,66,21,58,60,27,58,51,45,52,63,70,73,72,63,69,55,72,67,67,63,68,70,22,37,48,58,65,70,73,15,7,12,10,14
197817,22,35,68,43,25,38,34,37,59,50,47,51,44,61,42,63,74,47,83,36,70,68,32,45,35,61,69,68,64,15,12,7,12,15
183480,61,35,65,65,28,64,50,45,62,67,74,77,64,62,67,65,63,74,69,47,68,64,55,47,39,57,64,66,70,6,15,11,15,8
238008,21,21,65,63,24,44,25,21,67,58,54,57,39,65,35,34,71,72,72,18,75,65,21,33,34,58,69,66,65,8,10,15,7,6
232376,58,51,59,68,48,60,51,58,69,67,73,69,67,66,65,67,66,75,77,61,71,66,62,68,61,66,66,66,61,10,11,11,11,6
232120,66,47,55,65,45,66,48,35,58,67,78,79,73,69,66,64,71,68,68,58,56,66,58,48,46,56,59,65,70,6,15,11,13,12
192439,54,58,68,68,29,66,43,64,63,67,78,69,85,72,59,68,83,93,76,60,69,53,67,65,54,68,55,64,61,7,10,12,7,16
233911,71,35,47,58,22,55,60,51,57,67,82,78,80,64,84,69,80,81,33,49,72,64,49,47,39,56,55,62,68,5,8,6,9,5
209335,70,54,44,64,23,63,67,68,62,64,72,76,66,64,68,76,69,83,71,58,60,62,58,64,51,64,65,66,66,11,7,12,12,15
208311,59,43,60,72,44,66,57,52,70,70,73,68,69,68,72,64,64,75,69,57,68,65,59,67,54,64,62,61,61,15,7,10,15,15
189110,59,28,66,57,13,42,59,12,52,55,74,64,79,62,64,42,79,81,79,22,66,63,23,47,40,53,63,70,68,15,10,6,10,10
184502,67,48,69,68,40,65,52,48,65,68,58,54,63,70,65,54,66,88,80,56,74,70,56,65,41,65,61,70,67,14,13,13,12,11
172470,52,67,67,70,71,70,70,62,51,72,41,37,56,65,49,68,48,54,75,69,51,30,75,72,68,75,33,30,20,16,10,15,11,13
203446,75,50,43,75,60,70,73,67,73,73,60,65,75,67,77,67,72,68,61,60,63,70,55,73,64,73,62,58,53,13,11,11,7,6
116917,10,10,16,34,10,15,12,12,34,23,46,49,54,62,60,16,51,34,56,8,39,26,14,28,19,50,7,12,19,65,67,64,69,70
234933,33,25,65,61,25,31,24,22,56,43,64,35,70,61,67,38,83,75,72,26,72,66,25,30,51,58,68,70,69,14,9,12,12,5
223157,33,70,63,46,59,67,51,42,29,69,69,76,75,62,44,67,62,71,74,63,34,22,69,51,63,68,45,14,18,10,14,7,13,13
215477,46,38,70,59,30,38,28,31,38,64,60,51,46,59,41,42,80,69,84,29,62,62,30,38,40,60,60,70,67,8,14,16,9,8
208309,56,27,64,69,43,61,45,43,61,65,75,69,71,60,64,73,81,75,70,63,78,66,55,52,46,56,64,73,69,12,11,10,13,15
200629,12,5,10,33,20,22,18,11,37,29,42,49,53,56,50,39,50,32,46,14,41,21,13,24,22,45,17,13,12,70,64,68,68,72
193716,31,44,67,63,36,58,42,30,70,60,54,62,58,58,41,37,70,76,81,32,75,67,33,55,37,63,63,67,67,14,7,10,6,10
114356,12,13,13,13,14,15,16,14,12,14,37,42,46,69,52,13,66,24,59,12,36,23,16,50,11,64,14,11,13,72,61,72,67,67
226228,65,62,51,65,59,64,60,50,63,67,86,80,84,65,66,60,45,83,60,67,60,31,66,55,52,51,33,34,50,11,13,12,9,16
225204,45,58,59,72,44,64,47,44,71,67,66,66,59,63,72,75,58,71,73,59,70,66,65,63,53,59,62,64,61,8,15,12,11,11
224436,55,35,69,56,45,56,50,31,54,60,54,54,55,52,56,49,69,55,74,39,75,66,34,49,36,61,67,70,67,8,16,7,8,13
202164,46,52,67,69,50,54,54,51,64,61,67,52,67,63,68,67,79,84,74,58,80,64,47,51,59,62,63,68,67,16,8,11,14,15
182451,12,11,9,8,12,13,17,18,10,18,23,51,47,69,50,8,56,27,62,9,36,12,9,46,15,62,11,6,9,67,67,69,69,64
221619,34,34,58,64,31,62,34,30,64,61,68,69,65,59,59,40,59,52,71,46,81,71,26,48,44,56,68,69,67,15,14,15,10,7
171954,79,67,40,74,57,72,80,77,76,71,52,40,63,53,64,81,61,52,53,77,54,56,60,75,74,68,64,42,40,8,12,6,8,15
214194,68,26,54,63,28,53,31,45,51,57,75,79,81,65,75,64,81,86,64,45,70,68,42,60,53,56,55,66,68,7,14,7,10,12
205234,43,63,67,66,62,72,70,49,52,69,70,71,71,64,54,70,70,82,81,64,52,22,65,46,61,59,55,20,19,10,7,9,13,12
179633,67,66,56,68,65,71,69,59,57,72,77,79,82,74,65,70,53,81,70,72,74,57,64,70,51,72,65,59,53,14,13,12,15,13
239025,46,68,62,55,48,75,48,50,43,66,86,78,75,56,45,75,68,58,63,66,35,11,65,48,71,58,11,14,16,10,7,8,6,15
231601,53,68,66,57,55,68,33,31,41,72,79,76,77,66,66,58,62,71,56,56,45,34,72,53,70,63,45,23,22,7,13,12,11,8
231344,48,70,59,58,53,64,43,27,36,68,91,88,79,73,72,57,70,69,48,49,57,27,72,54,71,65,31,23,16,9,12,5,12,7
225200,65,66,59,64,49,65,42,41,63,69,80,75,75,60,68,58,70,68,61,57,47,33,67,63,58,55,35,25,31,6,12,12,15,8
205232,59,39,52,72,42,67,43,45,72,69,63,66,69,65,81,69,63,76,68,56,62,45,63,68,52,69,63,60,61,10,11,15,14,15
232623,63,62,43,69,33,66,37,55,67,67,66,74,64,63,75,58,71,86,68,67,58,67,57,68,44,57,67,65,61,13,12,8,10,13
143018,56,63,66,62,57,63,60,44,47,62,69,68,69,68,59,75,75,76,81,64,70,39,67,60,69,64,35,45,47,13,8,15,6,10
183465,67,63,74,71,64,64,66,47,67,71,60,61,69,60,62,72,76,51,71,70,70,68,67,70,57,69,66,69,64,9,10,15,11,12
246185,70,55,58,66,66,67,62,58,58,68,83,80,63,64,74,58,73,62,40,52,32,50,64,60,54,67,60,52,41,14,7,9,12,11
244393,56,54,45,74,49,65,64,61,68,73,67,71,70,62,71,63,56,75,60,58,59,54,56,70,53,64,58,50,52,12,11,13,8,6
233897,65,64,63,63,56,68,55,48,58,66,78,85,77,66,63,68,79,76,71,61,57,26,64,62,58,66,42,32,21,10,12,13,6,8
214441,52,48,75,65,36,47,37,42,62,54,57,51,50,63,42,41,76,72,83,36,59,66,44,37,44,53,65,63,67,8,8,8,13,14
205225,54,37,68,65,22,45,36,33,58,60,66,68,56,65,68,55,74,65,75,33,65,66,39,35,51,60,68,68,60,13,9,11,8,8
238504,63,60,59,71,57,70,67,66,65,68,72,67,71,55,74,61,57,66,57,65,61,49,61,69,58,65,38,50,51,7,13,5,9,14
191655,14,12,11,30,14,12,16,12,24,20,36,36,38,66,58,11,68,20,61,19,27,25,16,37,12,56,18,18,12,64,67,66,70,68
234151,67,33,51,60,38,57,57,45,59,64,75,82,74,66,73,59,73,80,70,48,64,66,48,46,44,61,60,63,67,6,5,10,15,10
221095,47,69,55,59,62,68,55,70,39,65,81,83,82,64,88,72,77,59,64,58,57,17,67,57,69,59,40,20,15,15,15,7,10,8
202663,65,62,49,60,54,70,69,67,56,68,83,87,85,58,80,60,79,84,56,59,40,16,60,63,61,56,48,26,20,7,13,15,12,7
194726,68,41,53,65,57,64,59,55,62,67,71,75,66,64,72,59,58,74,66,49,54,67,64,62,42,63,69,68,64,14,14,8,13,8
182694,65,35,62,62,26,63,57,52,59,65,69,73,65,63,65,57,70,80,66,62,65,67,54,59,34,55,64,66,64,16,10,7,13,13
242342,62,54,58,76,38,71,69,65,67,68,77,75,73,61,71,64,57,72,58,52,64,60,61,69,52,68,60,56,57,9,6,10,11,9
176038,53,68,69,62,64,59,33,49,43,55,64,68,61,66,56,73,69,73,75,64,68,32,73,63,66,65,28,42,36,12,13,8,8,8
172198,15,14,15,32,14,13,14,11,35,23,51,52,48,57,56,18,42,32,54,14,20,16,11,29,23,59,14,13,14,70,70,65,66,70
221350,66,67,69,64,49,65,48,31,53,67,78,83,74,59,72,73,85,75,76,55,34,19,66,61,65,60,30,21,29,9,11,16,11,7
219558,67,60,49,61,48,70,59,63,60,66,86,87,79,62,67,64,67,68,59,55,58,26,67,72,65,69,44,42,30,12,6,15,12,13
209830,15,19,10,36,19,16,15,18,39,26,55,48,50,70,60,31,71,27,58,14,29,15,7,27,31,30,10,15,14,71,64,58,64,71
225445,65,58,43,64,45,68,58,47,61,68,83,79,80,59,70,57,51,79,45,59,45,34,65,62,58,55,35,30,28,11,12,13,9,10
221605,32,70,66,64,55,61,60,33,36,65,65,74,65,67,33,59,38,70,86,56,38,18,69,69,55,68,33,21,17,6,12,10,12,9
224165,65,68,64,66,56,70,36,47,64,68,79,82,75,57,73,65,59,70,70,63,54,15,67,61,57,51,46,11,19,10,8,13,7,15
209061,63,63,43,64,59,73,68,52,52,68,91,90,88,61,81,67,58,79,47,58,76,25,65,60,42,66,32,14,22,13,11,14,10,8
188836,11,15,28,53,12,12,19,15,45,36,34,36,36,60,44,18,56,29,55,12,39,11,13,40,24,52,10,18,14,68,66,71,67,68
242340,65,76,59,65,60,68,42,48,48,62,74,72,62,52,68,68,62,61,67,70,55,19,72,63,63,59,34,33,28,7,8,7,11,14
235172,69,49,48,68,43,74,64,59,58,73,87,89,79,58,78,62,53,74,49,48,61,56,70,61,57,71,58,60,58,11,8,8,9,6
230308,62,38,71,56,37,57,51,32,36,63,66,74,58,69,52,48,72,67,74,42,49,66,60,56,45,58,67,70,74,9,12,13,7,8
231587,40,48,58,70,37,70,38,41,65,67,68,68,75,64,77,60,84,93,74,44,78,67,62,63,45,66,62,59,58,14,12,14,8,14
225187,47,66,68,68,58,66,41,40,69,70,62,65,69,66,45,65,77,77,71,58,67,63,68,67,60,72,47,54,37,15,14,9,13,13
211363,46,38,70,64,21,55,44,30,62,62,73,63,70,63,64,37,80,83,77,34,80,56,36,49,39,60,62,71,66,15,13,14,9,7
140451,67,63,51,64,60,68,61,57,63,68,76,76,71,65,69,65,65,73,65,64,48,52,62,66,62,67,40,39,33,15,7,9,12,8
187298,44,41,70,62,45,52,39,42,57,58,59,56,50,66,58,63,56,58,78,52,68,68,40,46,50,68,65,67,67,11,6,10,16,14
239010,69,29,63,66,29,58,46,35,47,60,70,67,68,63,60,34,72,73,71,35,60,65,63,45,49,53,65,70,69,10,15,8,9,7
216482,67,55,49,65,48,72,60,42,60,68,72,84,82,63,86,62,49,58,49,48,31,36,68,66,66,59,47,33,29,7,11,8,16,12
214690,57,58,43,72,46,69,57,62,71,71,72,66,73,59,68,62,49,73,44,59,50,59,56,71,60,63,37,49,46,11,8,7,10,7
213922,43,33,64,58,40,42,38,37,53,57,54,55,53,61,50,65,68,83,84,30,94,58,38,45,51,57,60,68,70,12,10,8,9,9
244385,12,5,10,23,7,14,13,11,29,15,24,32,35,71,24,18,38,18,73,8,24,10,6,35,13,36,14,10,11,68,60,70,68,71
233121,37,69,61,56,48,72,40,40,54,69,78,74,66,61,54,78,67,66,67,40,50,30,68,45,56,48,30,33,38,9,7,11,10,10
231841,13,7,11,15,6,6,14,12,22,14,43,26,29,63,46,23,66,27,58,5,17,11,6,50,14,57,15,10,11,68,65,68,67,69
230817,60,50,60,71,43,70,60,58,70,71,68,68,69,65,65,63,60,73,66,55,55,52,63,69,48,61,53,55,52,6,7,13,7,10
184480,68,68,57,63,65,71,61,35,57,68,65,76,58,63,58,69,62,69,75,68,76,32,66,59,72,59,31,35,27,16,7,10,13,13
247200,35,74,75,54,54,66,51,41,40,62,63,67,60,64,50,68,69,58,71,69,35,23,60,49,69,54,18,13,22,11,12,13,11,14
225440,62,56,43,64,47,72,61,58,60,71,91,91,92,60,74,66,58,84,63,60,36,12,60,57,58,64,26,13,15,8,8,13,15,7
201886,60,47,64,63,52,48,57,60,65,61,71,77,70,62,58,53,69,73,71,52,72,62,52,46,64,62,65,73,67,15,8,10,9,10
201374,64,35,51,60,25,59,59,37,54,61,90,91,89,62,82,60,80,90,44,31,72,65,55,43,47,65,60,60,64,13,13,8,12,12
198046,59,49,58,70,51,62,53,55,68,69,76,63,72,71,70,70,85,60,61,62,65,74,61,67,51,70,54,71,65,6,6,6,16,9
181917,58,53,63,68,51,63,67,61,67,65,65,60,68,63,70,72,74,88,73,73,75,67,59,68,67,71,66,64,59,9,15,7,6,8
178077,66,39,58,62,34,62,65,39,64,63,64,68,68,64,78,64,84,79,76,56,81,71,56,48,47,62,65,64,68,12,13,16,6,12
237469,57,28,50,63,30,64,63,31,55,64,86,87,71,64,72,56,84,82,76,33,77,63,53,51,48,61,62,65,63,11,10,9,11,6
229533,63,35,60,58,28,65,35,41,29,70,73,63,64,69,65,71,77,73,71,32,80,68,48,40,41,67,64,71,70,13,6,9,12,6
229277,62,29,65,64,27,60,46,39,54,63,66,68,62,66,59,41,84,68,69,34,58,67,38,45,42,54,69,68,69,10,11,7,13,7
224925,50,36,40,78,42,67,51,53,73,77,67,66,82,67,80,51,57,61,30,37,33,58,49,73,51,70,55,47,36,11,11,9,11,13
216477,65,66,49,67,53,73,69,68,60,68,78,75,78,58,76,72,54,60,50,67,28,23,62,66,64,59,43,25,22,10,9,8,7,10
204445,64,38,55,65,35,62,55,43,60,65,79,79,74,61,81,42,78,76,75,49,63,62,53,57,39,65,67,69,66,13,9,16,7,14
203933,30,14,65,56,22,32,37,29,45,46,55,52,32,52,33,52,73,55,91,23,76,61,20,40,45,62,66,67,67,8,10,9,9,16
177564,71,34,47,58,42,63,67,58,59,70,76,79,92,65,91,64,82,75,60,35,77,69,53,50,59,62,61,62,68,10,14,10,6,7
228508,49,40,64,57,38,57,48,39,48,49,67,64,65,68,68,52,84,68,68,37,74,67,41,47,51,56,63,69,70,11,11,12,9,16
223132,63,49,49,64,48,67,64,50,50,62,73,77,79,67,78,60,72,82,41,56,62,64,65,48,44,58,65,66,65,9,8,16,12,8
222876,14,15,14,28,12,16,16,13,22,24,36,33,48,69,44,25,60,29,55,20,27,14,12,40,23,51,21,16,15,68,63,55,64,73
215708,61,48,59,64,32,50,34,31,65,57,62,67,70,63,59,69,71,82,84,65,77,64,26,61,36,61,64,67,62,10,14,15,11,8
204444,62,66,53,65,59,76,67,61,62,68,77,84,71,59,66,81,53,66,79,63,70,52,63,54,60,67,45,54,47,9,13,11,14,14
165787,64,52,55,72,67,65,67,62,75,70,67,66,67,62,67,73,68,68,57,65,73,67,63,63,63,62,66,63,54,9,16,6,9,9
230299,58,71,75,61,64,75,59,53,42,66,63,65,43,63,72,71,58,47,69,77,52,23,56,60,75,73,14,33,30,11,14,15,12,13
222875,66,57,49,69,45,75,35,34,59,72,78,85,71,63,70,61,53,42,60,53,70,32,64,58,41,61,41,33,31,9,8,11,16,14
228762,66,44,60,67,43,68,51,49,63,64,75,77,74,68,70,62,72,80,66,46,71,66,57,50,41,66,66,64,62,14,11,13,12,9
225434,36,34,33,70,36,53,31,35,64,66,52,65,51,73,61,42,50,82,73,38,63,67,56,58,43,60,66,65,59,9,8,9,11,9
204442,67,55,64,67,51,62,59,62,65,64,76,72,71,66,64,62,73,82,66,54,67,70,63,65,68,64,70,64,63,14,10,13,14,11
201114,61,62,56,64,55,71,64,61,57,68,89,90,83,63,73,57,71,70,62,62,43,29,59,55,62,66,34,17,15,14,13,13,14,11
200346,67,67,57,62,66,73,69,56,54,72,66,72,73,60,51,70,55,55,71,68,61,46,71,67,67,70,40,32,43,15,13,9,9,14
188825,48,35,42,72,33,63,54,63,65,71,63,51,73,70,71,44,82,79,71,59,77,69,56,63,52,63,67,69,66,12,7,13,15,9
244377,31,26,63,68,31,41,34,30,54,44,50,60,31,57,39,40,61,64,85,28,64,59,27,28,44,58,68,73,68,15,14,13,9,10
241049,61,38,62,68,39,53,58,33,58,66,63,68,64,72,71,46,58,64,56,41,59,71,45,35,38,54,66,69,67,8,6,10,10,15
228505,19,13,16,31,15,15,15,13,20,25,52,55,62,58,54,20,68,42,61,14,26,19,20,58,24,37,17,19,18,66,66,74,68,72
193688,47,47,65,54,29,43,46,58,60,57,48,61,64,69,55,74,74,54,78,57,64,67,29,42,50,65,69,66,66,14,11,10,15,6
238232,40,70,66,55,60,73,52,38,40,69,78,74,73,65,70,64,82,52,49,60,33,17,69,58,67,63,48,31,23,13,15,11,15,5
214680,12,14,13,29,16,17,15,19,27,18,40,40,38,61,54,20,59,29,64,15,25,22,20,15,19,55,12,16,13,68,66,65,67,69
135576,61,60,56,69,70,71,68,66,62,72,66,63,71,65,77,71,74,43,44,70,61,41,63,65,71,70,25,32,27,7,8,15,16,13
169623,48,34,69,60,29,37,24,26,55,51,60,36,58,53,57,39,67,73,84,36,89,64,17,47,33,58,65,66,61,16,12,16,9,6
200855,62,40,55,66,33,65,54,37,57,66,79,81,79,57,73,46,82,84,69,44,76,57,55,51,45,61,67,66,65,13,13,6,10,15
200087,50,68,67,58,71,65,52,37,47,67,75,81,74,58,81,65,83,71,68,53,82,31,73,51,69,60,34,44,33,6,16,15,8,9
194198,13,9,16,17,9,10,10,20,21,15,52,46,39,67,22,24,54,28,66,8,31,25,14,20,22,52,18,11,12,68,67,64,67,69
225174,66,57,54,72,61,65,69,71,68,68,57,55,71,65,82,72,62,70,58,68,64,65,61,72,67,70,61,67,62,12,10,16,10,7
213654,43,38,41,70,41,65,43,37,68,71,68,71,75,68,70,47,61,74,69,55,68,69,59,63,47,64,61,66,62,8,14,12,11,7
212118,68,52,38,74,49,65,62,71,68,72,57,61,77,66,76,66,64,72,53,59,53,55,50,67,56,65,50,65,53,16,15,6,7,15
142998,25,15,13,36,12,22,19,20,34,31,53,56,33,62,58,23,73,29,65,20,35,25,16,45,24,62,18,14,19,67,65,68,71,68
241301,62,76,61,69,55,72,38,70,35,66,75,72,61,64,68,54,64,65,52,57,35,15,70,66,71,59,38,25,28,6,7,12,9,13
230037,64,28,57,66,38,59,55,30,59,64,73,77,58,65,72,71,68,75,71,51,72,58,59,44,43,62,63,70,73,10,6,9,15,12
229010,66,64,47,69,46,71,62,66,62,69,66,69,68,64,68,75,67,64,58,72,66,45,62,65,52,62,42,57,52,13,10,10,8,14
223122,58,25,57,66,27,58,32,27,65,61,54,53,56,52,48,48,73,66,81,29,54,74,28,31,47,54,68,70,70,14,10,9,13,6
214930,59,44,65,63,23,49,53,41,58,58,70,65,67,59,70,51,81,78,72,37,70,66,43,39,55,58,68,65,66,7,12,10,8,16
204946,67,62,47,66,62,68,64,61,57,64,69,72,73,66,64,68,77,88,72,61,59,39,61,63,64,58,41,28,23,15,11,14,7,16
236177,65,66,55,59,62,75,53,52,61,69,68,60,72,63,50,70,47,51,53,64,55,22,68,70,72,45,26,21,23,15,18,10,10,17
216465,55,37,58,69,44,59,34,35,62,65,66,65,65,57,64,70,84,78,75,44,71,69,36,61,38,54,63,71,67,9,11,12,8,9
211857,56,34,67,63,37,50,55,49,67,59,68,73,59,65,61,39,73,73,73,25,59,70,55,43,45,58,64,65,69,15,14,14,9,11
182160,62,61,54,61,58,68,47,60,47,67,92,94,73,64,78,72,41,80,73,58,71,37,70,68,63,62,38,42,39,10,10,15,9,11
231056,11,17,14,34,18,15,14,19,35,21,52,51,35,73,44,18,57,45,73,13,16,25,16,34,22,48,30,18,18,72,62,59,64,71
224144,66,58,39,64,39,72,61,42,63,68,80,79,78,60,77,54,70,62,40,45,51,49,64,60,52,60,49,51,49,11,12,8,6,6
214416,33,67,68,60,61,64,57,40,52,66,70,72,66,65,65,72,78,70,79,51,78,17,67,51,76,66,22,24,22,15,13,7,9,10
230287,60,73,66,51,72,65,54,71,54,63,57,78,67,65,68,78,75,54,74,71,44,21,57,48,54,70,12,23,17,7,11,9,10,21
224143,69,66,57,65,53,64,49,51,55,67,82,85,72,69,59,67,60,62,70,59,71,45,65,59,65,58,58,57,42,11,8,16,15,10
205455,18,9,13,30,8,15,9,15,24,18,37,40,38,66,40,23,62,29,60,14,23,13,9,27,19,40,16,12,12,71,66,63,59,74
137359,52,65,72,66,62,60,39,57,63,63,41,50,35,68,46,71,46,82,85,64,79,67,74,69,68,74,64,62,60,11,7,16,10,12
233614,34,25,72,47,34,33,27,21,41,48,63,61,46,65,42,54,74,61,84,20,53,65,37,31,47,54,75,68,65,6,5,14,7,7
208782,20,12,12,25,18,13,12,14,26,27,41,43,35,66,46,24,61,33,60,13,23,26,18,45,27,48,10,12,16,73,60,69,65,72
207502,64,43,45,60,35,63,46,42,56,61,82,83,82,67,71,47,66,76,62,46,64,64,61,51,48,64,60,71,67,15,7,15,10,12
199566,71,48,55,64,58,67,66,68,71,67,79,74,80,67,82,72,83,72,58,62,62,58,57,66,55,60,65,66,68,11,8,12,7,15
234381,30,38,64,60,25,44,23,30,53,51,64,68,50,67,56,43,76,65,75,26,67,65,37,49,34,62,69,69,67,7,7,10,10,12
227725,42,28,66,60,36,51,28,31,45,55,62,65,45,67,50,69,66,52,77,60,67,71,31,33,46,51,65,70,64,12,10,12,13,14
223885,15,18,13,29,13,18,20,20,18,20,49,46,34,64,58,18,61,39,70,18,23,20,10,22,16,32,23,14,13,67,64,68,67,70
199053,36,75,61,50,60,62,61,44,38,63,73,73,75,61,68,67,71,71,66,47,46,44,75,52,52,68,23,40,26,14,13,12,14,12
235916,25,20,63,57,28,41,28,31,41,55,60,55,57,55,67,36,76,72,69,21,69,67,30,29,39,50,70,72,69,12,8,8,6,11
214412,59,42,72,59,29,49,50,34,57,61,76,74,70,64,66,31,83,80,66,56,73,63,45,58,56,57,71,65,71,8,10,14,10,16
213644,61,44,55,66,43,61,45,58,59,62,73,65,72,62,78,71,73,87,71,53,80,63,44,51,63,58,68,71,72,12,14,8,12,8
12940,33,26,65,66,24,29,22,23,49,38,33,32,32,58,48,48,60,61,91,36,81,62,43,23,45,63,67,69,62,8,8,9,10,8
183691,64,54,48,76,50,59,66,72,66,67,73,66,81,68,80,62,78,76,59,65,63,60,56,68,66,55,70,68,62,15,16,6,10,8
166539,60,62,40,59,55,77,65,40,53,69,86,84,85,60,78,67,67,69,55,50,66,42,62,70,53,55,50,23,21,7,10,6,6,5
224395,67,58,39,67,57,69,70,63,63,68,79,78,78,66,77,69,60,81,57,65,51,31,59,68,64,60,40,30,36,13,14,16,12,13
214411,66,60,48,67,42,67,65,62,66,69,75,76,73,61,70,66,54,66,53,68,55,40,67,69,41,50,38,55,49,14,11,12,8,7
211595,61,65,63,68,56,60,64,55,72,67,64,65,66,67,60,69,64,69,68,67,64,70,67,59,48,62,65,66,62,10,9,15,13,14
204427,51,66,55,61,56,71,47,64,47,68,78,78,75,62,74,80,80,49,68,71,55,35,66,59,65,57,23,22,22,6,7,13,11,7
190602,19,26,71,52,21,38,13,56,51,56,43,35,60,64,30,60,85,70,76,48,64,69,16,37,32,61,70,68,66,8,5,12,12,15
239498,37,51,38,66,48,62,33,36,61,68,78,82,85,63,80,60,87,80,62,62,85,68,28,55,36,71,60,70,76,6,8,14,6,9
227978,59,53,34,68,42,76,64,52,62,73,72,71,85,59,87,57,64,67,44,55,51,47,64,63,53,56,47,57,49,16,10,8,8,13
222346,28,19,67,51,24,31,24,25,47,48,58,65,52,57,55,45,70,73,76,23,67,72,24,29,38,59,67,73,66,12,15,6,13,14
210826,66,60,39,67,58,68,57,59,60,67,79,79,79,61,72,67,69,80,58,64,40,28,59,59,51,60,55,57,45,11,7,7,9,6
199305,33,34,68,46,28,41,33,33,45,39,54,65,52,64,43,66,50,63,86,43,75,66,28,34,52,67,67,71,69,16,16,12,9,8
199049,43,32,73,64,41,40,45,49,50,51,51,54,58,65,56,52,54,59,79,37,69,58,21,45,44,60,69,70,63,16,15,8,10,15
239752,36,26,66,65,23,36,30,26,42,59,64,60,56,62,56,35,74,64,78,21,58,67,26,32,33,50,67,68,64,8,11,6,9,14
