player_name,value_euro,predicted_value_euro,age,sliding_tackle,agility,short_passing,interceptions,jumping,positioning,curve,crossing,freekick_accuracy
S. Hughes,"675,000","1,684,416",21,61,50,40,62,72,45,35,38,34
Han Hee Hoon,"424,999","1,297,534",28,63,49,49,65,70,27,28,22,26
A. Tarbell,"424,999","1,862,614",25,13,25,22,12,44,17,14,14,13
Dêniro Prestes,"424,999","141,187",31,19,53,47,22,60,66,45,33,47
T. Al Ammar,"924,999","1,540,605",19,38,79,69,49,60,61,34,62,34
M. Suzuki,"599,999","61,750,966",25,11,66,46,12,53,63,53,54,32
K. Mazek,"575,000","901,250",24,26,72,57,24,81,59,49,58,38
D. Vaughan,"190,000","2,735,283",36,62,50,68,63,60,55,68,64,63
E. Laird,"800,000","232,057",17,62,68,59,58,70,66,58,61,28
T. Campbell,"949,999","177,466",19,24,69,58,28,74,62,54,48,54
C. Mackail-Smith,"240,000","844,366",35,25,72,55,52,72,65,56,58,52
N. Bishop,"139,999","331,230",37,65,65,65,66,77,57,50,44,53
C. Ferreira,"924,999","323,469",19,48,63,70,27,59,50,59,57,60
J. Valencia,"424,999","230,473",25,14,62,28,22,64,14,19,17,12
L. Nieuwpoort,"499,999","284,681",24,61,66,61,65,69,23,48,32,45
R. Meléndez,"849,999","3,026,202",20,36,74,72,30,64,62,60,63,50
M. Malsa,"625,000","7,023,765",23,61,66,72,58,58,61,56,54,49
C. Shaughnessy,"575,000","1,699,545",22,63,59,61,59,68,46,37,41,38
Lolo,"450,000","158,056",27,59,51,65,63,74,58,32,40,33
J. Rask,"299,999","658,746",30,17,31,17,24,43,13,16,17,15
M. Martic,"499,999","1,986,848",23,66,68,67,58,66,56,42,40,35
T. Pett,"474,999","1,237,070",27,45,86,65,33,65,58,59,60,56
Hui Jiakang,"450,000","1,321,066",30,38,68,68,40,57,58,70,66,59
O. Palmer,"550,000","656,484",27,28,58,44,24,38,68,42,38,27
J. Mitchell,"499,999","516,411",24,16,60,45,25,65,13,14,15,16
D. Vaněček,"524,999","2,540,871",28,21,59,61,22,64,65,50,22,28
Y. Shimada,"424,999","1,365,174",28,57,69,63,59,65,41,36,51,35
A. Pucheta,"550,000","4,707,366",24,62,37,54,67,72,20,25,25,28
T. Bunmathan,"350,000","232,020",29,53,70,62,64,70,57,66,68,63
Moreto Cassamá,"800,000","1,513,437",21,46,88,66,50,59,64,65,56,56
R. Edwards,"675,000","1,063,250",23,59,79,66,55,82,58,64,55,39
Y. Hamza,"375,000","6,176,598",28,65,68,61,57,79,43,50,63,54
M. Ignatov,"924,999","1,243,278",18,54,45,72,32,56,47,52,54,52
A. Gnanduillet,"550,000","1,591,755",27,37,67,44,20,65,57,51,40,62
K. Angielski,"625,000","211,824",22,14,79,63,27,87,66,53,42,50
B. Kara,"575,000","962,291",25,10,82,59,17,66,57,66,60,40
Ha Dae Sung,"269,999","627,773",34,60,61,66,65,81,63,62,57,63
I. Ljubić,"774,999","584,324",22,55,59,67,62,49,60,38,37,37
U. Antuna,"725,000","12,955,677",21,32,93,60,35,55,55,54,62,48
A. Barcham,"400,000","167,004",32,27,79,60,31,67,62,60,60,38
F. Menig,"474,999","383,629",25,69,54,56,66,72,34,35,50,31
L. Wahlqvist,"649,999","5,145,267",22,64,65,64,69,80,47,66,69,31
G. Ferrari,"725,000","1,413,819",21,63,58,58,62,67,41,33,33,25
A. Bayındır,"524,999","261,685",20,10,22,27,14,32,14,10,11,14
J. Tillson,"450,000","918,827",26,61,69,63,59,78,44,41,45,37
S. McNulty,"139,999","1,669,794",35,49,23,56,59,43,19,21,29,20
D. Stojanović,"450,000","2,172,380",25,11,34,30,18,50,10,17,16,15
R. O'Donnell,"299,999","629,063",30,19,56,26,16,62,12,11,23,11
R. Basque,"599,999","108,104",23,55,63,68,57,61,59,50,55,50
F. Reese,"800,000","563,886",21,28,69,61,38,67,62,47,54,37
C. Rawlinson,"450,000","90,685,343",27,61,50,52,56,81,34,40,38,26
D. Kutesa,"999,999","1,857,601",21,34,82,65,33,86,46,44,46,38
M. Al Saiari,"550,000","3,855,654",25,35,65,62,36,81,63,46,44,52
O. Özenç,"424,999","1,043,749",26,19,33,26,21,67,16,12,13,14
R. Renner,"550,000","1,066,544",25,43,69,61,42,34,54,65,64,43
A. Winkler,"450,000","530,396",27,61,45,53,55,69,23,26,43,29
Z. Tsiskaridze,"299,999","36,354",32,61,55,50,64,64,38,36,57,34
S. Domínguez,"424,999","1,936,194",31,53,68,70,53,58,41,58,58,50
F. Ruberto,"424,999","127,880",25,13,39,23,22,50,18,12,14,12
Montero,"874,999","978,986",20,64,58,60,64,69,23,33,42,25
Kuki Zalazar,"999,999","270,755",20,14,55,64,27,61,62,74,65,70
B. Moe,"450,000","1,146,803",27,63,56,53,64,71,35,34,29,31
B. Morris,"625,000","125,017",22,60,75,66,63,67,53,45,46,35
M. Desler,"524,999","980,436",24,62,71,66,53,80,56,55,52,50
R. Takasugi,"139,999","1,752,552",35,58,54,62,63,74,37,32,53,36
B. Soumaré,"949,999","485,373",20,59,64,65,63,68,55,59,56,50
Seo Young Jae,"575,000","2,895,372",23,68,69,52,60,67,49,39,60,36
A. Bittroff,"350,000","521,259",30,58,66,62,54,62,46,49,62,45
P. Clarke,"60,000","683,250",37,59,49,50,63,71,43,38,25,37
J. Storey,"649,999","86,081",21,62,50,56,67,68,26,21,22,28
F. Mayembo,"575,000","1,570,809",23,56,43,48,58,54,26,26,41,26
T. Hilliard-Arce,"550,000","107,983",23,59,55,48,62,79,28,21,24,23
E. Hernández,"109,999","75,397,420",36,12,65,27,14,70,11,17,15,12
D. Telgenkamp,"269,999","170,883",31,11,39,22,10,42,11,17,15,17
M. Sadílek,"949,999","120,122",19,61,54,63,65,65,55,67,62,65
Leonardo,"424,999","980,224",26,16,38,34,23,54,9,18,17,15
V. Loroña,"874,999","433,467",20,64,80,64,47,59,56,46,63,36
Bura,"524,999","257,379",23,54,67,64,62,71,61,36,47,34
S. Gbegnon,"474,999","553,830",26,62,51,66,60,65,40,49,52,39
B. Verboom,"424,999","1,611,232",27,64,70,60,61,74,61,60,65,56
He Chao,"625,000","1,166,617",23,64,74,68,65,54,61,54,65,59
C. Grant,"649,999","2,981,905",23,57,76,66,57,63,63,66,68,67
B. Stuver,"400,000","7,236,822",27,16,48,24,17,55,13,13,13,16
F. Hansch,"625,000","1,657,300",23,15,87,61,19,65,66,63,50,43
H. Shimoda,"524,999","19,597,778",27,51,79,66,57,75,50,52,54,56
Dani Molina,"675,000","648,156",22,66,66,72,59,59,56,66,49,59
M. Güçlü,"975,000","254,066",19,20,61,59,21,67,58,47,42,48
L. Stevenson,"324,999","243,003",31,60,74,65,59,76,54,37,54,55
K. Ogawa,"499,999","3,484,060",26,51,71,63,54,65,56,60,62,43
R. Zambrano,"625,000","134,568",24,42,89,68,59,58,58,78,63,69
K. Risgård,"190,000","1,280,561",36,54,61,65,46,66,67,65,56,62
J. Macías,"725,000","5,354,012",19,20,65,60,13,60,60,50,45,45
A. Al Qahtani,"524,999","1,093,503",26,32,76,64,48,34,55,41,57,57
F. Soyalp,"599,999","103,579",23,46,72,67,48,62,61,64,59,50
D. Bowles,"450,000","643,568",27,63,62,61,66,71,54,37,54,40
Eddy Francis,"424,999","659,430",28,65,66,64,64,56,40,56,66,27
A. Connolly,"949,999","1,386,149",19,15,62,47,16,72,65,32,33,31
F. Herbers,"575,000","213,425",25,42,61,64,53,63,60,60,63,59
F. Sporkslede,"474,999","5,876,130",25,63,67,65,67,69,43,36,55,47
K. Mercado,"625,000","486,046",24,19,80,60,17,62,51,59,49,34
H. Artarslan,"474,999","435,947",24,57,47,65,66,61,44,46,43,32
L. Moreira,"375,000","1,949,917",28,12,43,40,15,57,13,17,14,12
D. Diagné,"524,999","290,297",24,66,74,65,65,77,41,59,56,34
S. Al Shehri,"625,000","5,727,717",25,14,67,49,20,83,64,52,36,37
M. Jeannin,"350,000","2,001,955",27,18,37,31,21,59,18,10,15,9
Yu Sang Hun,"299,999","7,123,268",29,18,44,35,22,43,10,11,14,13
A. Karazor,"599,999","1,360,609",22,59,59,66,60,55,34,42,39,31
Nelson Freitosa,"179,999","602,849",35,11,50,19,11,75,9,9,14,11
G. Di Noia,"599,999","120,357",24,68,60,67,65,64,61,48,62,40
D. Kvande,"499,999","5,678,568",23,58,51,65,63,64,28,60,64,60
Perceval Acunha,"324,999","169,004",31,59,75,59,56,55,25,33,41,44
S. Humphrys,"750,000","254,667",21,27,64,51,21,73,63,57,57,46
B. Boutobba,"675,000","408,951",20,12,92,60,12,47,60,63,58,55
J. Salazar,"999,999","1,274,348",21,29,74,62,24,42,63,42,59,34
J. Mullins,"260,000","2,451,854",33,62,57,54,61,87,44,33,49,30
L. Ochoa,"170,000","267,368",34,63,70,60,59,70,58,60,68,40
S. Auer,"375,000","2,221,832",28,63,73,60,59,66,58,48,61,46
N. Malić,"324,999","619,263",30,66,33,49,59,34,27,58,20,64
D. Nazon,"599,999","228,681",24,16,65,57,20,66,58,62,35,32
Ander Cantero,"474,999","263,958",24,19,64,35,22,63,16,25,19,12
K. Kabran,"575,000","1,457,482",25,30,71,61,32,55,63,55,58,42
F. García,"139,999","1,639,438",35,60,42,32,71,69,23,20,22,25
H. Cavero,"550,000","1,243,131",22,64,57,48,60,74,25,23,28,31
M. Hamzi,"400,000","94,614",27,47,79,58,48,75,65,35,55,33
C. López,"524,999","903,072",24,17,69,47,15,70,64,47,42,39
C. Führich,"649,999","186,423",21,55,71,72,43,63,65,48,52,49
A. Dzabana,"599,999","63,499",21,18,85,60,12,51,61,53,43,47
N. Ishikawa,"200,000","130,271",33,70,65,57,66,68,44,29,64,30
K. Soni,"800,000","1,852,407",20,37,69,63,32,66,54,55,55,48
L. Fenton,"375,000","4,098,121",25,55,75,63,59,67,63,57,60,44
B. Kantarovski,"324,999","2,938,907",27,53,66,66,61,68,56,41,39,38
Joaquín,"700,000","334,033",19,20,53,56,23,51,59,44,61,37
Ricardo Campos,"750,000","619,579",18,22,73,64,20,49,54,60,63,49
P. Köhn,"675,000","2,274,946",20,14,33,25,12,41,7,10,11,14
L. Cardoza,"149,999","1,604,911",34,65,58,51,70,61,43,31,58,34
F. Medina,"700,000","661,380",19,64,63,57,59,60,45,36,54,32
A. Arrigoni,"289,999","1,994,806",30,54,57,67,64,42,45,45,48,40
C. Jennings,"375,000","12,046,429",28,23,76,54,17,60,58,50,70,40
Zhou Yun,"299,999","409,990",28,60,87,62,60,65,52,42,66,40
B. Fuller,"139,999","647,689",34,63,65,55,56,86,49,46,55,31
Paulo Vítor,"249,999","1,127,282",30,14,30,19,19,31,8,16,11,13
A. Spahic,"400,000","3,215,870",22,13,25,40,10,45,8,16,11,12
A. Mayorga,"625,000","248,536",21,59,74,66,66,63,56,41,60,47
O. Özdemir,"424,999","75,558",24,61,58,58,57,67,40,55,41,62
D. Björnquist,"279,999","85,894",30,64,70,57,56,69,49,56,50,29
Y. Asprilla,"450,000","910,883",26,21,89,56,26,90,56,61,58,36
J. Dasilva,"675,000","2,740,977",20,58,60,66,57,63,45,58,55,39
L. Schoofs,"474,999","328,071",22,61,62,61,62,63,38,42,35,33
D. Castañeda,"524,999","334,751",24,20,58,54,17,73,68,36,50,32
Diego Barri,"550,000","649,910",23,65,55,62,63,65,50,28,54,33
M. Léris,"824,999","238,476",20,39,45,42,29,64,63,53,40,31
A. Okosun,"474,999","831,912",25,54,38,67,52,60,67,35,52,35
M. Miśkiewicz,"249,999","3,100,812",30,25,36,32,15,55,13,15,13,23
D. Vega,"149,999","440,738",34,14,63,20,18,60,11,12,9,20
A. Keena,"700,000","265,070",19,34,68,59,45,65,60,48,56,38
D. Franco,"375,000","1,665,558",27,63,43,35,57,68,25,23,24,28
A. Angoula,"50,000","4,375,556",37,55,57,56,60,70,29,40,41,29
Ángel,"550,000","316,234",21,64,57,58,65,66,46,27,61,32
Josi Mouraldo,"400,000","1,326,086",27,42,64,64,56,68,63,70,59,62
M. Hebo Rasmussen,"524,999","2,260,526",23,53,68,66,52,67,54,53,52,44
B. Heneghan,"424,999","297,026",25,65,42,54,57,70,28,19,20,23
Endika,"450,000","203,023",22,63,57,54,61,59,42,46,54,41
D. Pelivan,"474,999","1,567,942",22,59,64,59,57,60,56,60,48,60
A. Salzano,"424,999","184,544",27,51,65,64,63,58,59,41,61,40
J. Bunney,"400,000","1,938,431",25,60,49,62,57,81,61,71,72,68
K. Weidlich,"375,000","49,163",29,57,79,56,53,81,55,56,61,36
L. Hannant,"450,000","5,057,727",25,51,59,62,55,63,63,46,52,32
Y. Thermann,"400,000","18,413,218",25,48,84,64,62,81,56,61,56,33
Jeong Jae Hee,"474,999","89,980",24,43,80,56,55,55,67,59,58,41
F. Børsting,"499,999","442,755",24,54,64,59,53,59,58,49,59,50
Li Yunqiu,"299,999","804,546",28,58,79,60,63,74,55,46,53,32
P. Ulvestad,"350,000","1,099,822",28,63,45,58,61,54,52,56,49,43
M. Janzer,"424,999","625,342",27,45,73,64,47,71,58,50,59,41
S. Al Khaibari,"299,999","3,521,412",29,65,42,54,63,70,23,29,22,28
N. Mileusnić,"474,999","879,637",25,24,77,56,20,36,58,51,48,42
M. Feeney,"725,000","237,098",20,65,35,34,63,66,31,33,35,30
A. Disasi,"550,000","1,284,017",20,59,36,42,58,62,23,24,21,27
Chen Zhizhao,"350,000","16,879,947",30,35,70,62,52,81,67,68,37,68
M. Godinho,"625,000","1,002,486",21,64,66,63,58,62,40,47,66,30
J. Gómez,"269,999","5,236,834",31,63,74,62,62,73,67,58,63,60
M. Hancox,"400,000","196,113",25,60,73,57,58,74,55,43,62,53
O. Aydoğan,"499,999","8,485,578",22,21,75,62,27,58,50,65,60,60
A. Smith,"324,999","1,264,355",26,14,38,24,16,44,11,18,14,19
A. Mosquera,"324,999","1,220,084",27,12,35,37,16,66,15,19,15,15
W. Evseev,"424,999","187,808",27,59,72,62,56,68,56,63,57,47
O. Steurer,"499,999","721,509",24,58,40,58,56,64,31,34,54,27
A. Kokoszka,"249,999","355,591",32,59,68,47,61,67,30,37,35,24
M. Minetti,"289,999","1,491,955",29,60,55,61,68,72,55,26,30,18
J. Livolant,"700,000","1,388,753",21,62,72,66,54,58,58,56,63,53
F. Sierralta,"725,000","295,979",21,66,51,60,67,76,23,23,57,28
D. Valencia,"350,000","503,123",27,57,54,49,67,71,29,29,29,30
F. Dhia Putros,"424,999","517,110",25,60,71,58,52,70,55,56,53,65
A. Grbic,"575,000","1,624,166",22,17,61,52,17,55,62,56,52,67
R. Contreras,"499,999","632,516",23,21,65,54,36,60,71,45,34,36
C. Bolger,"400,000","3,555,686",26,65,31,45,56,70,24,22,18,28
E. Børufsen,"350,000","825,714",31,43,61,59,51,70,64,64,65,64
K. Choi,"499,999","5,034,892",23,26,81,58,22,70,63,49,51,41
F. Melegoni,"774,999","2,280,022",20,58,66,68,40,48,55,59,59,57
Luis Paezinho,"109,999","104,630",35,55,44,53,64,73,23,35,51,50
Y. Güveli,"725,000","78,046",21,63,36,51,59,65,23,33,35,33
M. Madri,"375,000","484,112",28,14,82,63,17,73,64,59,60,43
O. León,"575,000","1,189,072",19,66,38,52,59,67,26,38,37,37
S. Bueno,"725,000","1,581,722",20,63,41,59,64,66,22,18,23,38
D. Genreau,"800,000","625,029",19,35,66,68,29,55,59,42,55,37
Kim Won Gun,"350,000","711,704",26,63,62,50,59,66,36,23,36,28
M. Maak,"375,000","1,675,543",26,63,57,53,62,53,37,39,39,23
M. Obafemi,"750,000","1,153,629",18,15,85,55,13,63,65,50,39,41
T. Kanai,"289,999","1,171,326",29,61,63,65,51,71,39,69,68,44
S. Binakaj,"350,000","134,626",29,54,77,60,52,60,58,60,60,37
S. Al Mutairi,"299,999","1,124,501",29,59,47,46,55,85,22,23,33,22
T. Robinson,"375,000","336,837",30,30,73,57,45,64,62,33,41,35
T. Zwarthoed,"89,999","518,224",36,15,38,19,22,60,14,14,10,10
H. Gómez,"375,000","1,956,095",26,67,72,58,60,71,47,54,59,40
G. Lefebvre,"499,999","672,078",24,61,73,68,59,65,63,48,61,40
T. Dähne,"350,000","736,576",25,13,36,29,20,54,17,20,14,15
I. Lawlor,"375,000","378,662",24,16,63,33,15,74,14,12,14,12
Li Wei,"149,999","901,014",33,60,59,68,60,52,59,48,60,49
J. Kennedy,"324,999","549,512",32,54,71,62,48,51,60,56,52,61
A. Pellegrino,"375,000","515,315",28,17,73,57,20,67,62,55,51,54
P. Armenakas,"800,000","1,346,981",20,35,75,64,22,56,58,57,58,51
J. Corrales,"350,000","2,231,588",27,60,75,60,65,68,51,59,63,39
M. Lauritsen,"400,000","94,903",25,59,35,54,62,57,27,27,45,30
H. Bunn,"450,000","2,168,635",26,28,70,63,40,72,61,40,61,37
W. Abdullah,"210,000","259,762",32,12,43,26,22,45,13,11,14,13
L. Kontogiannis,"289,999","2,437,320",30,64,52,63,64,56,35,46,57,11
M. Fejzullahu,"474,999","3,784,594",24,32,83,62,20,48,60,66,62,64
Carlitos,"219,999","697,970",33,30,65,65,24,61,65,64,61,60
E. Torres,"599,999","206,271",20,29,74,64,24,42,51,54,60,64
Juan Pérez,"499,999","762,989",22,20,34,26,22,45,20,17,16,19
W. Pérez,"800,000","4,429,498",20,39,69,54,39,81,57,62,63,56
S. Jovanović,"474,999","1,527,074",25,25,67,58,25,47,60,41,63,33
C. Styles,"750,000","149,292",18,26,85,67,60,58,59,54,42,33
O. Threlkeld,"400,000","80,133",25,60,71,63,60,73,54,44,57,26
Chen Lei,"200,000","1,125,882",33,65,56,59,62,60,60,37,62,40
S. McLoughlin,"625,000","4,573,776",22,63,58,58,61,70,44,29,50,32
G. Moss,"89,999","1,030,907",36,12,42,24,21,70,10,14,14,14
Fabiem Jardim,"190,000","255,534",35,56,63,63,43,59,61,49,46,58
K. Letheren,"240,000","353,640",31,15,37,19,14,63,10,15,17,11
N. Moreno,"599,999","1,279,749",22,51,79,58,51,56,62,38,54,38
T. Schützenauer,"400,000","134,471",21,18,32,25,16,64,11,20,21,10
J. Iritier,"499,999","824,671",24,21,63,60,22,51,57,46,61,39
J. Pirinen,"350,000","423,925",27,60,62,57,63,62,59,47,52,61
O. Boussaid,"750,000","13,227,280",19,46,82,61,22,66,44,69,59,57
Lim Jae Hyeok,"800,000","142,128",20,15,67,56,15,62,64,45,29,31
S. D'Almeida,"474,999","401,773",23,60,74,63,61,70,53,45,42,37
F. Burmeister,"299,999","2,657,256",28,61,54,50,61,76,30,37,42,31
T. Barnett,"289,999","307,833",33,22,75,56,31,79,59,49,32,31
D. Scarr,"424,999","1,714,795",24,62,46,55,59,64,41,32,43,29
Ángel,"375,000","216,932",26,61,73,57,58,51,59,68,58,61
E. Ruiz,"675,000","2,105,291",21,11,36,27,25,53,17,18,16,12
A. Höller,"279,999","139,234",29,57,61,58,56,34,49,38,64,28
S. Camara Jönsson,"190,000","413,292",35,15,52,41,13,48,66,37,32,35
F. Luckeneder,"450,000","775,243",24,65,34,43,64,56,24,31,29,27
G. Leigh,"400,000","287,193",24,59,59,56,62,63,64,34,52,35
Rafhael Lucas,"474,999","610,213",26,43,66,74,36,53,49,57,63,49
W. Jobello,"474,999","176,397",25,19,64,59,29,57,54,54,58,42
Carlos Isaac,"625,000","192,390",20,61,46,56,62,49,45,30,57,35
Lee Tae Hee,"400,000","2,493,094",23,12,33,29,22,53,17,35,17,13
D. Bowditch,"289,999","1,046,382",32,50,73,64,48,71,63,65,61,66
André Anderson,"774,999","248,161",19,15,73,67,15,55,63,54,50,40
M. Trianni,"450,000","993,762",26,48,75,62,49,68,57,52,60,45
L. Grace,"424,999","1,517,797",26,62,58,60,54,73,20,29,22,25
D. Moreno,"499,999","222,499",24,19,86,49,15,80,65,45,51,34
J. Karlsson,"474,999","109,994",20,35,92,55,25,84,65,47,46,36
R. Lauritsen,"524,999","216,024",23,61,57,54,55,67,47,49,45,53
A. Vrenezi,"499,999","881,924",25,19,78,59,18,69,65,58,59,43
H. Vetlesen,"675,000","1,189,776",19,57,76,64,64,80,58,60,59,44
M. Şengezer,"499,999","6,668,208",22,10,42,26,12,58,7,12,11,12
L. Walsh,"649,999","1,319,343",21,59,72,72,49,63,58,65,50,64
Yang Kuo,"375,000","222,242",26,55,51,58,64,54,52,48,54,45
J. Payne,"375,000","716,125",28,54,68,64,56,78,47,60,60,64
A. Meyer,"299,999","300,244",27,9,22,31,8,40,7,12,13,10
B. Vandenbussche,"50,000","658,991",37,11,27,33,25,37,11,15,11,11
Kim Young Sin,"289,999","594,388",33,26,70,62,24,67,55,55,61,59
H. Al Juhayyim,"350,000","1,948,157",31,27,61,57,48,67,62,59,50,61
H. Lennon,"424,999","822,125",24,64,66,45,61,74,29,24,28,31
S. Rénot,"299,999","2,888,296",29,13,28,26,17,57,10,13,12,11
T. Diagouraga,"324,999","20,432,291",31,57,54,64,68,36,56,58,52,57
E. Frear,"375,000","2,999,195",28,38,91,56,35,81,56,50,67,45
Sito,"499,999","2,724,702",22,39,64,59,43,34,58,70,66,59
G. Perrin,"625,000","2,104,818",22,23,82,62,18,64,58,59,54,47
C. Burgess,"450,000","690,586",23,63,28,54,60,75,36,27,34,31
J. O'Shea,"350,000","1,014,198",30,21,83,63,49,70,65,68,63,68
D. Campos,"400,000","1,986,052",23,57,70,66,57,62,62,71,61,61
O. Shaw,"824,999","1,231,977",20,18,59,58,19,69,63,48,28,32
B. Öksüz,"550,000","418,110",22,63,70,45,65,69,52,40,58,35
D. Poggenberg,"375,000","430,224",26,66,60,59,58,61,42,37,57,35
L. Burge,"350,000","2,706,866",26,19,47,33,11,56,5,19,12,14
O. Güçtekin,"725,000","2,105,815",19,60,72,71,53,46,51,59,59,42
J. Wilson,"289,999","903,503",30,62,70,53,65,36,38,36,49,30
Zhang Chenglin,"249,999","333,655",32,64,62,56,58,58,40,33,58,37
F. Fallatah,"289,999","6,187,959",30,69,63,31,58,80,27,29,30,29
J. Lindner,"350,000","1,775,818",30,17,79,54,15,59,54,43,61,48
L. Vigouroux,"324,999","241,545",25,11,56,28,14,48,6,17,20,17
A. Cisak,"289,999","485,375",29,15,56,24,26,73,16,14,14,19
E. Benavidez,"350,000","2,305,464",30,53,56,71,58,55,43,70,58,66
D. Suga,"524,999","753,074",20,47,67,69,42,60,53,65,70,56
J. Gaspar,"575,000","51,928",21,58,79,60,62,85,50,45,64,37
M. Maruoka,"550,000","332,181",23,37,84,65,39,63,52,64,57,54
Lee Bum Soo,"289,999","89,570",28,12,44,35,17,44,14,9,12,9
T. Okamoto,"375,000","419,923",26,64,75,51,59,80,49,30,53,26
D. Djigla,"499,999","848,871",23,18,81,57,18,73,56,68,55,69
P. Gori,"19,999","1,072,308",38,9,52,36,26,51,16,10,12,19
M. Salisu,"625,000","635,788",19,62,51,52,64,70,25,33,22,27
T. Arano,"474,999","861,427",25,44,64,68,38,54,51,62,59,55
S. Miller,"350,000","1,206,201",31,15,86,44,24,62,57,37,36,45
Wang Jie,"289,999","1,412,298",30,57,43,55,50,73,22,32,23,28
V. Slivka,"499,999","293,193",23,47,68,73,40,53,40,51,55,51
M. Sourzac,"299,999","132,835",26,16,55,33,18,68,16,12,18,12
A. Verdugo,"550,000","331,491",21,66,65,66,58,67,60,56,53,40
B. Kirsch,"550,000","672,131",22,60,73,67,66,62,47,41,45,42
E. Andersson,"550,000","447,033",23,43,71,65,45,67,55,69,68,63
G. Fabiano,"219,999","648,192",34,15,82,58,31,50,61,58,62,51
P. Digby,"400,000","1,797,193",24,58,60,62,61,76,48,43,52,41
Yu Ziqian,"190,000","474,542",33,22,38,31,12,69,12,40,27,37
H. Rashidi,"400,000","782,347",24,59,62,62,52,62,63,55,59,34
C. Bravo,"550,000","1,421,246",21,66,79,59,66,68,51,42,48,38
H. Bonmann,"375,000","8,361,299",25,13,32,22,11,63,8,11,11,12
M. Broberg,"375,000","340,572",28,46,69,63,45,53,66,67,65,57
Tian Yinong,"375,000","354,415",28,61,69,66,60,77,62,30,31,27
S. Oum Gouet,"499,999","152,119",21,53,52,65,60,65,43,45,42,43
M. Yandaş,"524,999","1,970,956",24,60,60,65,23,51,61,62,54,50
M. Ratajczak,"50,000","420,217",36,11,38,24,16,64,14,14,15,11
R. Anane-Gyasi,"499,999","1,526,867",24,37,79,56,20,73,61,56,64,41
Joo Min Kyu,"375,000","45,080",28,39,68,56,61,70,61,35,33,32
N. Al Subhi,"324,999","140,987",28,62,54,46,62,80,41,66,54,40
M. Etuin,"499,999","185,136",23,59,64,72,56,60,51,65,60,68
S. Horemans,"550,000","546,327",20,65,70,59,62,67,21,22,32,30
Tang Shi,"499,999","619,123",24,21,70,54,24,54,51,68,65,60
Montoro,"424,999","2,618,836",24,65,61,60,63,76,38,39,56,38
A. Bakayoko,"499,999","562,094",23,35,65,55,30,52,58,38,53,35
S. Essende,"575,000","416,941",21,18,53,54,18,64,56,38,31,34
C. Brown,"400,000","790,308",25,62,70,60,57,79,53,60,60,39
L. Pons,"375,000","1,377,794",28,20,56,57,15,66,58,41,34,41
Huang Zichang,"599,999","8,613,047",21,50,80,60,45,86,58,54,53,40
T. Baumgart,"599,999","1,430,635",21,27,69,58,32,75,57,45,63,38
S. Mmaee,"450,000","524,179",22,63,66,55,57,72,22,24,46,21
B. Rotenberg,"200,000","615,662",32,66,60,58,65,57,29,29,61,48
M. Velásquez,"269,999","2,172,333",30,60,49,56,59,74,29,22,25,22
M. Marrone,"240,000","152,747",32,56,65,60,66,61,57,32,61,28
P. Siegl,"400,000","101,917",25,63,60,57,60,59,50,38,53,40
J. Wright,"375,000","2,635,180",29,45,73,65,49,60,63,59,56,58
O. Gaines,"625,000","437,512",21,24,71,56,25,58,53,46,63,39
T. Moore,"499,999","4,487,395",21,60,57,64,59,76,45,36,55,30
R. Hedges,"575,000","529,919",23,36,74,62,30,62,55,58,56,41
David Alba,"550,000","1,103,467",19,63,39,62,62,75,22,26,25,29
S. Schimmer,"499,999","222,715",24,14,67,38,16,81,66,57,31,36
Kim Gun Hee,"524,999","497,312",24,25,59,58,48,63,61,43,59,27
H. Camara,"824,999","234,935",21,11,66,52,23,84,62,55,42,45
T. Hagn,"499,999","6,772,956",24,61,61,62,58,68,53,36,62,25
J. Arctander Moe,"474,999","750,863",23,57,64,57,68,70,43,59,64,46
O. Berg,"474,999","2,755,877",25,48,67,65,57,55,59,54,59,40
S. Robinson,"424,999","502,311",26,43,79,67,55,82,59,57,52,43
K. Goden,"550,000","113,752",20,64,66,57,58,63,47,50,60,41
L. Tupta,"725,000","297,588",20,15,61,59,13,57,52,57,43,34
