Play_Id,Ls,St,Rs,Lw,Lf,Cf,Rf,Rw,Lam,Cam,Ram,Lm,Lcm,Cm,Rcm,Rm,Lwb,Ldm,Cdm,Rdm,Rwb,Lb,Lcb,Cb,Rcb,Rb,Original_Position
244516,56+2,56+2,56+2,63+2,60+2,60+2,60+2,63+2,61+2,61+2,61+2,64+2,61+2,61+2,61+2,64+2,67+2,63+2,63+2,63+2,67+2,67+2,62+2,62+2,62+2,67+2,RB
194851,68+2,68+2,68+2,66+2,67+2,67+2,67+2,66+2,66+2,66+2,66+2,65+2,61+2,61+2,61+2,65+2,48+2,47+2,47+2,47+2,48+2,45+2,40+2,40+2,40+2,45+2,"ST,CF,RW"
242467,67+2,67+2,67+2,63+2,65+2,65+2,65+2,63+2,61+2,61+2,61+2,61+2,52+2,52+2,52+2,61+2,46+2,42+2,42+2,42+2,46+2,44+2,42+2,42+2,42+2,44+2,ST
205603,67+2,67+2,67+2,66+2,66+2,66+2,66+2,66+2,65+2,65+2,65+2,67+2,63+2,63+2,63+2,67+2,59+2,57+2,57+2,57+2,59+2,58+2,54+2,54+2,54+2,58+2,ST
234018,68+2,68+2,68+2,66+2,68+2,68+2,68+2,66+2,68+2,68+2,68+2,66+2,66+2,66+2,66+2,66+2,57+2,58+2,58+2,58+2,57+2,55+2,53+2,53+2,53+2,55+2,CAM
223010,62+2,62+2,62+2,68+2,67+2,67+2,67+2,68+2,68+2,68+2,68+2,68+2,63+2,63+2,63+2,68+2,53+2,50+2,50+2,50+2,53+2,49+2,41+2,41+2,41+2,49+2,"CAM,CF"
211234,62+2,62+2,62+2,66+2,66+2,66+2,66+2,66+2,67+2,67+2,67+2,66+2,63+2,63+2,63+2,66+2,52+2,50+2,50+2,50+2,52+2,48+2,40+2,40+2,40+2,48+2,"CAM,CM,CF"
210466,48+2,48+2,48+2,50+2,48+2,48+2,48+2,50+2,49+2,49+2,49+2,52+2,54+2,54+2,54+2,52+2,62+2,63+2,63+2,63+2,62+2,63+2,68+2,68+2,68+2,63+2,CB
209698,56+2,56+2,56+2,58+2,58+2,58+2,58+2,58+2,60+2,60+2,60+2,59+2,64+2,64+2,64+2,59+2,65+2,68+2,68+2,68+2,65+2,65+2,67+2,67+2,67+2,65+2,"CDM,CM"
193057,68+2,68+2,68+2,63+2,65+2,65+2,65+2,63+2,64+2,64+2,64+2,63+2,60+2,60+2,60+2,63+2,50+2,52+2,52+2,52+2,50+2,48+2,50+2,50+2,50+2,48+2,"ST,CAM"
177953,64+2,64+2,64+2,65+2,65+2,65+2,65+2,65+2,67+2,67+2,67+2,65+2,68+2,68+2,68+2,65+2,65+2,67+2,67+2,67+2,65+2,64+2,66+2,66+2,66+2,64+2,"CDM,CM"
235553,40+2,40+2,40+2,34+2,35+2,35+2,35+2,34+2,35+2,35+2,35+2,37+2,41+2,41+2,41+2,37+2,53+2,57+2,57+2,57+2,53+2,57+2,68+2,68+2,68+2,57+2,CB
205857,52+2,52+2,52+2,48+2,49+2,49+2,49+2,48+2,49+2,49+2,49+2,51+2,53+2,53+2,53+2,51+2,59+2,62+2,62+2,62+2,59+2,62+2,67+2,67+2,67+2,62+2,CB
205089,62+2,62+2,62+2,70+2,68+2,68+2,68+2,70+2,70+2,70+2,70+2,70+2,68+2,68+2,68+2,70+2,61+2,58+2,58+2,58+2,61+2,58+2,49+2,49+2,49+2,58+2,"CM,CAM"
239136,53+2,53+2,53+2,58+2,56+2,56+2,56+2,58+2,57+2,57+2,57+2,62+2,60+2,60+2,60+2,62+2,68+2,66+2,66+2,66+2,68+2,68+2,67+2,67+2,67+2,68+2,"CB,LWB"
163616,,,,,,,,,,,,,,,,,,,,,,,,,,,GK
218656,47+2,47+2,47+2,46+2,46+2,46+2,46+2,46+2,46+2,46+2,46+2,49+2,49+2,49+2,49+2,49+2,61+2,61+2,61+2,61+2,61+2,63+2,68+2,68+2,68+2,63+2,CB
139296,68+2,68+2,68+2,66+2,67+2,67+2,67+2,66+2,66+2,66+2,66+2,64+2,60+2,60+2,60+2,64+2,51+2,48+2,48+2,48+2,51+2,48+2,45+2,45+2,45+2,48+2,ST
198175,68+2,68+2,68+2,66+2,67+2,67+2,67+2,66+2,67+2,67+2,67+2,64+2,61+2,61+2,61+2,64+2,48+2,50+2,50+2,50+2,48+2,46+2,47+2,47+2,47+2,46+2,ST
236830,63+2,63+2,63+2,67+2,67+2,67+2,67+2,67+2,68+2,68+2,68+2,68+2,67+2,67+2,67+2,68+2,63+2,64+2,64+2,64+2,63+2,61+2,59+2,59+2,59+2,61+2,"CM,RW"
229150,54+2,54+2,54+2,54+2,54+2,54+2,54+2,54+2,57+2,57+2,57+2,57+2,61+2,61+2,61+2,57+2,64+2,67+2,67+2,67+2,64+2,64+2,68+2,68+2,68+2,64+2,CB
239645,44+2,44+2,44+2,39+2,40+2,40+2,40+2,39+2,40+2,40+2,40+2,42+2,47+2,47+2,47+2,42+2,56+2,60+2,60+2,60+2,56+2,59+2,68+2,68+2,68+2,59+2,CB
164637,52+2,52+2,52+2,52+2,53+2,53+2,53+2,52+2,55+2,55+2,55+2,56+2,61+2,61+2,61+2,56+2,64+2,67+2,67+2,67+2,64+2,64+2,67+2,67+2,67+2,64+2,"CDM,CM"
208923,66+2,66+2,66+2,68+2,67+2,67+2,67+2,68+2,68+2,68+2,68+2,68+2,68+2,68+2,68+2,68+2,67+2,67+2,67+2,67+2,67+2,66+2,65+2,65+2,65+2,66+2,"CDM,CM"
156443,47+2,47+2,47+2,44+2,45+2,45+2,45+2,44+2,44+2,44+2,44+2,45+2,47+2,47+2,47+2,45+2,57+2,59+2,59+2,59+2,57+2,60+2,68+2,68+2,68+2,60+2,CB
199195,57+2,57+2,57+2,63+2,62+2,62+2,62+2,63+2,65+2,65+2,65+2,64+2,67+2,67+2,67+2,64+2,66+2,68+2,68+2,68+2,66+2,65+2,63+2,63+2,63+2,65+2,CM
183578,46+2,46+2,46+2,43+2,43+2,43+2,43+2,43+2,44+2,44+2,44+2,44+2,46+2,46+2,46+2,44+2,56+2,59+2,59+2,59+2,56+2,60+2,68+2,68+2,68+2,60+2,CB
116762,62+2,62+2,62+2,66+2,65+2,65+2,65+2,66+2,68+2,68+2,68+2,66+2,67+2,67+2,67+2,66+2,58+2,61+2,61+2,61+2,58+2,56+2,54+2,54+2,54+2,56+2,"CAM,LM"
228378,68+2,68+2,68+2,66+2,67+2,67+2,67+2,66+2,64+2,64+2,64+2,64+2,58+2,58+2,58+2,64+2,51+2,50+2,50+2,50+2,51+2,49+2,48+2,48+2,48+2,49+2,ST
227866,68+2,68+2,68+2,65+2,65+2,65+2,65+2,65+2,64+2,64+2,64+2,65+2,60+2,60+2,60+2,65+2,52+2,51+2,51+2,51+2,52+2,50+2,48+2,48+2,48+2,50+2,ST
210202,65+2,65+2,65+2,68+2,66+2,66+2,66+2,68+2,66+2,66+2,66+2,68+2,60+2,60+2,60+2,68+2,54+2,49+2,49+2,49+2,54+2,51+2,43+2,43+2,43+2,51+2,LM
189209,62+2,62+2,62+2,70+2,68+2,68+2,68+2,70+2,69+2,69+2,69+2,70+2,63+2,63+2,63+2,70+2,56+2,50+2,50+2,50+2,56+2,51+2,38+2,38+2,38+2,51+2,"CF,CAM,LM"
224537,46+2,46+2,46+2,46+2,46+2,46+2,46+2,46+2,46+2,46+2,46+2,49+2,51+2,51+2,51+2,49+2,60+2,62+2,62+2,62+2,60+2,61+2,68+2,68+2,68+2,61+2,CB
146969,46+2,46+2,46+2,45+2,46+2,46+2,46+2,45+2,47+2,47+2,47+2,47+2,52+2,52+2,52+2,47+2,58+2,62+2,62+2,62+2,58+2,60+2,67+2,67+2,67+2,60+2,CB
176920,54+2,54+2,54+2,53+2,53+2,53+2,53+2,53+2,54+2,54+2,54+2,55+2,58+2,58+2,58+2,55+2,62+2,65+2,65+2,65+2,62+2,63+2,68+2,68+2,68+2,63+2,"CB,RB"
162328,,,,,,,,,,,,,,,,,,,,,,,,,,,GK
211736,67+2,67+2,67+2,68+2,68+2,68+2,68+2,68+2,67+2,67+2,67+2,68+2,61+2,61+2,61+2,68+2,53+2,50+2,50+2,50+2,53+2,50+2,45+2,45+2,45+2,50+2,"RM,ST,CAM"
206104,67+2,67+2,67+2,62+2,64+2,64+2,64+2,62+2,61+2,61+2,61+2,60+2,55+2,55+2,55+2,60+2,45+2,45+2,45+2,45+2,45+2,43+2,45+2,45+2,45+2,43+2,ST
193303,57+2,57+2,57+2,61+2,59+2,59+2,59+2,61+2,60+2,60+2,60+2,62+2,62+2,62+2,62+2,62+2,67+2,66+2,66+2,66+2,67+2,67+2,67+2,67+2,67+2,67+2,"RB,LB,RWB"
186135,59+2,59+2,59+2,59+2,59+2,59+2,59+2,59+2,60+2,60+2,60+2,60+2,64+2,64+2,64+2,60+2,66+2,68+2,68+2,68+2,66+2,66+2,66+2,66+2,66+2,66+2,"CDM,CM"
226583,52+2,52+2,52+2,53+2,53+2,53+2,53+2,53+2,55+2,55+2,55+2,56+2,58+2,58+2,58+2,56+2,62+2,65+2,65+2,65+2,62+2,63+2,68+2,68+2,68+2,63+2,CB
45842,48+2,48+2,48+2,42+2,43+2,43+2,43+2,42+2,44+2,44+2,44+2,43+2,50+2,50+2,50+2,43+2,53+2,61+2,61+2,61+2,53+2,55+2,67+2,67+2,67+2,55+2,CB
235794,63+2,63+2,63+2,67+2,67+2,67+2,67+2,67+2,68+2,68+2,68+2,67+2,64+2,64+2,64+2,67+2,57+2,56+2,56+2,56+2,57+2,55+2,50+2,50+2,50+2,55+2,"CAM,LM,CM"
234002,59+2,59+2,59+2,56+2,58+2,58+2,58+2,56+2,60+2,60+2,60+2,58+2,64+2,64+2,64+2,58+2,63+2,68+2,68+2,68+2,63+2,64+2,67+2,67+2,67+2,64+2,CDM
213010,60+2,60+2,60+2,63+2,61+2,61+2,61+2,63+2,60+2,60+2,60+2,64+2,60+2,60+2,60+2,64+2,67+2,64+2,64+2,64+2,67+2,67+2,66+2,66+2,66+2,67+2,"RB,RWB"
208146,49+2,49+2,49+2,48+2,48+2,48+2,48+2,48+2,49+2,49+2,49+2,50+2,52+2,52+2,52+2,50+2,62+2,63+2,63+2,63+2,62+2,65+2,67+2,67+2,67+2,65+2,CB
203026,59+2,59+2,59+2,59+2,57+2,57+2,57+2,59+2,58+2,58+2,58+2,60+2,59+2,59+2,59+2,60+2,66+2,65+2,65+2,65+2,66+2,66+2,67+2,67+2,67+2,66+2,CB
229649,65+2,65+2,65+2,67+2,66+2,66+2,66+2,67+2,67+2,67+2,67+2,67+2,66+2,66+2,66+2,67+2,65+2,65+2,65+2,65+2,65+2,64+2,62+2,62+2,62+2,64+2,"LM,CM,LB"
229137,65+2,65+2,65+2,64+2,66+2,66+2,66+2,64+2,67+2,67+2,67+2,65+2,68+2,68+2,68+2,65+2,64+2,68+2,68+2,68+2,64+2,64+2,67+2,67+2,67+2,64+2,"CM,CDM,CAM"
221969,59+2,59+2,59+2,62+2,60+2,60+2,60+2,62+2,61+2,61+2,61+2,64+2,63+2,63+2,63+2,64+2,68+2,65+2,65+2,65+2,68+2,68+2,64+2,64+2,64+2,68+2,LB
215569,53+2,53+2,53+2,53+2,53+2,53+2,53+2,53+2,54+2,54+2,54+2,57+2,59+2,59+2,59+2,57+2,66+2,66+2,66+2,66+2,66+2,67+2,68+2,68+2,68+2,67+2,CB
205073,60+2,60+2,60+2,58+2,61+2,61+2,61+2,58+2,62+2,62+2,62+2,60+2,66+2,66+2,66+2,60+2,62+2,68+2,68+2,68+2,62+2,62+2,67+2,67+2,67+2,62+2,"CDM,CM"
242704,57+2,57+2,57+2,59+2,60+2,60+2,60+2,59+2,62+2,62+2,62+2,61+2,65+2,65+2,65+2,61+2,64+2,68+2,68+2,68+2,64+2,65+2,65+2,65+2,65+2,65+2,"CDM,CM"
202512,61+2,61+2,61+2,63+2,61+2,61+2,61+2,63+2,61+2,61+2,61+2,65+2,64+2,64+2,64+2,65+2,69+2,66+2,66+2,66+2,69+2,68+2,66+2,66+2,66+2,68+2,"LB,LM"
194319,68+2,68+2,68+2,66+2,67+2,67+2,67+2,66+2,65+2,65+2,65+2,66+2,61+2,61+2,61+2,66+2,52+2,50+2,50+2,50+2,52+2,50+2,47+2,47+2,47+2,50+2,ST
194063,66+2,66+2,66+2,66+2,66+2,66+2,66+2,66+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,66+2,66+2,66+2,66+2,66+2,CM
245263,67+2,67+2,67+2,66+2,69+2,69+2,69+2,66+2,67+2,67+2,67+2,65+2,61+2,61+2,61+2,65+2,44+2,43+2,43+2,43+2,44+2,41+2,32+2,32+2,32+2,41+2,"ST,RW"
213007,65+2,65+2,65+2,68+2,67+2,67+2,67+2,68+2,67+2,67+2,67+2,68+2,60+2,60+2,60+2,68+2,52+2,47+2,47+2,47+2,52+2,49+2,40+2,40+2,40+2,49+2,"RM,LM,CAM"
209423,,,,,,,,,,,,,,,,,,,,,,,,,,,GK
188430,63+2,63+2,63+2,66+2,65+2,65+2,65+2,66+2,65+2,65+2,65+2,67+2,66+2,66+2,66+2,67+2,68+2,67+2,67+2,67+2,68+2,68+2,67+2,67+2,67+2,68+2,"RB,LB"
236046,,,,,,,,,,,,,,,,,,,,,,,,,,,GK
233230,55+2,55+2,55+2,59+2,58+2,58+2,58+2,59+2,59+2,59+2,59+2,61+2,60+2,60+2,60+2,61+2,67+2,66+2,66+2,66+2,67+2,68+2,67+2,67+2,67+2,68+2,"LB,RB"
226062,66+2,66+2,66+2,68+2,67+2,67+2,67+2,68+2,67+2,67+2,67+2,67+2,62+2,62+2,62+2,67+2,54+2,49+2,49+2,49+2,54+2,52+2,43+2,43+2,43+2,52+2,LM
212238,62+2,62+2,62+2,70+2,68+2,68+2,68+2,70+2,70+2,70+2,70+2,69+2,67+2,67+2,67+2,69+2,63+2,62+2,62+2,62+2,63+2,60+2,55+2,55+2,55+2,60+2,"CM,CAM"
183565,63+2,63+2,63+2,63+2,62+2,62+2,62+2,63+2,61+2,61+2,61+2,64+2,62+2,62+2,62+2,64+2,68+2,65+2,65+2,65+2,68+2,68+2,67+2,67+2,67+2,68+2,LB
236045,62+2,62+2,62+2,66+2,64+2,64+2,64+2,66+2,64+2,64+2,64+2,66+2,61+2,61+2,61+2,66+2,68+2,64+2,64+2,64+2,68+2,68+2,66+2,66+2,66+2,68+2,"LB,LW"
223501,60+2,60+2,60+2,63+2,61+2,61+2,61+2,63+2,61+2,61+2,61+2,64+2,62+2,62+2,62+2,64+2,67+2,65+2,65+2,65+2,67+2,67+2,66+2,66+2,66+2,67+2,"LB,LM"
214029,67+2,67+2,67+2,64+2,65+2,65+2,65+2,64+2,63+2,63+2,63+2,64+2,58+2,58+2,58+2,64+2,51+2,50+2,50+2,50+2,51+2,49+2,47+2,47+2,47+2,49+2,ST
187916,59+2,59+2,59+2,63+2,62+2,62+2,62+2,63+2,62+2,62+2,62+2,65+2,62+2,62+2,62+2,65+2,68+2,63+2,63+2,63+2,68+2,68+2,63+2,63+2,63+2,68+2,LB
183564,62+2,62+2,62+2,64+2,63+2,63+2,63+2,64+2,63+2,63+2,63+2,65+2,65+2,65+2,65+2,65+2,68+2,67+2,67+2,67+2,68+2,68+2,67+2,67+2,67+2,68+2,CB
236300,68+2,68+2,68+2,68+2,68+2,68+2,68+2,68+2,67+2,67+2,67+2,67+2,60+2,60+2,60+2,67+2,52+2,49+2,49+2,49+2,52+2,49+2,44+2,44+2,44+2,49+2,"RM,LM,ST"
163340,67+2,67+2,67+2,62+2,64+2,64+2,64+2,62+2,63+2,63+2,63+2,60+2,62+2,62+2,62+2,60+2,52+2,57+2,57+2,57+2,52+2,51+2,57+2,57+2,57+2,51+2,ST
221452,68+2,68+2,68+2,68+2,68+2,68+2,68+2,68+2,66+2,66+2,66+2,67+2,59+2,59+2,59+2,67+2,51+2,46+2,46+2,46+2,51+2,48+2,43+2,43+2,43+2,48+2,ST
206604,44+2,44+2,44+2,40+2,41+2,41+2,41+2,40+2,41+2,41+2,41+2,42+2,45+2,45+2,45+2,42+2,56+2,58+2,58+2,58+2,56+2,59+2,67+2,67+2,67+2,59+2,CB
201484,65+2,65+2,65+2,68+2,67+2,67+2,67+2,68+2,67+2,67+2,67+2,67+2,64+2,64+2,64+2,67+2,61+2,59+2,59+2,59+2,61+2,60+2,56+2,56+2,56+2,60+2,CAM
199692,54+2,54+2,54+2,54+2,54+2,54+2,54+2,54+2,56+2,56+2,56+2,56+2,59+2,59+2,59+2,56+2,63+2,64+2,64+2,64+2,63+2,64+2,68+2,68+2,68+2,64+2,"CB,RB"
239627,67+2,67+2,67+2,59+2,62+2,62+2,62+2,59+2,57+2,57+2,57+2,58+2,51+2,51+2,51+2,58+2,45+2,44+2,44+2,44+2,45+2,44+2,45+2,45+2,45+2,44+2,ST
234763,58+2,58+2,58+2,59+2,61+2,61+2,61+2,59+2,63+2,63+2,63+2,61+2,68+2,68+2,68+2,61+2,66+2,70+2,70+2,70+2,66+2,65+2,66+2,66+2,66+2,65+2,"CM,CDM"
162315,57+2,57+2,57+2,56+2,56+2,56+2,56+2,56+2,58+2,58+2,58+2,59+2,61+2,61+2,61+2,59+2,63+2,66+2,66+2,66+2,63+2,64+2,68+2,68+2,68+2,64+2,CB
233226,49+2,49+2,49+2,47+2,47+2,47+2,47+2,47+2,47+2,47+2,47+2,49+2,51+2,51+2,51+2,49+2,60+2,62+2,62+2,62+2,60+2,62+2,67+2,67+2,67+2,62+2,CB
155657,60+2,60+2,60+2,55+2,56+2,56+2,56+2,55+2,54+2,54+2,54+2,56+2,56+2,56+2,56+2,56+2,61+2,62+2,62+2,62+2,61+2,62+2,68+2,68+2,68+2,62+2,CB
146953,68+2,68+2,68+2,68+2,68+2,68+2,68+2,68+2,68+2,68+2,68+2,66+2,62+2,62+2,62+2,66+2,51+2,50+2,50+2,50+2,51+2,48+2,45+2,45+2,45+2,48+2,"ST,CAM"
211209,51+2,51+2,51+2,59+2,55+2,55+2,55+2,59+2,56+2,56+2,56+2,61+2,57+2,57+2,57+2,61+2,67+2,63+2,63+2,63+2,67+2,67+2,64+2,64+2,64+2,67+2,LB
209417,60+2,60+2,60+2,65+2,63+2,63+2,63+2,65+2,66+2,66+2,66+2,67+2,67+2,67+2,67+2,67+2,69+2,68+2,68+2,68+2,69+2,68+2,66+2,66+2,66+2,68+2,"CM,CDM,RM"
199689,68+2,68+2,68+2,68+2,68+2,68+2,68+2,68+2,67+2,67+2,67+2,68+2,64+2,64+2,64+2,68+2,57+2,55+2,55+2,55+2,57+2,56+2,51+2,51+2,51+2,56+2,"RM,LM,RW,ST"
222724,62+2,62+2,62+2,69+2,67+2,67+2,67+2,69+2,67+2,67+2,67+2,68+2,61+2,61+2,61+2,68+2,55+2,50+2,50+2,50+2,55+2,51+2,43+2,43+2,43+2,51+2,"RW,LW"
216836,59+2,59+2,59+2,65+2,63+2,63+2,63+2,65+2,67+2,67+2,67+2,66+2,67+2,67+2,67+2,66+2,60+2,62+2,62+2,62+2,60+2,58+2,56+2,56+2,56+2,58+2,"CAM,CM,RM,LM"
202756,50+2,50+2,50+2,53+2,51+2,51+2,51+2,53+2,53+2,53+2,53+2,56+2,57+2,57+2,57+2,56+2,64+2,64+2,64+2,64+2,64+2,65+2,67+2,67+2,67+2,65+2,CB
192259,67+2,67+2,67+2,69+2,70+2,70+2,70+2,69+2,70+2,70+2,70+2,69+2,67+2,67+2,67+2,69+2,56+2,57+2,57+2,57+2,56+2,53+2,49+2,49+2,49+2,53+2,ST
190979,64+2,64+2,64+2,67+2,67+2,67+2,67+2,67+2,68+2,68+2,68+2,68+2,68+2,68+2,68+2,68+2,66+2,66+2,66+2,66+2,66+2,65+2,62+2,62+2,62+2,65+2,CM
179971,67+2,67+2,67+2,63+2,65+2,65+2,65+2,63+2,60+2,60+2,60+2,61+2,54+2,54+2,54+2,61+2,50+2,47+2,47+2,47+2,50+2,48+2,46+2,46+2,46+2,48+2,"ST,LW,RW"
233731,67+2,67+2,67+2,66+2,67+2,67+2,67+2,66+2,65+2,65+2,65+2,65+2,57+2,57+2,57+2,65+2,48+2,43+2,43+2,43+2,48+2,45+2,39+2,39+2,39+2,45+2,ST
193794,68+2,68+2,68+2,61+2,64+2,64+2,64+2,61+2,61+2,61+2,61+2,60+2,54+2,54+2,54+2,60+2,46+2,46+2,46+2,46+2,46+2,44+2,46+2,46+2,46+2,44+2,ST
235522,62+2,62+2,62+2,67+2,66+2,66+2,66+2,67+2,68+2,68+2,68+2,67+2,67+2,67+2,67+2,67+2,63+2,64+2,64+2,64+2,63+2,61+2,58+2,58+2,58+2,61+2,"CM,CDM,CAM,LM"
229890,59+2,59+2,59+2,60+2,58+2,58+2,58+2,60+2,56+2,56+2,56+2,61+2,56+2,56+2,56+2,61+2,68+2,63+2,63+2,63+2,68+2,68+2,67+2,67+2,67+2,68+2,"RB,LB"
223746,66+2,66+2,66+2,69+2,68+2,68+2,68+2,69+2,68+2,68+2,68+2,67+2,60+2,60+2,60+2,67+2,49+2,47+2,47+2,47+2,49+2,46+2,42+2,42+2,42+2,46+2,"CAM,RM,ST"
215810,65+2,65+2,65+2,68+2,67+2,67+2,67+2,68+2,66+2,66+2,66+2,66+2,57+2,57+2,57+2,66+2,49+2,44+2,44+2,44+2,49+2,46+2,40+2,40+2,40+2,46+2,"LW,RM"
214274,,,,,,,,,,,,,,,,,,,,,,,,,,,GK
208898,52+2,52+2,52+2,57+2,56+2,56+2,56+2,57+2,60+2,60+2,60+2,60+2,64+2,64+2,64+2,60+2,65+2,67+2,67+2,67+2,65+2,64+2,66+2,66+2,66+2,64+2,"CDM,CM"
193537,67+2,67+2,67+2,68+2,68+2,68+2,68+2,68+2,68+2,68+2,68+2,66+2,59+2,59+2,59+2,66+2,47+2,43+2,43+2,43+2,47+2,43+2,37+2,37+2,37+2,43+2,"CF,ST"
192001,57+2,57+2,57+2,59+2,56+2,56+2,56+2,59+2,57+2,57+2,57+2,61+2,59+2,59+2,59+2,61+2,67+2,64+2,64+2,64+2,67+2,67+2,67+2,67+2,67+2,67+2,"RB,LB"
199169,58+2,58+2,58+2,63+2,63+2,63+2,63+2,63+2,65+2,65+2,65+2,65+2,68+2,68+2,68+2,65+2,66+2,69+2,69+2,69+2,66+2,65+2,64+2,64+2,64+2,65+2,"CM,CDM"
177152,,,,,,,,,,,,,,,,,,,,,,,,,,,GK
227840,62+2,62+2,62+2,65+2,65+2,65+2,65+2,65+2,66+2,66+2,66+2,66+2,67+2,67+2,67+2,66+2,66+2,67+2,67+2,67+2,66+2,65+2,65+2,65+2,65+2,65+2,"CDM,CM"
162047,63+2,63+2,63+2,62+2,63+2,63+2,63+2,62+2,65+2,65+2,65+2,63+2,68+2,68+2,68+2,63+2,65+2,69+2,69+2,69+2,65+2,64+2,67+2,67+2,67+2,64+2,"CM,CDM"
195838,65+2,65+2,65+2,67+2,67+2,67+2,67+2,67+2,68+2,68+2,68+2,67+2,67+2,67+2,67+2,67+2,58+2,59+2,59+2,59+2,58+2,56+2,52+2,52+2,52+2,56+2,"CAM,CM"
237566,67+2,67+2,67+2,68+2,68+2,68+2,68+2,68+2,68+2,68+2,68+2,69+2,68+2,68+2,68+2,69+2,69+2,68+2,68+2,68+2,69+2,68+2,66+2,66+2,66+2,68+2,"CM,LM"
230398,51+2,51+2,51+2,45+2,47+2,47+2,47+2,45+2,46+2,46+2,46+2,46+2,52+2,52+2,52+2,46+2,58+2,63+2,63+2,63+2,58+2,61+2,69+2,69+2,69+2,61+2,CB
221694,62+2,62+2,62+2,68+2,67+2,67+2,67+2,68+2,68+2,68+2,68+2,68+2,65+2,65+2,65+2,68+2,55+2,52+2,52+2,52+2,55+2,51+2,43+2,43+2,43+2,51+2,"CAM,RW,LW"
204030,64+2,64+2,64+2,67+2,66+2,66+2,66+2,67+2,66+2,66+2,66+2,67+2,67+2,67+2,67+2,67+2,69+2,68+2,68+2,68+2,69+2,69+2,67+2,67+2,67+2,69+2,"RB,RWB"
186876,56+2,56+2,56+2,54+2,55+2,55+2,55+2,54+2,56+2,56+2,56+2,56+2,60+2,60+2,60+2,56+2,62+2,66+2,66+2,66+2,62+2,63+2,68+2,68+2,68+2,63+2,"CB,RB"
178684,53+2,53+2,53+2,50+2,52+2,52+2,52+2,50+2,54+2,54+2,54+2,52+2,61+2,61+2,61+2,52+2,62+2,68+2,68+2,68+2,62+2,62+2,69+2,69+2,69+2,62+2,CB
229628,58+2,58+2,58+2,56+2,57+2,57+2,57+2,56+2,58+2,58+2,58+2,58+2,62+2,62+2,62+2,58+2,62+2,67+2,67+2,67+2,62+2,63+2,69+2,69+2,69+2,63+2,"CB,CDM,CM"
209660,56+2,56+2,56+2,62+2,59+2,59+2,59+2,62+2,60+2,60+2,60+2,63+2,62+2,62+2,62+2,63+2,69+2,66+2,66+2,66+2,69+2,68+2,67+2,67+2,67+2,68+2,RB
203004,,,,,,,,,,,,,,,,,,,,,,,,,,,GK
172283,59+2,59+2,59+2,62+2,61+2,61+2,61+2,62+2,63+2,63+2,63+2,64+2,66+2,66+2,66+2,64+2,68+2,68+2,68+2,68+2,68+2,68+2,67+2,67+2,67+2,68+2,RB
234747,49+2,49+2,49+2,52+2,51+2,51+2,51+2,52+2,52+2,52+2,52+2,55+2,56+2,56+2,56+2,55+2,64+2,64+2,64+2,64+2,64+2,66+2,68+2,68+2,68+2,66+2,"CB,RB"
224507,66+2,66+2,66+2,68+2,68+2,68+2,68+2,68+2,68+2,68+2,68+2,68+2,67+2,67+2,67+2,68+2,65+2,63+2,63+2,63+2,65+2,64+2,59+2,59+2,59+2,64+2,"CAM,CM"
210171,69+2,69+2,69+2,71+2,71+2,71+2,71+2,71+2,70+2,70+2,70+2,70+2,62+2,62+2,62+2,70+2,54+2,50+2,50+2,50+2,54+2,51+2,46+2,46+2,46+2,51+2,"ST,CAM,LM"
240122,53+2,53+2,53+2,51+2,50+2,50+2,50+2,51+2,50+2,50+2,50+2,55+2,57+2,57+2,57+2,55+2,65+2,67+2,67+2,67+2,65+2,66+2,69+2,69+2,69+2,66+2,"CB,LB"
164858,61+2,61+2,61+2,60+2,62+2,62+2,62+2,60+2,63+2,63+2,63+2,62+2,68+2,68+2,68+2,62+2,67+2,72+2,72+2,72+2,67+2,67+2,70+2,70+2,70+2,67+2,"CM,CDM"
229882,61+2,61+2,61+2,65+2,64+2,64+2,64+2,65+2,66+2,66+2,66+2,67+2,67+2,67+2,67+2,67+2,69+2,68+2,68+2,68+2,69+2,68+2,66+2,66+2,66+2,68+2,"CDM,CM"
225530,68+2,68+2,68+2,62+2,65+2,65+2,65+2,62+2,63+2,63+2,63+2,60+2,55+2,55+2,55+2,60+2,43+2,44+2,44+2,44+2,43+2,41+2,46+2,46+2,46+2,41+2,ST
224506,64+2,64+2,64+2,69+2,67+2,67+2,67+2,69+2,68+2,68+2,68+2,69+2,67+2,67+2,67+2,69+2,64+2,61+2,61+2,61+2,64+2,63+2,56+2,56+2,56+2,63+2,"LM,LW,RM,RB"
223994,68+2,68+2,68+2,62+2,66+2,66+2,66+2,62+2,62+2,62+2,62+2,61+2,55+2,55+2,55+2,61+2,43+2,42+2,42+2,42+2,43+2,41+2,40+2,40+2,40+2,41+2,"ST,RW"
203002,55+2,55+2,55+2,54+2,54+2,54+2,54+2,54+2,55+2,55+2,55+2,57+2,60+2,60+2,60+2,57+2,64+2,66+2,66+2,66+2,64+2,66+2,68+2,68+2,68+2,66+2,"CB,RB"
195065,63+2,63+2,63+2,66+2,66+2,66+2,66+2,66+2,69+2,69+2,69+2,68+2,71+2,71+2,71+2,68+2,64+2,66+2,66+2,66+2,64+2,60+2,57+2,57+2,57+2,60+2,"CAM,CM,LW"
